,Glance-EA-50-5,Glance-EA-50-10,Glance-EA-50-15,Glance-EA-50-20,Glance-EA-50-25,Glance-EA-50-30,Glance-EA-50-35,Glance-EA-50-40,Glance-EA-50-45,Glance-EA-50-50
calcite-1.17.0,0.0238520039127619,0.0480691070911921,0.0722896546023173,0.0964240937960679,0.1205275339955637,0.1448789661490983,0.1692235096372429,0.1935542757946075,0.2183706928619649,0.2432801069120868
calcite-1.18.0,0.0240312854498776,0.0484373859799258,0.0728567543004225,0.0970472532356823,0.1213438944945303,0.1456703882818874,0.1700632210214872,0.1945854147179599,0.2193961828566879,0.2442633391048221
cassandra-0.8.6,0.0246117214977123,0.0493168165831491,0.074084160727069,0.098898191664851,0.1236188490149086,0.1484406610850011,0.1733869712720595,0.1984266550468424,0.2234507765570045,0.2485604905225808
cassandra-1.0.9,0.0249385637571675,0.0499681441703831,0.0750887412396468,0.1002653485587862,0.125357940503112,0.1504225273225,0.1754381051732467,0.2004116753365866,0.2255182698433813,0.2508279015059756
cassandra-1.1.6,0.0246562152077754,0.0494689013931935,0.0743538049529082,0.0992567628561971,0.1241236120723377,0.1491228598080221,0.173917491649866,0.1988324857822044,0.2238678422050371,0.2488129269099991
cassandra-1.1.11,0.0248063755752609,0.0498077048047214,0.0749153723910179,0.1000289476638053,0.1251129845041383,0.1501497598525441,0.175180627514459,0.2001996798033922,0.2253073473896887,0.2504091072894943
cassandra-1.2.11,0.0249533427437308,0.050119840465341,0.0753005485188097,0.1004907301268508,0.1256430175166024,0.150866356565647,0.1759996968462537,0.2011756681224362,0.2262853245166118,0.2515323474520875
flink-1.6.0,0.0243134220231822,0.0491290173867228,0.073891925711275,0.0987585616438356,0.1235511064278187,0.1482926106427818,0.1730900948366701,0.1979978925184404,0.2227723261327713,0.2478661749209694
groovy-1.5.5,0.0240741251413286,0.0485067424096186,0.0730404728419233,0.0977764296022575,0.1223469284578404,0.1469633878425208,0.1716717682853965,0.1961227697653255,0.2204358896579617,0.2449880043019055
groovy-1.6.0,0.0241370765036995,0.0486777356887457,0.073317520444649,0.0978581796296951,0.1224554819980883,0.1470740255602365,0.171855418274507,0.1965306050200021,0.2211208269904768,0.2457110489609516
groovy-1.7.3,0.0243486651656481,0.0490189771630749,0.0735734963010614,0.0981151495657767,0.1226246381473142,0.1470890961724027,0.1718173045995497,0.196449018977163,0.2209070440656159,0.2454165326471534
groovy-1.7.6,0.0244778418092647,0.0491639788170095,0.0738753637276003,0.0985678127110566,0.1232981335487821,0.1479211507994117,0.1725946638557335,0.1973376086448819,0.2220300576283382,0.246886617980294
groovy-1.8.1,0.0237660277518483,0.0478699339705301,0.0721341892921159,0.0964328051357527,0.1208115955308414,0.1450586705914018,0.1695978100893946,0.1942343043998648,0.218630275055979,0.2432095018296978
groovy-1.8.7,0.024145407675629,0.0487878142425682,0.0734302208095074,0.0981327041655061,0.1228406490477829,0.1474612095096095,0.1721746159181645,0.1968060994325474,0.2213283524213676,0.2460144511985319
groovy-2.1.0,0.0242660733753965,0.0487936027151955,0.0733753965004365,0.0979374577600623,0.1224403214428422,0.14705664714791,0.1714657813340173,0.1961018395647004,0.2205751044590574,0.2450927675360488
groovy-2.1.6,0.0244431024574595,0.0491053600475323,0.0738065785500696,0.098580848763478,0.1232382362394927,0.1479832857685526,0.1726747640429738,0.197298060720582,0.2219116171700741,0.2465203035055081
groovy-2.4.4,0.024177510789111,0.0487057192603167,0.073328822398442,0.0979931840874021,0.1225791545297763,0.1472476420738198,0.1719285071831137,0.1966258757127414,0.2212531047059503,0.2461155074389167
groovy-2.4.6,0.0242528966799512,0.048830040920863,0.0734728555538681,0.0982018625764957,0.1228446772095008,0.1475121182395409,0.172253438460686,0.1969537146867727,0.221641677714342,0.2464486683275803
groovy-2.4.8,0.0244022888114342,0.0491025149172713,0.0737904970247083,0.0985315364585459,0.123231762564383,0.1479156633390199,0.1726362961088573,0.1973610102114946,0.2220204229893314,0.2468594144103698
groovy-2.5.0,0.0241397595402912,0.0485572778200628,0.0730252976888308,0.0975907134792348,0.1221741655514232,0.1466926870091877,0.1711859576724539,0.1958018750518543,0.2204358287130391,0.245228501653927
groovy-2.5.5,0.0242319248961283,0.0487226303607113,0.0732061474761706,0.0978370257486665,0.1224103972281725,0.1469334502638124,0.1715391693143752,0.1961448883649381,0.2208404617795477,0.2456654254783846
hbase-0.94.5,0.0248004242225292,0.0499976552326189,0.0741992619393751,0.0992990949197909,0.1243772838936125,0.1491488494406828,0.1737580849382965,0.1990996093256809,0.2243184843423649,0.2495662180345077
hbase-0.98.0,0.0248144499835825,0.04982390874256,0.0743050103921343,0.0992294653259396,0.1240772501429231,0.1488133632680137,0.1735394759430841,0.1985522681854016,0.223515058177618,0.2483945110863322
hbase-0.98.5,0.0248188032830202,0.0497867463375649,0.0742878170638593,0.099166600472384,0.1239724350796195,0.14863399316875,0.1733247307783961,0.1983494117894989,0.2233351867732475,0.2482382864488685
hbase-0.98.11,0.024784778282179,0.0496109232586536,0.074449325033438,0.0992632132116029,0.1240893581880775,0.1489292920626506,0.1737539049393365,0.1985754536164449,0.2234199837903842,0.2482721744632671
hive-1.2.0,0.0247294197077526,0.0495908858131646,0.0744305355572243,0.0992988910399055,0.1241339478657857,0.1489747458393902,0.1737833933857385,0.1986689723115927,0.2235040291374729,0.2483815704565131
hive-2.0.0,0.024621409117,0.0493564629152364,0.0741030737997002,0.0988650941324673,0.1235712552151351,0.1482620068494997,0.1730230640917478,0.1977841213339959,0.2225471047572819,0.2473322392625038
hive-2.1.0,0.0244794600180271,0.0491876493407985,0.0738397864228816,0.0985235658989016,0.1232163860589036,0.1479309038604624,0.1726110670628897,0.1973753086263494,0.2221368379846145,0.24696346026755
ignite-1.4.0,0.0238437752644168,0.0483793267267317,0.0730982405547545,0.0978538268559188,0.1225010626682558,0.1471382968970087,0.171947224977288,0.1971162100665938,0.2223318692126253,0.247640876472108
ignite-1.6.0,0.0239012823643279,0.0485012605944357,0.0733115830536098,0.0981454405314207,0.1228013144307908,0.147479252410133,0.1724425524904462,0.1976029583518426,0.2227574804585798,0.2479605435412554
log4j2-2.1,0.0234269986558279,0.0478013185687768,0.0720220188184087,0.0960250912116751,0.1202841963771362,0.1441976573001344,0.1686359854061319,0.1934327593932023,0.218011905523907,0.2428726877040261
