,Glance-EA-50-5,Glance-EA-50-10,Glance-EA-50-15,Glance-EA-50-20,Glance-EA-50-25,Glance-EA-50-30,Glance-EA-50-35,Glance-EA-50-40,Glance-EA-50-45,Glance-EA-50-50
ignite-1.4.0,0.103112840466926,0.1781545302946081,0.2424495089864739,0.3067444876783398,0.3761348897535668,0.4440429868445432,0.502964609968501,0.5388178617750602,0.5311284046692607,0.5266814897165092
ignite-1.6.0,0.1078311554009589,0.1844505029613612,0.2458399924790824,0.3093917457929867,0.3812165084140265,0.4508790072388831,0.5026793268778791,0.5402839146375857,0.5403779261069851,0.5571119676600546
log4j2-2.1,0.057703747769185,0.1094586555621653,0.1659726353361094,0.2355740630577037,0.2932778108268887,0.355145746579417,0.4015466983938132,0.4348602022605592,0.4247471743010113,0.3729922665080309
log4j2-2.2,0.0578313253012048,0.1078313253012048,0.163855421686747,0.2355421686746988,0.2915662650602409,0.3536144578313253,0.3981927710843373,0.4283132530120482,0.4144578313253012,0.3632530120481927
log4j2-2.3,0.0545905707196029,0.1042183622828784,0.1606699751861042,0.228287841191067,0.2884615384615384,0.3467741935483871,0.390818858560794,0.4224565756823821,0.4038461538461538,0.3573200992555831
log4j2-2.4,0.0733590733590733,0.1356867071152785,0.2040816326530612,0.2642029784886928,0.3270821842250414,0.392719249862107,0.4362934362934363,0.4782129067843353,0.4517374517374517,0.4754550468836183
log4j2-2.5,0.080338266384778,0.1622621564482029,0.2293868921775898,0.2912262156448203,0.354122621564482,0.4075052854122621,0.443446088794926,0.4857293868921776,0.4651162790697674,0.4651162790697674
log4j2-2.6,0.0980735551663747,0.1932282545242265,0.2813776999416228,0.3508464681844717,0.4127262113251605,0.4687682428488032,0.5049620548744892,0.5405720957384705,0.5166374781085814,0.4915353181552831
log4j2-2.7,0.0886678200692041,0.1786332179930795,0.2634083044982699,0.3395328719723183,0.3979238754325259,0.4645328719723183,0.509083044982699,0.5514705882352942,0.5523356401384083,0.5341695501730104
log4j2-2.8,0.0618436406067677,0.1231038506417736,0.1820303383897316,0.2508751458576429,0.2893815635939323,0.3418903150525088,0.3833138856476079,0.4206534422403734,0.4189031505250875,0.4474912485414236
log4j2-2.9,0.0603112840466926,0.1297016861219196,0.1964980544747081,0.2619974059662776,0.2924773022049287,0.3385214007782101,0.3813229571984435,0.4254215304798962,0.4345006485084306,0.4487678339818418
log4j2-2.10,0.062420382165605,0.1312101910828025,0.1980891719745223,0.2592356687898089,0.2949044585987261,0.3439490445859872,0.3904458598726115,0.4318471337579618,0.4229299363057325,0.4426751592356688
mahout-0.4,0.0620479634564141,0.1320898363151884,0.2086029691663494,0.2775028549676437,0.3410734678340312,0.3974114960030453,0.449942900647126,0.4975256947087933,0.5112295393985535,0.3597259231062047
mahout-0.5,0.0677267373380447,0.1307420494699646,0.1943462897526501,0.2526501766784452,0.3156654888103651,0.3568904593639576,0.4098939929328622,0.4499411071849234,0.4328621908127208,0.2485276796230859
