,Glance-EA-50-5,Glance-EA-50-10,Glance-EA-50-15,Glance-EA-50-20,Glance-EA-50-25,Glance-EA-50-30,Glance-EA-50-35,Glance-EA-50-40,Glance-EA-50-45,Glance-EA-50-50
groovy-2.4.6,0.0036671178967926,0.003388780898973,0.0031925745044444,0.0030265629679374,0.0027950165647893,0.0025931492837625,0.0024977989692251,0.0022387222454537,0.0020418043656724,0.0018430423791013
groovy-2.4.8,0.0019248434237995,0.0018379202796723,0.0017594946731298,0.0016633219431939,0.0015755496995301,0.0014826435055431,0.0014481831212779,0.0012898966559175,0.0011580381471389,0.0011096796544295
groovy-2.5.0,0.0078047349214208,0.0074472128457836,0.0071476866608712,0.0069113081863869,0.0066657686451712,0.0063804227292583,0.0060649319749962,0.0058372872890728,0.0056364598430993,0.0054944793790667
groovy-2.5.5,0.0072476487194114,0.0069151830103371,0.006576336745426,0.0063536174053489,0.0060572014752216,0.0057306830320675,0.0054752556413685,0.0051642231869617,0.0049846238582641,0.0048317654199226
hbase-0.94.5,0.0111382200063646,0.0110924609567153,0.0099909734062661,0.0097837424103619,0.009548136481226,0.008978840691753,0.008136876201694,0.0081662556734927,0.0080498583778497,0.0078975229629064
hbase-0.98.0,0.0114770273603681,0.0116984612397456,0.0113745189415111,0.0115156547791064,0.0115801213872071,0.0115148324358641,0.0114474597086101,0.0117131781989781,0.0119406150583244,0.0120583550773693
hbase-0.98.5,0.0102013785024047,0.0102427286926421,0.0097869042066,0.0097245858987267,0.0095744290898427,0.0092438353993619,0.0089417416670391,0.0090157791164175,0.0090572328592023,0.0089776275214182
hbase-0.98.11,0.0034053706217502,0.0034668003264382,0.0035364948453608,0.0035930376421537,0.0036667189487809,0.0037554677566012,0.0038402642190446,0.0039189027072419,0.0040281142726895,0.0041506240143536
hive-1.2.0,0.0007400017411805,0.0007255667509338,0.0007029062134677,0.000685381749991,0.0006485067313688,0.0006296940522902,0.0005916806369039,0.0005728328301951,0.0005542172235933,0.0005450831060881
hive-2.0.0,0.0013962087410949,0.0013668181868767,0.0013472833076064,0.0013298951026559,0.0012577332486064,0.0011915047406077,0.0011818268530603,0.00115358510748,0.0011630957153533,0.0011873084522558
hive-2.1.0,0.0059347235682778,0.0058484286188274,0.0057079520186505,0.0055817617903124,0.00546888539542,0.0053947097652478,0.0052639759485319,0.005192587396602,0.0051729899164852,0.0051929439023516
ignite-1.4.0,0.016262880449938,0.015301343848156,0.0144923169629406,0.0136380619116615,0.0126305917659195,0.0115930661834451,0.0106847394437164,0.010107445557903,0.0096229779645904,0.0090870570361572
ignite-1.6.0,0.0140993850647546,0.0132333648595051,0.012573273565092,0.0118395837933407,0.0109165996334596,0.0099775032156565,0.0093151022636226,0.0087927622792496,0.0083196955137829,0.0077456642911484
log4j2-2.1,0.0203418561943777,0.0197290387200506,0.018973893978969,0.0178722930777896,0.0169940063226858,0.0159564289394273,0.0152544428944016,0.0148541943554061,0.014344725207345,0.0136915482622907
log4j2-2.2,0.0199946305979212,0.0194313604576406,0.018702166648701,0.0175730131693739,0.0167507050679429,0.0157285253591322,0.0150856210926882,0.0147782484116108,0.0143679084568159,0.0136717776633387
log4j2-2.3,0.019308981717283,0.0187766566108394,0.0180664975297102,0.0170726686337747,0.0161902745430164,0.0152963393375944,0.0146944394565152,0.0143670622366938,0.013951043939418,0.0133993975209468
log4j2-2.4,0.018417215711639,0.0176295212915565,0.0166685918909552,0.0158370234943549,0.0148949418242641,0.0138321796047589,0.0132254933678421,0.0126230951936163,0.0120895008605851,0.0115827368840445
log4j2-2.5,0.0172456514197928,0.016122961742297,0.0152295398756985,0.0143975263310464,0.013493071274775,0.0127387811225127,0.0123266022827041,0.0117461007291515,0.0114620320189372,0.0110349978110272
log4j2-2.6,0.0129987043362668,0.0119322057312577,0.0109128303325266,0.0101306415465626,0.0094251236696147,0.0087737904703137,0.0084210526315789,0.008058240498034,0.0079454804796872,0.0075557399602559
log4j2-2.7,0.0162577160493827,0.0150372962957097,0.0138469919584996,0.0127603035063676,0.0119637991938187,0.0109502286457273,0.0103414029684837,0.0097426695102359,0.0092982217999185,0.0086377072999649
log4j2-2.8,0.011875133853732,0.0113902466750028,0.0109094870517928,0.0102679749538181,0.0100170240063161,0.0095463777928232,0.0092137377963737,0.0089252811059079,0.0086532308177442,0.0083959515411746
log4j2-2.9,0.0102051596272898,0.0096992649662838,0.0091950781470321,0.0086796683726003,0.0085582052086601,0.008234040492105,0.0079322845644726,0.0075967383755326,0.0073261369669085,0.0071688520692745
log4j2-2.10,0.0101450773631069,0.0096470072352554,0.0091429982353069,0.0086798817804579,0.0084970179842033,0.0081361180448039,0.0077860583181463,0.0074834725997516,0.0072199040808906,0.0070498769850145
mahout-0.4,0.0201503095329609,0.019130245085289,0.0179088277858176,0.016799433528058,0.015753549326538,0.0148226525338027,0.0139329482889953,0.0131211419369588,0.0126134440855253,0.0118230358504958
mahout-0.5,0.0129789205276837,0.0124171349732476,0.0118138795813326,0.0112616809989084,0.0106026734796295,0.0102516921863705,0.0096878051610283,0.0093092793780524,0.00894537154138,0.0085946795852456
mahout-0.6,0.0174254527028453,0.0168243194454473,0.0162110475286862,0.0153625859718339,0.014613517111755,0.0139879297702788,0.0132835511304708,0.0127616261664656,0.0120707302438852,0.0114867082376107
mahout-0.7,0.0135167253183675,0.0131062423789481,0.0126724388589151,0.0120431928155839,0.0116416025126743,0.0112140504939626,0.0107082455299405,0.0102753456973155,0.0097842086528193,0.0093247045023013
mahout-0.8,0.0055156516907118,0.0053845937271242,0.0052247057038177,0.0051307944192401,0.0050007252960353,0.0048860190727561,0.0048134485325049,0.0047955030691219,0.0046978248898678,0.0046046490955153
mng-3.1.0,0.0072569102782001,0.0069787194967975,0.0067091935997358,0.0062305295950155,0.0053623314918505,0.0049176960016435,0.0045650620583798,0.0042169907881269,0.0039584712693873,0.0038313620201727
mng-3.2.0,0.0070631555456371,0.0068146417445482,0.0065534037696778,0.0060715279205621,0.0053632313780144,0.0050346532750867,0.0047528517110266,0.0043160374147344,0.0040898358443894,0.0039382049314433
mng-3.3.0,0.0056084314113857,0.0053071968156819,0.0051221174349842,0.0045420649447495,0.0040219463430511,0.0037095982864049,0.0034032898468519,0.0030901877002899,0.0028614932269242,0.0027878902708042
mng-3.5.0,0.0029555530294418,0.0027686432587249,0.0026915407163639,0.0024197613846412,0.00202865474832,0.0018512365310675,0.0017362597053249,0.0013872949010606,0.0013019138133055,0.0011279407025459
mng-3.6.0,0.0022874882561986,0.0021174448101637,0.0020781961687969,0.0018598472268349,0.0015833238409841,0.0013954361030981,0.0012808738943399,0.0009721927933093,0.0009263667125561,0.000809598386112
nifi-1.2.0,0.0154296067271903,0.0148408804999671,0.0143367409140547,0.0137685235291138,0.0131645680667384,0.0127274420126907,0.0123193080960435,0.0119713287425759,0.01175713870455,0.0113314266540974
nifi-1.5.0,0.0112468619246861,0.0108604181872826,0.0104399504455054,0.0100241258622447,0.0095635035271971,0.0092930920390137,0.0090511035431427,0.008838538165373,0.0087083338807793,0.0085097139443637
nifi-1.8.0,0.0067306003571114,0.0065200943939954,0.0063036995198007,0.0061076112365783,0.0058554236013911,0.0056655204227124,0.0055139436035662,0.0053759010869831,0.0052604001489182,0.0051367911085779
nutch-1.3,0.0125067604110329,0.0120476355648051,0.011871972646975,0.0115652067829693,0.0113174404015056,0.0108718107633508,0.0107981595255192,0.0105312234319721,0.0105558071088974,0.0107036322161782
nutch-1.4,0.0122584761210353,0.0118332125067234,0.0115282080841559,0.0113787826430369,0.0111466585415397,0.0108985416339971,0.0109032171220891,0.0106075752526935,0.0106328098131376,0.0107832681597345
nutch-1.5,0.0123451287993582,0.0119605735586708,0.011885188142998,0.0116834838024429,0.0114223281684545,0.0113476627392848,0.0113223445152456,0.0110806333342386,0.0111562718990889,0.011270788665469
nutch-1.6,0.012604490349687,0.0121028404625575,0.0118515102605487,0.0117755769321897,0.0113060428849902,0.0109829488465396,0.01097709016711,0.0106793789448454,0.0107453006485654,0.0108488824515066
nutch-1.7,0.0124595119844526,0.0120564703796458,0.0118608568956882,0.0117220402433317,0.0112629957643434,0.0110494500049549,0.0109242196074427,0.0107416475791801,0.0108701559867384,0.0109562872232835
nutch-1.8,0.0081075359864521,0.0076461899383091,0.0074723411848679,0.0072196374137654,0.0065995710278831,0.0063552127298306,0.0060457679624263,0.0058476519230273,0.0058477977725206,0.0058510053840237
nutch-1.9,0.0062218408066938,0.0058789853796019,0.0057441371356204,0.005508169289051,0.0051874163319946,0.0050444154629789,0.0047901459854014,0.004548781763045,0.0045325779036827,0.0046296296296296
nutch-1.10,0.0107095539525982,0.0103295250684543,0.0099080932252685,0.0097847748106815,0.009386592339065,0.0091534146032817,0.0088430200977729,0.0087825424564233,0.0087851115477979,0.0086725917431192
nutch-1.12,0.0100594082875301,0.0094881853845452,0.0089313596902129,0.008586928608115,0.0079570780024762,0.0073574389995242,0.0069147818780197,0.006644278337486,0.0064656778713572,0.0062595096396448
nutch-1.13,0.0101543519690423,0.0096153846153846,0.0089233694152279,0.0086834557317111,0.0082339211618257,0.007741074407741,0.0072182311896332,0.0069663558691105,0.0068595887905173,0.0068065796937039
nutch-1.14,0.0087346686170811,0.0083285219399538,0.0077966352923738,0.0076623099655729,0.0073783974308764,0.0070139795869007,0.0067267925656485,0.0064913933373297,0.0063451103766415,0.0061920070139548
nutch-1.15,0.0055121970610449,0.0054656696125084,0.0052767501919452,0.0050927453483868,0.0049272711179299,0.0047968911287874,0.0046438902353217,0.0046590359503466,0.0046244697662812,0.0046407700240632
storm-0.9.3,0.0025783343705942,0.0025688504068433,0.0025453814723022,0.0025347494868509,0.0025799501020639,0.0025691555360922,0.0026182343470213,0.0026395056361208,0.0026616640210367,0.0027028371499162
storm-1.0.0,0.0056716819039057,0.0055652273181312,0.0054821025475653,0.0053492588890618,0.0051724850664517,0.005027638712286,0.0048902704451132,0.0048296338187473,0.0048055587994861,0.0048047903034985
storm-1.0.3,0.0009402524249766,0.0009202894647057,0.0009038255801084,0.0008769850675515,0.0008339388737436,0.0008084155557229,0.0007916427362898,0.0007952774397403,0.0007715113908146,0.0007804666848965
storm-1.0.5,0.0005704506560182,0.0005497796411682,0.0005463276680531,0.0005096671590303,0.0004514738436444,0.0004298130313313,0.0004068159698441,0.0004036798606242,0.000350944534313,0.0003230779694833
tika-0.8,0.0339714029791328,0.033563672260612,0.0328149571902848,0.0314946491417079,0.0301687530002584,0.0294061775768397,0.028098462020115,0.0275144228829628,0.0269719042663891,0.0265760729336888
tika-0.9,0.0424753277139514,0.0413780363905052,0.0395548107629557,0.0376365054602184,0.0354038512971382,0.033790991362995,0.0321253811786398,0.0308648747485829,0.0298935608062202,0.0293417612860431
tika-0.10,0.0351042603109171,0.0341530362004184,0.0329182933308692,0.0315734498148324,0.0297111886916823,0.0283381484738098,0.0263675412720592,0.0244397011739594,0.0233992181908275,0.0223587642942481
tika-1.1,0.0322033556098447,0.0313490665727368,0.0304713267368869,0.0294136943162682,0.0280951952492352,0.0271790716518115,0.0257786044736967,0.0246409600629549,0.0239080226390193,0.0230068994464702
tika-1.3,0.0270635756937126,0.0260800605590901,0.0256144506958839,0.0245939057328717,0.0235924723189483,0.0229711501681061,0.0220231429637924,0.0211487468993242,0.0204572538288387,0.0199566655262857
tika-1.5,0.0227633845690678,0.0222759958125246,0.0220796842235105,0.0212557937427578,0.020649077401456,0.0200996359455834,0.0192971725104082,0.0186341721423195,0.0180734272339889,0.0176332798334273
tika-1.7,0.0194973747861483,0.0191131961259079,0.0188327428677978,0.0185859360030657,0.0181444991789819,0.0179283541737073,0.0174907325223202,0.0170996913801765,0.0167938083246926,0.0163388689064054
tika-1.10,0.0182407830189783,0.0173356239262845,0.0164444060645686,0.0155677539584944,0.0149666249478514,0.0142755557940777,0.0134464697834468,0.0118123138741254,0.0111308797365054,0.0101340058950439
tika-1.13,0.0164029184979987,0.0155442154032095,0.0146964195431355,0.0137563763461175,0.013065387651023,0.0123944225098705,0.0115445501229102,0.0097922139957009,0.0090360208649936,0.0078794737586645
tika-1.15,0.0089896474904992,0.0084178253502944,0.0079343163785644,0.0073410464775275,0.0066923466012995,0.0060766235196364,0.005454451719338,0.0046779149257381,0.004190434401053,0.0037407755874718
tika-1.17,0.0080571589349203,0.0076984987927354,0.0071411247945242,0.0065073519231301,0.006083671842375,0.005488870874801,0.0049188243104592,0.0039927404718693,0.0036380756719739,0.0033386766900668
ww-2.0.5,0.0167146548541897,0.0155792983253769,0.014162321998288,0.0129263454277852,0.0118301331095644,0.0109918027233927,0.010468281108242,0.0100422928102222,0.0095643130408944,0.009120758847136
ww-2.0.10,0.0451914975898788,0.0431454813470915,0.0405338534086278,0.0373362053491294,0.0338897007922467,0.0315052878221771,0.0299561339138659,0.0285723895531675,0.0272272932356922,0.025702191770994
ww-2.1.1,0.0182177735036367,0.0170832059158766,0.0157726455222815,0.0146409447663757,0.0134588689721769,0.0127026523386545,0.012139532651984,0.0118097248795935,0.0112514468577653,0.0106976335004838
ww-2.1.3,0.0144587111300432,0.0135521664730642,0.0125304604335,0.0117333755207509,0.0109684504521604,0.010310860587119,0.0098742364355012,0.0096052651082815,0.0092686060383591,0.0088369666598163
ww-2.1.7,0.0139341694608485,0.0130966413068066,0.0122736885857141,0.0116727606267355,0.0108921764971897,0.0104503210881097,0.0100238271300632,0.0096878971896624,0.0093252320380003,0.0088241051664684
ww-2.2.0,0.0096475167742984,0.009156434534992,0.0087382826317651,0.0082812207132755,0.0078788445140113,0.007537054177836,0.0071681037951333,0.0069762246689005,0.0066181118954799,0.006245280323285
ww-2.2.2,0.0082788942764932,0.00790273556231,0.0075119632943134,0.007100458547838,0.0067689922301225,0.0065786340255286,0.0062417609368772,0.006024705718729,0.0058112990960201,0.0055858393245783
ww-2.3.1,0.0093994373757968,0.0089559985594135,0.0085270221767834,0.0081031842719987,0.0077755492595125,0.0074869156391377,0.0072420072968248,0.0070966080725486,0.0068229089047708,0.0065806209749762
ww-2.3.4,0.0063840168459977,0.0060445409416203,0.0057141620311248,0.0053270461584657,0.0050436314146185,0.0048311452933111,0.004757546923958,0.0047054265503536,0.0045970045325304,0.0044561973782372
ww-2.3.10,0.0051013881711241,0.004830233058745,0.0046361185983827,0.0043817859516951,0.0041982580362178,0.0041092919238637,0.0039665529628399,0.0038843412493386,0.0038790556683022,0.0037552829400017
ww-2.3.15,0.0040069182740833,0.0037679288881487,0.003590760204545,0.0033438572409059,0.0031617696876623,0.0030327854565736,0.002896053229937,0.0028193517341789,0.0027685669006689,0.0027022584568854
ww-2.3.17,0.0022095341398132,0.0020557579254877,0.0019361186639723,0.0018154837938175,0.0016488092243889,0.0015297466716508,0.001468811447253,0.0014044086218477,0.0013354330708661,0.0012883327802611
ww-2.3.20,0.0020461809600621,0.0018849322905758,0.0017833259028087,0.0016653641973645,0.0014852994153019,0.0013800812080843,0.0013097538485031,0.0012474188723575,0.0011745301879248,0.0011423113411509
ww-2.3.24,0.0034401512676586,0.0031894524603984,0.0030088754002273,0.0027916197824572,0.0025731019929143,0.0023811818599298,0.0021662336145739,0.00196848023694,0.0017948749798154,0.0016744723166741
zookeeper-3.5.1,0.019179115027567,0.0180891884048624,0.017317307373928,0.0164057181756296,0.0155954631379962,0.0150797225475182,0.0144228091994134,0.0141664752278122,0.013910019560965,0.0137556634964692
zookeeper-3.5.2,0.0158943051829926,0.0151582278481012,0.0145106514356282,0.0138624444667134,0.0132614147799498,0.0129606054176391,0.0124608321795525,0.0122679792590365,0.0121386050299586,0.0119777270360133
zookeeper-3.5.3,0.0032398059130225,0.0030313809796309,0.0029700925970044,0.0028241670339716,0.0026530989202894,0.0026269853614697,0.0025642852054989,0.0024606118476624,0.0025209446908525,0.0025844346549192
