,Glance-EA-50-5,Glance-EA-50-10,Glance-EA-50-15,Glance-EA-50-20,Glance-EA-50-25,Glance-EA-50-30,Glance-EA-50-35,Glance-EA-50-40,Glance-EA-50-45,Glance-EA-50-50,Glance-EA-50-55,Glance-EA-50-60,Glance-EA-50-65,Glance-EA-50-70,Glance-EA-50-75,Glance-EA-50-80,Glance-EA-50-85,Glance-EA-50-90,Glance-EA-50-95,Glance-EA-50-100
amq-5.6.0,0.6346478503868755,0.5791911263135511,0.532182350622446,0.4833601915585965,0.4366416693250762,0.3946322744579202,0.3504189484107815,0.3231614056086577,0.2995929889879178,0.2856646424086685,0.277974321049306,0.2778446943107186,0.2748404262171893,0.2722772129907558,0.2710241206861477,0.2707909560400276,0.2708102144919669,0.2708102144919669,0.2708102144919669,0.2708102144919669
amq-5.7.0,0.6407977444557464,0.5797984893841791,0.53846508371447,0.4942204352818618,0.4520266222848928,0.4103478748793758,0.3751450446043567,0.3467081730562563,0.3343178656310033,0.3151554297102878,0.3086018169342108,0.3041466484064162,0.2997748081947958,0.2978420289619403,0.2966368286478466,0.2968985972090023,0.2969109822681164,0.2969109822681164,0.2969109822681164,0.2969109822681164
amq-5.8.0,0.6346465031930318,0.5770012712505832,0.525481089180494,0.4787363458297788,0.4350535849065124,0.3841335633629465,0.3446585201153918,0.3156991606976626,0.2982934026509544,0.2870715947917592,0.280925829877084,0.272608072845625,0.2651155210039133,0.2644598302982433,0.2641136407079281,0.2643233692283242,0.2643349850303679,0.2643349850303679,0.2643349850303679,0.2643349850303679
amq-5.9.0,0.6291157658392237,0.5677905263935757,0.5109813416233806,0.4585038126484967,0.4119477296517402,0.3625513120598003,0.3242470342645895,0.2990995255371803,0.2816700328502252,0.2743063069999629,0.2672882700327609,0.2639219669542766,0.2625742180788443,0.2616759397927395,0.2614253384381644,0.2615699609959159,0.2615989778173529,0.2616009123162892,0.2616009123162892,0.2616009123162892
amq-5.10.0,0.6259590551583988,0.562454224476184,0.5058067889168865,0.453797881510167,0.4049155859802404,0.3581895998098192,0.3229961585994741,0.2992325386277497,0.2828361453311238,0.2746081260888878,0.2685913711655767,0.269130377159494,0.2683417211819081,0.268221826183492,0.2682604383355448,0.2682700390625205,0.2682996430552696,0.2683014933521953,0.2683014933521953,0.2683014933521953
amq-5.11.0,0.6287275516605426,0.5618325379037482,0.5062235272533987,0.4531003178778785,0.4068004938135452,0.3615563750937217,0.3280862791234329,0.3082067488704576,0.2941760069944487,0.2880617501348855,0.2851903542616245,0.2841446854730495,0.2807008464990692,0.2818681147161991,0.2829180966849806,0.2829329047205486,0.2829465405791841,0.2829465405791841,0.2829465405791841,0.2829465405791841
amq-5.12.0,0.6275953546509421,0.5610414488634621,0.5034192804469073,0.4464133318464663,0.3952263151168848,0.3479794558330901,0.3197146593543832,0.2917753385187662,0.2814077836197389,0.2752651417726876,0.275943521941266,0.2752044579559099,0.2729831253212565,0.2723117598756583,0.2723032939830603,0.272322528102743,0.2723512160474443,0.2723529036168408,0.2723529036168408,0.2723529036168408
amq-5.14.0,0.6124478654866251,0.542097666326177,0.4767381512030444,0.4176883933397393,0.3691144538146303,0.3227851476307908,0.2965669840382406,0.2680458008124054,0.2514929940553304,0.2476869668508787,0.2444120371431196,0.2454597140298833,0.2488385811796393,0.2510267407768033,0.2514432016940453,0.2516813647655545,0.251710707402149,0.2517124334648949,0.2517124334648949,0.2517124334648949
amq-5.15.0,0.6085734302559689,0.5415029225390966,0.4677774104634911,0.3947875570264995,0.3334147032060349,0.2857271154759291,0.2426745505439493,0.2155469475742522,0.2065696938322089,0.2107656828015868,0.2172429547045041,0.224009168065187,0.2285083862137959,0.2321860253584189,0.2334333364502001,0.2336845660331347,0.2337159708110026,0.2337178181583422,0.2337178181583422,0.2337178181583422
bookkeeper-4.2.0,0.6798591926505992,0.6447484180764746,0.6090337808793538,0.5846998073420097,0.552828870899746,0.5312656590626678,0.5187649174869692,0.5048347665525088,0.4964053057498443,0.4777651143174559,0.4724878621717779,0.471291493112293,0.4707010309595436,0.4752944439114137,0.4778528196039642,0.4778957549747072,0.4778957549747072,0.4778957549747072,0.4778957549747072,0.4778957549747072
bookkeeper-4.4.0,0.6658711874262901,0.6329948549349769,0.6253024411417366,0.5825097754544681,0.5328598320982774,0.5020294928874468,0.495210352025291,0.4892159045804535,0.4893852102697751,0.4892386453282976,0.4908243903547559,0.4877462776532648,0.4921385511584436,0.4961764014273921,0.4983189816481312,0.4983189816481312,0.4983189816481312,0.4983189816481312,0.4983189816481312,0.4983189816481312
calcite-1.8.0,0.6790372140276846,0.6491813327289844,0.6221820113562663,0.5925251532035193,0.5661019626047951,0.5405070699645305,0.5220976524294555,0.5070578006939224,0.4979974682059593,0.492052489155893,0.4834571417565798,0.4777522536941094,0.4730056510422329,0.4671609829663575,0.4602674027811364,0.4586257028024018,0.4581986241053565,0.4583097438404797,0.4584209340643008,0.4584939035419182
calcite-1.11.0,0.6783866310838418,0.6493221097175272,0.6218673639322668,0.5928858467122112,0.5675133626425592,0.5448335061095171,0.5245444109395818,0.5101388399971126,0.5025981206056052,0.4943601452235488,0.4887249457272355,0.4830038361691066,0.4787584944067636,0.4710935605540821,0.4646269187771086,0.4616184347912965,0.461452427692987,0.4615582748557449,0.4616641856572283,0.4617336885715328
calcite-1.13.0,0.6737576369210435,0.6400401023398226,0.6078808973312623,0.5716660176345566,0.53846012573841,0.5095591397465952,0.4856150954970237,0.467864829911864,0.4565735074832712,0.4492939323020288,0.4387032902607942,0.4309993576369647,0.4268777998745133,0.4199749527996184,0.4138754238381024,0.4096671963445122,0.4095824061590679,0.4095749641911051,0.4096024706856603,0.4096024706856603
calcite-1.15.0,0.6724043389213864,0.641487891907871,0.6095020641696781,0.5741695426331426,0.5385514014908918,0.511140596348348,0.4861993237896149,0.4700467758012239,0.4605067752016861,0.4511442962618679,0.4410484406659837,0.4315816201456816,0.4303833647983142,0.4226822164704629,0.4163927849849932,0.4149045005431823,0.4147724733632467,0.4147149685438737,0.4147437556698017,0.4147437556698017
calcite-1.16.0,0.672185167505029,0.6403606252418788,0.6079511675835221,0.5714180367587129,0.5356547788577931,0.508582273256246,0.4844358189584917,0.4663257358669777,0.4540914450965144,0.444860930140343,0.4330360322333202,0.4262741794154093,0.4243039685517027,0.4169200450945926,0.412273499381841,0.4101012224915528,0.4093967453471717,0.4093382167696673,0.4093666055198323,0.4093666055198323
calcite-1.17.0,0.6728606920201102,0.6422464029019693,0.6125842333397815,0.5811363398756685,0.550435560870935,0.5262032373710397,0.5028356487354924,0.4799283652068895,0.4692286190205385,0.4594474285713362,0.4499678845063039,0.4395275982826939,0.4363326739257679,0.4245037158303686,0.4184510008712969,0.4164909744854627,0.4163787302445847,0.4163468273635557,0.4163106100217795,0.4163106100217795
calcite-1.18.0,0.6751492445881738,0.6476560707600234,0.6214624368878556,0.5890748638626692,0.5607301846840907,0.5350013415546356,0.511706338154408,0.4922283406875129,0.4824749195853783,0.4724729790935215,0.4609461478342924,0.454027138826089,0.4463490760699639,0.4377668005899978,0.4297264178320465,0.4273961796734413,0.4272387455683044,0.4271953942550349,0.4272321068678566,0.4272334667139367
cassandra-0.8.6,0.6773817007376186,0.6486775222355711,0.6231769211891905,0.5993567641381898,0.5736040503574878,0.5515413120927902,0.5337359935893888,0.5207016297622988,0.5088375831594598,0.4984711846893268,0.4944353719957647,0.4914715392820374,0.4864254386771501,0.4865108027511537,0.4867020245884722,0.4867020245884722,0.4867020245884722,0.4867020245884722,0.4867020245884722,0.4867020245884722
cassandra-1.0.9,0.6865982443546257,0.6640384194879921,0.6496141876717133,0.6361697761091331,0.6191196484045997,0.6035681080454497,0.5833448362517285,0.5611093374927816,0.5512540552077431,0.5454767127930247,0.5411530865661262,0.5339511205197277,0.5374100848638866,0.5388060016182552,0.5389248355634123,0.5389248355634123,0.5389248355634123,0.5389248355634123,0.5389248355634123,0.5389248355634123
cassandra-1.1.6,0.6743527902904266,0.64316375469531,0.6171499005111809,0.593538116291181,0.5674782825592428,0.5513235996178674,0.5245588974989819,0.5037170387096203,0.4924574181627691,0.4729578339987875,0.4589946352491252,0.4515118987195057,0.4479402680431371,0.4477451986162133,0.4478918649605273,0.4479578055612639,0.4480237752998373,0.448089774163378,0.4481387598751426,0.4481387598751426
cassandra-1.1.11,0.6686757387454376,0.6363629029113662,0.6152599980687448,0.5947836504761976,0.5722293192527295,0.5488221532975638,0.5252545182085216,0.4984656118268741,0.4841722489943159,0.4637670322333601,0.4478318702263059,0.436260202920105,0.4316102624395532,0.4312074085402027,0.4313575835691007,0.4314250991857832,0.4314926431029643,0.431560215307356,0.4316103677949194,0.4316103677949194
cassandra-1.2.11,0.6793904103217403,0.6580985042417608,0.6424172379064162,0.6281490485525483,0.6102942256239107,0.6014732647217542,0.5883142369204865,0.5693466867760554,0.550498058045601,0.5407297663458903,0.5380254579426575,0.5384936154107282,0.5424374845047545,0.5424953733961002,0.5425995391873089,0.5426440125660379,0.5426885034684344,0.5427330118901892,0.542771971127185,0.542771971127185
flink-1.6.0,0.6324316353994286,0.5789116723144465,0.5253206024988568,0.4768203257068472,0.4215622625351895,0.3739083411926259,0.342808440686236,0.3203272505107656,0.3055110454767007,0.3028271186456726,0.3016921991290711,0.292539565322656,0.2855779930572384,0.2886979963991217,0.2894500246694508,0.2899347246669532,0.2901879184195955,0.2902222438432687,0.2902426546609955,0.2902426546609955
groovy-1.5.5,0.6271367121043575,0.5691259599012126,0.5318412670518825,0.5139488961501083,0.4770861261174383,0.4596898613646431,0.4382051715455554,0.4066685959099382,0.3894484648069997,0.3787796096859658,0.3570828146137398,0.3565369160974284,0.3550837510225669,0.3476165494046873,0.347752324547486,0.3480260117320823,0.3481244369248056,0.3481458385182296,0.3481458385182296,0.3481458385182296
groovy-1.6.0,0.6287710454737355,0.5824169059478925,0.5416556603618905,0.4939529335362911,0.4436000951862751,0.4206274600100788,0.4018314712463943,0.3908764019187986,0.3829946009873557,0.3668597449231335,0.3619314739173689,0.3591584706114321,0.3555345779966307,0.3553108622227969,0.3544511312383936,0.3548294118120046,0.3550383524685863,0.3551918990727231,0.3553291866379732,0.3554403764657111
groovy-1.7.3,0.6640797857077574,0.6359683501852442,0.5961069046192828,0.5549360511413824,0.5079226882246506,0.4662200144863084,0.4472599765917459,0.4307980891625489,0.4086166813963721,0.3846285557391637,0.3736889585794194,0.3667765583467539,0.3525967383678135,0.3495884077868689,0.3481664098378137,0.3484586515363839,0.3485957438026729,0.3487268049848632,0.3488548765707636,0.3489463915365576
groovy-1.7.6,0.6685204701160701,0.6332806592247459,0.6033536949142609,0.5675203898390678,0.5372152891112867,0.5041459242995169,0.4695566387043094,0.4473412675367853,0.4230480597988159,0.4117943855540414,0.3870064322294242,0.3681809575764184,0.3606576009938577,0.3508034788434687,0.3440937452751794,0.3443706930103949,0.3444986014538944,0.3446296117891206,0.3447576304502237,0.3448491056415583
groovy-1.8.1,0.6446795823616258,0.5883265916179033,0.5426831666046851,0.49995810827505,0.4613841721448997,0.4217669848207344,0.3985037479021678,0.3833293973405576,0.3658439075306627,0.3521901195353626,0.346916465292891,0.3387784927508011,0.3333359394733152,0.3374867618161228,0.3393763916987252,0.3396679560804891,0.3397874399898162,0.3399041907691205,0.3400237679305051,0.3401044395902315
groovy-1.8.7,0.5710054105294351,0.5193025377127479,0.476191728924997,0.4552958957166125,0.4239085443276726,0.3995406546692474,0.3877706401991801,0.373619949424499,0.3574897270086869,0.3552334372005,0.3557558636828555,0.3605601430738688,0.3583106941896574,0.356693886412141,0.3585987844309351,0.3588901260050996,0.3589991428124419,0.3591056665289748,0.3592147696735969,0.3592883754942081
groovy-2.1.0,0.6589305979642931,0.6183537075005052,0.5819326497728925,0.5444909881289032,0.5033036151642015,0.4800476196803917,0.4277589606778926,0.412945370568438,0.3929188245467914,0.3679958526270405,0.3557830510447693,0.3494978108705071,0.3466455315639443,0.3438730320966106,0.3398967343396553,0.3402339395660553,0.3402339395660553,0.3402339395660553,0.3402339395660553,0.3402339395660553
groovy-2.1.6,0.6626414924096276,0.618700429861386,0.5843080930979628,0.5644447603424796,0.5256856565660565,0.5074692947115266,0.4738335406668908,0.4435952354381751,0.4298915474060916,0.4004374972037413,0.3491766666715296,0.3375147909120222,0.34021877078203,0.3388783382627082,0.3371365850345273,0.3339655762369363,0.3339655762369363,0.3339655762369363,0.3339655762369363,0.3339655762369363
groovy-2.4.4,0.6279159979571399,0.5688626887511232,0.5300568980614667,0.4897657903245241,0.4465086524968343,0.4157026911821112,0.3927011546641243,0.3604096930375507,0.3345933778095765,0.3234553735871505,0.3098294055471156,0.3120540021450373,0.3097158689111212,0.3044647678607499,0.2996210948824557,0.2989164382350959,0.2989187704014028,0.2989187704014028,0.2989187704014028,0.2989187704014028
groovy-2.4.6,0.6245729572377156,0.5633196630481825,0.5184905723652518,0.4809625910040688,0.4361413071037636,0.3991743627811425,0.3803612889391065,0.3428032550148637,0.3181319313357517,0.2981231195699227,0.2873513782548913,0.2927901113814417,0.2956110498723278,0.2951898222853644,0.2854169922328551,0.2842503745847865,0.2842528178771682,0.2842528178771682,0.2842528178771682,0.2842528178771682
groovy-2.4.8,0.623520302772729,0.5810551326523845,0.5433194983505772,0.5023981009175997,0.4665447406728624,0.431979690311964,0.4158162737813853,0.3706863024541814,0.3375291332953024,0.3275512072297346,0.3025819545051544,0.3079897222177694,0.3121120813475125,0.3106208252208446,0.3066057364759717,0.3069771527444916,0.3069794046340403,0.3069794046340403,0.3069794046340403,0.3069794046340403
groovy-2.5.0,0.6550193265273064,0.6099160054857025,0.5715919713434818,0.540141146794923,0.5098550613770971,0.4787757307635958,0.4480632982539831,0.4259177634675896,0.4078957980600923,0.3957223925813102,0.386151121572416,0.3808057695001389,0.3799680217947218,0.3706325929619815,0.3627696340675946,0.3626689168210265,0.3631636584440733,0.3636558770185579,0.3639200959922029,0.3639200959922029
groovy-2.5.5,0.6566571445281308,0.6113685965789586,0.5677190964253528,0.5360549547907153,0.5003655060185762,0.4648382788745086,0.4374428803708592,0.4087692716435587,0.3921164999058177,0.3795727326955316,0.3661563511305429,0.3635833263658433,0.3603525598847387,0.3557557843900819,0.3463367281520374,0.3459907687386417,0.3465080685085671,0.3470226555345392,0.3472988511284866,0.3472988511284866
hbase-0.94.5,0.6674569868261554,0.6482512276696474,0.5699461225745363,0.5451150782668279,0.5202334538148452,0.4799933849192125,0.4296716964479561,0.4245758914791137,0.4139621124767412,0.4035014724159193,0.397009733415666,0.3878732857018563,0.3819183131130036,0.3824290234708187,0.3834431462491599,0.3834622344511355,0.3834622344511355,0.3834622344511355,0.3834622344511355,0.3834622344511355
hbase-0.98.0,0.6923515374645093,0.6884462219629028,0.6531846868768386,0.6453164700050831,0.6334335209056338,0.6152012524868621,0.5977748376196712,0.5973952424643149,0.5950075670220637,0.5876569525125939,0.5864324204125863,0.5844893313599014,0.582533570294392,0.5863677239119661,0.5863491076555185,0.5863491076555185,0.5863491076555185,0.5863491076555185,0.5863491076555185,0.5863491076555185
hbase-0.98.5,0.6841661550946979,0.6700845029229391,0.6248189962420223,0.6060487039989141,0.5829048042697166,0.5506569582412052,0.5221380824084811,0.5157358328920927,0.5082196080136377,0.4955542830889863,0.4902984148255648,0.4881679385451001,0.4844621524869036,0.4844931794165368,0.4797475641607281,0.4792769860028557,0.4792769860028557,0.4792769860028557,0.4792769860028557,0.4792769860028557
hbase-0.98.11,0.697706424270833,0.6929232265051993,0.6895575475582761,0.6834623933228698,0.6803992535554415,0.6797182472257959,0.677926991393027,0.6747382166033312,0.6761169561307853,0.678888669775133,0.6824099684592926,0.684536092999685,0.6888563993467862,0.6908737841300115,0.6913274454075983,0.6913274454075983,0.6913274454075983,0.6913274454075983,0.6913274454075983,0.6913274454075983
hive-1.2.0,0.6660531807186926,0.6371500700153468,0.6024970583898549,0.5738083599782082,0.5312799921368884,0.5054388175821406,0.467382750342253,0.446113028877254,0.4272578043850903,0.4167193573089698,0.4130837823653383,0.4105309068230232,0.4101971098409561,0.407892456332957,0.4077309558150218,0.4065532125267466,0.4066994534814102,0.4066994534814102,0.4066994534814102,0.4066994534814102
hive-2.0.0,0.6681809576599049,0.6382472828110423,0.6140592692627619,0.5919047002087261,0.5476061063403491,0.5085860944718865,0.4946361009180654,0.4748557482302951,0.4705116703347606,0.4718362840789031,0.4751028203852194,0.4760211536664238,0.4784495185972768,0.4585213548028101,0.4504995905988558,0.4477905212259134,0.4391779212367698,0.4391779212367698,0.4391779212367698,0.4391779212367698
hive-2.1.0,0.6671619058396392,0.641480884864088,0.6110918926392289,0.5836277705817229,0.5589552813092002,0.5394811918818373,0.5160356681631899,0.4996441069483046,0.4890996359246599,0.4828325857899155,0.4817100537300088,0.4753761896974858,0.4664186312569998,0.458034280092676,0.4537740973654774,0.453317644064965,0.4534204652455077,0.4534204652455077,0.4534204652455077,0.4534204652455077
ignite-1.4.0,0.6344190659785398,0.5821385296172242,0.5381570863637472,0.4950649335161579,0.4495632247735829,0.4066557997191783,0.3718938202774781,0.3510324550824267,0.336001568418573,0.3227714345302523,0.3100283261553121,0.3006762653039711,0.2984436213829282,0.2985995571668923,0.2988489099019364,0.2989127680983979,0.2989561988122838,0.2989996353034923,0.2990226334310121,0.2990226334310121
ignite-1.6.0,0.6310849857871154,0.577699469620332,0.5357853605473822,0.4932404526577099,0.4460791254280223,0.402047257534737,0.3721990635560894,0.3507139152475708,0.3341435529490089,0.318008884972126,0.304631228117669,0.2936944593160634,0.2914112044646768,0.291927670272542,0.2921728368487172,0.2922299123832728,0.2922692535352476,0.2923085990186527,0.2923286591667851,0.2923286591667851
log4j2-2.1,0.6665099591282413,0.6306143243734872,0.5919412201405108,0.5447787767581984,0.5069144605195871,0.4672418926666702,0.4396501164433161,0.4223737819724636,0.404483309582367,0.3856951321961157,0.3852437581238788,0.3801925561361325,0.3728983389485605,0.3647295989615504,0.3645847420356896,0.3647195692381609,0.3648451615345641,0.3648451615345641,0.3648451615345641,0.3648451615345641
log4j2-2.2,0.66642088749229,0.6317694271561497,0.593447645813528,0.5448224363901529,0.5081507313772367,0.4683660861610322,0.4420304001101463,0.426898989588891,0.4110336104450811,0.3906198107687641,0.390354396045091,0.3846704669029932,0.3771145905700594,0.3690719843807528,0.3685797751045441,0.3687597632015559,0.3688895175049354,0.3688895175049354,0.3688895175049354,0.3688895175049354
log4j2-2.3,0.6687130496870786,0.6343248397745119,0.5956958616071785,0.5499330661821351,0.5103286553397712,0.4731232970936893,0.4470922917046747,0.4308725178938818,0.4142746445549552,0.3965385948181774,0.3970386262355454,0.3895706798219625,0.3831202128135748,0.3754907246785813,0.3744402663511462,0.3745931347654234,0.37471945992073,0.37471945992073,0.37471945992073,0.37471945992073
log4j2-2.4,0.6554398572610883,0.6120822398306264,0.565056470625627,0.5246656907557061,0.4833054245716093,0.4412694365248312,0.4159586974188566,0.3933363198046158,0.3753357958202714,0.3607349600338643,0.3565617416306862,0.3518882599755485,0.3455513536870884,0.3438615556580829,0.3426280020707822,0.3428662689482489,0.3429897739712653,0.3429897739712653,0.3429897739712653,0.3429897739712653
log4j2-2.5,0.6505059298919282,0.5933083063367655,0.5472301634288772,0.5057223898956064,0.4645019023084374,0.4311770613224638,0.4112517761950063,0.3885452821857763,0.3769116270498084,0.363595941248999,0.3530795839984408,0.3493602551623209,0.3455173467903733,0.3440421228219039,0.3442152107221977,0.344465482220396,0.344594825463142,0.344594825463142,0.344594825463142,0.344594825463142
log4j2-2.6,0.6379696583034152,0.571447251079088,0.5106183856512267,0.4639428928224923,0.4237984211107493,0.3891924524198095,0.3697910092950537,0.3524689899898383,0.3466544545840481,0.3334174915967978,0.3275498750011355,0.3276263961192248,0.3273399856149577,0.3266071197880968,0.3260189737632422,0.3267005690849479,0.3270585626215021,0.3272377063130205,0.3273460731783145,0.3273460731783145
log4j2-2.7,0.644618334125546,0.5817448320215429,0.523248876480957,0.4718142736147922,0.4340024458620311,0.3919578645399612,0.3668560818476561,0.3451256792496438,0.3310683830648566,0.3143145320875677,0.3045515744331515,0.297878536077361,0.2944654516231654,0.2887486346519228,0.2842430983449844,0.2833040353489774,0.2836735482453362,0.2838627998267403,0.2839772625335746,0.2839772625335746
log4j2-2.8,0.6635902723852415,0.6209967702552052,0.580667059785189,0.534135944795584,0.509805950814669,0.4766908775626671,0.45246582974919,0.4323621522116333,0.4151970712289458,0.4008219426373583,0.3860969134971606,0.3738661944251651,0.3659117883883052,0.3528382004203977,0.3445874713926484,0.3423469899726361,0.3425440494752408,0.3426884077658151,0.3427799881749714,0.3427799881749714
log4j2-2.9,0.6646767185434905,0.6163457884224731,0.5704899761352616,0.5263680821194754,0.5077072941365907,0.4791137898367804,0.4539459975879635,0.4293185179434499,0.4105509532870395,0.3993684036677661,0.3850853713565964,0.3745199809356371,0.364172620842716,0.3521755757071237,0.344058252408657,0.3412568285828639,0.3412568285828639,0.3412568285828639,0.3412568285828639,0.3412568285828639
log4j2-2.10,0.6631856294629647,0.6152802355798754,0.5693668684466291,0.5283038622734988,0.5060061781610795,0.4753523195854131,0.4477021405655428,0.424987103714202,0.4067413693943165,0.3951664367917741,0.3826013051303596,0.3724790207364443,0.3626233039200011,0.3510476030573893,0.3429755286520372,0.340434911954926,0.340434911954926,0.340434911954926,0.340434911954926,0.340434911954926
mahout-0.4,0.6634366652306254,0.6146060250833247,0.5618266965111726,0.5152335911644177,0.4733938655295707,0.4378199474042504,0.4063485792089557,0.380028959764743,0.3643483230972495,0.3448914633405271,0.3342547661562948,0.3261629774132376,0.3250313272063488,0.3270141430435764,0.328344030969782,0.3291755405423231,0.329318348556067,0.3293836527527083,0.3293877346924981,0.3293877346924981
mahout-0.5,0.6594245821421699,0.6155823028838991,0.5719365834190172,0.5328143116282317,0.491325089879028,0.4661231934194192,0.4340590631816523,0.4123553045040745,0.3937513920340767,0.3781749465219855,0.3786316805116798,0.378868593779979,0.3797465365094392,0.3778871120973068,0.37857935045487,0.3791091603845677,0.3787220018104889,0.3787798628410193,0.3787834796003452,0.3787834796003452
mahout-0.6,0.6648968731725166,0.6264002626860932,0.5892878578712063,0.5456841692563832,0.5080535843365644,0.4770314009493504,0.445932836353427,0.423059569997086,0.397959694416392,0.3789185706691973,0.372658102858018,0.3675052930696183,0.3652745872577287,0.360849362181822,0.3558816852608439,0.3562982514899357,0.3559473656365474,0.3560003482897855,0.3560036600279321,0.3560036600279321
mahout-0.7,0.6679283374890896,0.6318975095618039,0.5964473118660392,0.5537996729810627,0.5236767684936009,0.4944936646376169,0.4642644455758303,0.439470973671934,0.4151504594188475,0.3948923528660369,0.3801659621227441,0.3718258225207899,0.3663218759088373,0.3593578440966331,0.3498837071744872,0.349552174895626,0.3497253636579179,0.3497253636579179,0.3497253636579179,0.3497253636579179
mahout-0.8,0.6738079274055602,0.6418405778330781,0.6079375029624826,0.5830455275008056,0.5555589600603318,0.5313900756117377,0.5130716481853423,0.5013884355911662,0.4834313948675368,0.4675634925895043,0.4582016610226394,0.4550670382330404,0.447674881786622,0.4416255107658851,0.4330377963169365,0.4297140778207689,0.4298553868869223,0.4298900631264783,0.4299087374798825,0.4299087374798825
mng-3.1.0,0.6595815623114396,0.6186848274950838,0.5804610622806282,0.5268810069504256,0.4455072280485021,0.4030042616407799,0.3713089291060314,0.3437844858855023,0.3261384320024326,0.3195640581097843,0.2923532485620487,0.2839729416239209,0.2844532998237444,0.2845050122488162,0.2845567364953477,0.2846032984192472,0.2846032984192472,0.2846032984192472,0.2846032984192472,0.2846032984192472
