,Glance-EA-50-5,Glance-EA-50-10,Glance-EA-50-15,Glance-EA-50-20,Glance-EA-50-25,Glance-EA-50-30,Glance-EA-50-35,Glance-EA-50-40,Glance-EA-50-45,Glance-EA-50-50,Glance-EA-50-55,Glance-EA-50-60,Glance-EA-50-65,Glance-EA-50-70,Glance-EA-50-75,Glance-EA-50-80,Glance-EA-50-85,Glance-EA-50-90,Glance-EA-50-95,Glance-EA-50-100
log4j2-2.6,0.023221928027843,0.0471515878170221,0.0710229638140913,0.0953189788679622,0.1196649514579274,0.1439942715358612,0.1686066843183294,0.1933772959650963,0.2182228439160047,0.2431932857071489,0.2673560806647683,0.2907278813008942,0.3099615326972074,0.3209521906379577,0.3251236449018334,0.3264891508884115,0.3272052089057634,0.3275632379144394,0.3277797205708481,0.3277797205708481
log4j2-2.7,0.0232217829671171,0.0470181729030676,0.0707915785602647,0.0948714412675063,0.1192500995985412,0.1433069780270295,0.1678312034568355,0.1924703502804082,0.2171631270877386,0.2420321166988446,0.266096656553584,0.2892877938156967,0.308786123624774,0.3201710030339248,0.3240323618644847,0.3252198829334068,0.3258634427385002,0.3261928840672979,0.3263920811498269,0.3263920811498269
log4j2-2.8,0.023806397011615,0.0482402381369287,0.0726230082297321,0.097027665907897,0.1217606373664857,0.1461507033210763,0.1707304616821339,0.1955290958968073,0.2201599252903752,0.2451701394968773,0.2694434716628728,0.2933155314305726,0.3132405299714002,0.324986867448783,0.329116325220335,0.330130450008755,0.3305390182688379,0.3308381486021128,0.3310278410085799,0.3310278410085799
log4j2-2.9,0.0239874437468748,0.0484263014611922,0.0728165453636313,0.097359575531974,0.1222498472137341,0.1467859325518084,0.1713845213622979,0.1961845102505695,0.220845602533474,0.2459442191232846,0.2703275181954553,0.2943357964331352,0.3144063559086616,0.3264625812545141,0.3309558864381354,0.3313934107450414,0.3313934107450414,0.3313934107450414,0.3313934107450414,0.3313934107450414
log4j2-2.10,0.023975372236682,0.0484128548225972,0.0727755842637834,0.0973557773987264,0.122167025708286,0.1466860571793599,0.1712254758717236,0.1960367241812831,0.2206644874992354,0.2457611569068508,0.270191843752336,0.2942147861720274,0.314466092653125,0.3266168765417836,0.3314350565065816,0.3322709325794592,0.3322709325794592,0.3322709325794592,0.3322709325794592,0.3322709325794592
mahout-0.4,0.0232893685703572,0.0470433832759998,0.0706343642499633,0.0944943508811973,0.118403247631935,0.1423365994424246,0.1663596198053377,0.190692404258441,0.2151148572639679,0.2396432821950861,0.2634869654531522,0.2868170924564292,0.3073104325284901,0.3208340805712702,0.3274124916445212,0.3294585649770937,0.3297438740075321,0.3298743009928754,0.3298824526794593,0.3298824526794593
mahout-0.5,0.0234120223898758,0.0476839458100105,0.0717287255617749,0.0961791190070576,0.1203618074146183,0.1447473026689381,0.1690841242800357,0.1936724263811146,0.2180822584570455,0.2429707146913279,0.2671290662772775,0.2909223655390606,0.3121846353532895,0.3267948405938184,0.3343717043887401,0.3370325302182201,0.3376166139368865,0.3377464103188123,0.3377545225926827,0.3377545225926827
mahout-0.6,0.0233913219874229,0.0475590903685672,0.0716149385488146,0.0957127568043984,0.1198595401478745,0.1440133185039067,0.1681251267846026,0.1926286557684371,0.2168104141746934,0.2415167985226533,0.265593631740569,0.2894606145818031,0.311222098643667,0.3265271861162991,0.3338649542875929,0.3364531089333305,0.3369777348750341,0.3370896550759308,0.3370966500884869,0.3370966500884869
mahout-0.7,0.0237114262517736,0.0481360922052005,0.0724621186254201,0.0968260833276425,0.1213342135014758,0.1456450646088942,0.1700242046239178,0.1946082113617566,0.2190328773151836,0.2438521014014401,0.268155364852458,0.2923751640830697,0.314212439203903,0.3297367841994643,0.3372485640360262,0.3394186337665885,0.3397752536174152,0.3397752536174152,0.3397752536174152,0.3397752536174152
mahout-0.8,0.023975923083138,0.0485914734319032,0.0731598933505696,0.0978831703967035,0.1225256524198109,0.1470738735827206,0.1717365543615846,0.1965675581050874,0.2211494438609248,0.2460679755460397,0.2704411408257251,0.2944035980716921,0.3160499313242304,0.3310104764213191,0.3380329105060461,0.3402076432091783,0.3405644878942124,0.3406520158358245,0.3406991462659233,0.3406991462659233
mng-3.1.0,0.0243519159551203,0.0492862558929219,0.0742755414894669,0.099078011846284,0.123517840855394,0.1483532786074572,0.1732986076770074,0.1981670128243167,0.2230024505763799,0.2456950076374465,0.26131056385235,0.2666622710139671,0.2676842602665963,0.2677941515840833,0.2679040429015703,0.2680029450873086,0.2680029450873086,0.2680029450873086,0.2680029450873086,0.2680029450873086
mng-3.2.0,0.0243509341285852,0.0492391018331725,0.0742369090430664,0.0989935093412858,0.1236404701341987,0.1484738180861328,0.1734935531970879,0.1982062976931848,0.2230835014472414,0.2457350232435751,0.2613257608981668,0.2666432769055346,0.2675971406017016,0.2677067801070081,0.2678164196123147,0.2679150951670906,0.2679150951670906,0.2679150951670906,0.2679150951670906,0.2679150951670906
mng-3.3.0,0.0243331151296947,0.0491571884461173,0.0742165125603469,0.0988462482611897,0.1236191800998281,0.148422796825137,0.1733286965060142,0.1981732264135504,0.222997299729973,0.2463280418950986,0.2629694787660584,0.2691473692823828,0.2703645364536454,0.2704872760003273,0.2705895589558956,0.270681613615907,0.270681613615907,0.270681613615907,0.270681613615907,0.270681613615907
mng-3.5.0,0.0244393213209569,0.0494347711783858,0.0745818924548524,0.0995874537402172,0.1245424578859026,0.1495075734595239,0.1744726890331452,0.1993670246112156,0.2243523630407086,0.2478310987077595,0.2646969605047625,0.2707435944104026,0.2720479686141276,0.2721794171772937,0.2722805314566523,0.272371534308075,0.2723917571639467,0.2723917571639467,0.2723917571639467,0.2723917571639467
mng-3.6.0,0.0244925264345551,0.0494942737611454,0.0746557766617075,0.0997573712220303,0.1248290116122332,0.1497109422583447,0.1747626132018012,0.1996944674647789,0.2246762453446227,0.248300100845706,0.2653839625373179,0.2715245674118599,0.2727926272802612,0.2729224286841133,0.2730222759178456,0.2731121384282048,0.2731321078749513,0.2731321078749513,0.2731321078749513,0.2731321078749513
nifi-1.2.0,0.0238018529908522,0.0481431040037489,0.0725624578976657,0.0970184225170606,0.1214280135508498,0.1459449960460416,0.1705107928418709,0.1952498804049634,0.220006052973279,0.2448696170029972,0.269130324419842,0.2927881752238135,0.3156161829169474,0.3339532749514298,0.3433158578137051,0.3463496665983266,0.3465888566714504,0.3466205859668648,0.3466205859668648,0.3466205859668648
