ambari,0.576,0.632,1.545,0.364,0.31,6.496,
amq,0.362,0.288,0.718,0.443,0.56,0.347,3.448,0.401,0.53,0.606,0.552,0.391,0.66,
bookkeeper,0.272,0.439,
calcite,0.298,0.262,0.35,0.26,0.291,0.322,0.277,
cassandra,0.265,0.322,0.646,0.31,0.301,
flink,19.464,
groovy,0.264,1.367,0.838,0.205,3.12,0.394,1.606,0.323,2.178,0.345,0.371,2.608,0.33,
hbase,0.558,0.368,0.407,0.068,
hive,0.905,2.489,1.298,
ignite,0.48,0.471,
log4j2,0.254,0.305,0.283,0.422,0.226,0.368,0.521,0.294,0.327,0.28,
mahout,0.5,0.333,0.993,0.205,0.223,
mng,0.243,0.343,0.272,0.323,0.247,
nifi,0.451,0.349,0.454,
nutch,0.257,0.207,0.206,0.222,0.226,0.182,0.242,0.182,0.423,0.262,0.316,0.211,
storm,0.429,0.812,0.827,0.528,
tika,0.173,0.275,0.426,0.3,0.302,0.239,0.216,0.368,0.356,0.374,0.479,
ww,0.548,1.189,0.383,0.407,0.254,0.311,0.206,0.377,0.255,0.195,0.184,0.185,0.251,1.019,
zookeeper,1.553,0.18,0.593,
