MIT-LineDP,BASE-Glance-MD,BASE-Glance-EA,BASE-Glance-LR
0.6048653279338205,0.4472121858315809,0.5185527336260416,0.6109296460059749
0.6048653279338205,0.4472121858315809,0.5185527336260416,0.6609530757162475
0.6048653279338205,0.4472121858315809,0.5185527336260416,0.7016087603766893
0.6048653279338205,0.4472121858315809,0.5185527336260416,0.7062507305275155
0.6048653279338205,0.4472121858315809,0.5185527336260416,0.6394557336852104
0.6048653279338205,0.4472121858315809,0.5185527336260416,0.637314707774449
0.6561502872605646,0.4472121858315809,0.5185527336260416,0.6606376469784913
0.6471545088821941,0.4472121858315809,0.5185527336260416,0.6481335164757847
0.6663293928749523,0.4484663036968157,0.6026773317399823,0.6770429871066871
0.6488267159572129,0.4484663036968157,0.6026773317399823,0.6655140704901233
0.6488267159572129,0.4484663036968157,0.6026773317399823,0.6534755108415697
0.6488267159572129,0.4484663036968157,0.6026773317399823,0.6947484045106246
0.6488267159572129,0.4484663036968157,0.6026773317399823,0.6386810350319592
0.6488267159572129,0.4484663036968157,0.6026773317399823,0.6656975150676568
0.6828745729953747,0.4484663036968157,0.6026773317399823,0.6949933737805647
0.6971278536461828,0.4484663036968157,0.6026773317399823,0.7049277121416134
0.6628562891666435,0.4897637097959993,0.5897437744062037,0.6778771590744052
0.5888706157187474,0.4897637097959993,0.5897437744062037,0.6348410992565523
0.5888706157187474,0.4897637097959993,0.5897437744062037,0.7060195644739421
0.5888706157187474,0.4897637097959993,0.5897437744062037,0.700585232267315
0.5888706157187474,0.4897637097959993,0.5897437744062037,0.6644747721632959
0.5888706157187474,0.4897637097959993,0.5897437744062037,0.6629596838260366
0.6824279524493173,0.4897637097959993,0.5897437744062037,0.6909175080598856
0.6491359243545711,0.4897637097959993,0.5897437744062037,0.6743043523390897
0.6563054245041547,0.4870191717158694,0.574001006724994,0.6771887527659383
0.5720415071468207,0.4870191717158694,0.574001006724994,0.6023943456363888
0.5720415071468207,0.4870191717158694,0.574001006724994,0.6309816327963977
0.5720415071468207,0.4870191717158694,0.574001006724994,0.6983546034250805
0.5720415071468207,0.4870191717158694,0.574001006724994,0.5820472641953461
0.5720415071468207,0.4870191717158694,0.574001006724994,0.6106017855160285
0.6933990706146219,0.4870191717158694,0.574001006724994,0.6945932399726009
0.6053427924017524,0.4870191717158694,0.574001006724994,0.6384793643328752
0.6915869006951457,0.4914764387306653,0.5672968663079448,0.6983972163115821
0.6444801882278858,0.4914764387306653,0.5672968663079448,0.6655541968465085
0.6444801882278858,0.4914764387306653,0.5672968663079448,0.6804873411020631
0.6444801882278858,0.4914764387306653,0.5672968663079448,0.7054990349762436
0.6444801882278858,0.4914764387306653,0.5672968663079448,0.5696657577139277
0.6444801882278858,0.4914764387306653,0.5672968663079448,0.7003637199088628
0.6898313599508816,0.4914764387306653,0.5672968663079448,0.6986374094959746
0.706655018746735,0.4914764387306653,0.5672968663079448,0.7071117388542094
0.6261094367194371,0.447590426774501,0.5797044769109098,0.6142155777110005
0.6209738727829804,0.447590426774501,0.5797044769109098,0.6278749488444143
0.6209738727829804,0.447590426774501,0.5797044769109098,0.64001292286576
0.6209738727829804,0.447590426774501,0.5797044769109098,0.6992322262032974
0.6209738727829804,0.447590426774501,0.5797044769109098,0.7055750451340258
0.6209738727829804,0.447590426774501,0.5797044769109098,0.6352442681890363
0.6802534239558312,0.447590426774501,0.5797044769109098,0.6821437758287011
0.665348377821299,0.447590426774501,0.5797044769109098,0.6614000469223156
0.6690337338163422,0.4927903112872791,0.6238561347572781,0.6705032658986382
0.6382529233716806,0.4927903112872791,0.6238561347572781,0.6694133766611307
0.6382529233716806,0.4927903112872791,0.6238561347572781,0.6962089785363968
0.6382529233716806,0.4927903112872791,0.6238561347572781,0.6942759952068224
0.6382529233716806,0.4927903112872791,0.6238561347572781,0.7071068525554018
0.6382529233716806,0.4927903112872791,0.6238561347572781,0.6689526141902409
0.6620262802165763,0.4927903112872791,0.6238561347572781,0.6807848051729455
0.6851918884194714,0.4927903112872791,0.6238561347572781,0.6942887881439542
0.6643065557264993,0.4787220974960762,0.5870272246452537,0.6749859055787567
0.6752751481691774,0.4787220974960762,0.5870272246452537,0.6817921288633694
0.6752751481691774,0.4787220974960762,0.5870272246452537,0.6917758651518889
0.6752751481691774,0.4787220974960762,0.5870272246452537,0.7063694538463464
0.6752751481691774,0.4787220974960762,0.5870272246452537,0.7067420647056437
0.6752751481691774,0.4787220974960762,0.5870272246452537,0.6415441915891567
0.6752751481691774,0.4787220974960762,0.5870272246452537,0.6563667023686323
0.6697045631524046,0.4787220974960762,0.5870272246452537,0.6784281223671772
0.6727778525681416,0.4271502896855454,0.5730683964682781,0.6748526111265555
0.6552983079139003,0.4271502896855454,0.5730683964682781,0.647687473425893
0.6552983079139003,0.4271502896855454,0.5730683964682781,0.6172945444010144
0.6552983079139003,0.4271502896855454,0.5730683964682781,0.6971901981993583
0.6552983079139003,0.4271502896855454,0.5730683964682781,0.7061432445288357
0.6552983079139003,0.4271502896855454,0.5730683964682781,0.5802874867358726
0.6552983079139003,0.4271502896855454,0.5730683964682781,0.6443567383160033
0.6771383734729173,0.4271502896855454,0.5730683964682781,0.688721073180521
