MIT-LineDP,BASE-Glance-MD,BASE-Glance-EA,BASE-Glance-LR
0.1563636363636363,0.553939393939394,0.3084848484848485,0.1412121212121212
0.1563636363636363,0.553939393939394,0.3084848484848485,0.0666666666666666
0.1563636363636363,0.553939393939394,0.3084848484848485,0.0078787878787878
0.1563636363636363,0.553939393939394,0.3084848484848485,0.0012121212121212
0.1563636363636363,0.553939393939394,0.3084848484848485,0.0993939393939394
0.1563636363636363,0.553939393939394,0.3084848484848485,0.1
0.0727272727272727,0.553939393939394,0.3084848484848485,0.066060606060606
0.0878787878787878,0.553939393939394,0.3084848484848485,0.0848484848484848
0.0590111642743221,0.5629984051036683,0.1834130781499202,0.0430622009569378
0.0829346092503987,0.5629984051036683,0.1834130781499202,0.0590111642743221
0.0829346092503987,0.5629984051036683,0.1834130781499202,0.0765550239234449
0.0829346092503987,0.5629984051036683,0.1834130781499202,0.0175438596491228
0.0829346092503987,0.5629984051036683,0.1834130781499202,0.1004784688995215
0.0829346092503987,0.5629984051036683,0.1834130781499202,0.062200956937799
0.0350877192982456,0.5629984051036683,0.1834130781499202,0.0175438596491228
0.0143540669856459,0.5629984051036683,0.1834130781499202,0.0031897926634768
0.063076923076923,0.4815384615384615,0.203076923076923,0.0415384615384615
0.1723076923076923,0.4815384615384615,0.203076923076923,0.1046153846153846
0.1723076923076923,0.4815384615384615,0.203076923076923,0.0015384615384615
0.1723076923076923,0.4815384615384615,0.203076923076923,0.0092307692307692
0.1723076923076923,0.4815384615384615,0.203076923076923,0.0615384615384615
0.1723076923076923,0.4815384615384615,0.203076923076923,0.0646153846153846
0.0353846153846153,0.4815384615384615,0.203076923076923,0.023076923076923
0.0846153846153846,0.4815384615384615,0.203076923076923,0.0476923076923076
0.0728241563055062,0.4937833037300178,0.2255772646536412,0.0426287744227353
0.1936056838365897,0.4937833037300178,0.2255772646536412,0.1492007104795737
0.1936056838365897,0.4937833037300178,0.2255772646536412,0.108348134991119
0.1936056838365897,0.4937833037300178,0.2255772646536412,0.0124333925399644
0.1936056838365897,0.4937833037300178,0.2255772646536412,0.1865008880994671
0.1936056838365897,0.4937833037300178,0.2255772646536412,0.1403197158081705
0.019538188277087,0.4937833037300178,0.2255772646536412,0.0177619893428063
0.1456483126110124,0.4937833037300178,0.2255772646536412,0.0976909413854351
0.0223243598161523,0.4868680236375574,0.2357189757058437,0.0124753775443204
0.092908732764281,0.4868680236375574,0.2357189757058437,0.0610636900853578
0.092908732764281,0.4868680236375574,0.2357189757058437,0.0380827314510833
0.092908732764281,0.4868680236375574,0.2357189757058437,0.0022980958634274
0.092908732764281,0.4868680236375574,0.2357189757058437,0.201247537754432
0.092908732764281,0.4868680236375574,0.2357189757058437,0.0101772816808929
0.0252790544977019,0.4868680236375574,0.2357189757058437,0.0124753775443204
0.0006565988181221,0.4868680236375574,0.2357189757058437,0.0
0.1201814058956916,0.5555555555555556,0.2154195011337868,0.1337868480725623
0.1292517006802721,0.5555555555555556,0.2154195011337868,0.1156462585034013
0.1292517006802721,0.5555555555555556,0.2154195011337868,0.0952380952380952
0.1292517006802721,0.5555555555555556,0.2154195011337868,0.0113378684807256
0.1292517006802721,0.5555555555555556,0.2154195011337868,0.0022675736961451
0.1292517006802721,0.5555555555555556,0.2154195011337868,0.1065759637188208
0.0430839002267573,0.5555555555555556,0.2154195011337868,0.0385487528344671
0.0612244897959183,0.5555555555555556,0.2154195011337868,0.0657596371882086
0.0546875,0.4713541666666667,0.1510416666666666,0.0520833333333333
0.1067708333333333,0.4713541666666667,0.1510416666666666,0.0572916666666666
0.1067708333333333,0.4713541666666667,0.1510416666666666,0.015625
0.1067708333333333,0.4713541666666667,0.1510416666666666,0.0182291666666666
0.1067708333333333,0.4713541666666667,0.1510416666666666,0.0
0.1067708333333333,0.4713541666666667,0.1510416666666666,0.0546875
0.0677083333333333,0.4713541666666667,0.1510416666666666,0.0390625
0.03125,0.4713541666666667,0.1510416666666666,0.0182291666666666
0.0619747899159663,0.5063025210084033,0.2074579831932773,0.0462184873949579
0.0493697478991596,0.5063025210084033,0.2074579831932773,0.0383403361344537
0.0493697478991596,0.5063025210084033,0.2074579831932773,0.0220588235294117
0.0493697478991596,0.5063025210084033,0.2074579831932773,0.0010504201680672
0.0493697478991596,0.5063025210084033,0.2074579831932773,0.0005252100840336
0.0493697478991596,0.5063025210084033,0.2074579831932773,0.104516806722689
0.0493697478991596,0.5063025210084033,0.2074579831932773,0.0735294117647058
0.0535714285714285,0.5063025210084033,0.2074579831932773,0.0409663865546218
0.0562414266117969,0.6145404663923183,0.2277091906721536,0.0480109739368998
0.0905349794238683,0.6145404663923183,0.2277091906721536,0.0905349794238683
0.0905349794238683,0.6145404663923183,0.2277091906721536,0.130315500685871
0.0905349794238683,0.6145404663923183,0.2277091906721536,0.0150891632373113
0.0905349794238683,0.6145404663923183,0.2277091906721536,0.0013717421124828
0.0905349794238683,0.6145404663923183,0.2277091906721536,0.1851851851851851
0.0905349794238683,0.6145404663923183,0.2277091906721536,0.0905349794238683
0.0425240054869684,0.6145404663923183,0.2277091906721536,0.0260631001371742
