PMD,CheckStyle,Glance-MD,Glance-EA,Glance-LR
0.175591532,0.3116883116883117,0.7811777263832058,0.6034513431773706,0.7457747731720334
0.208206687,0.290273556231003,0.7879939209726444,0.651595744680851,0.7720364741641338
0.175394897,0.2965978128797084,0.7233900364520048,0.548359659781288,0.3624544349939246
0.21641791,0.3305693753454947,0.7846876727473743,0.619126589275843,0.8004422332780542
0.184950136,0.2728921124206709,0.6763372620126926,0.4741613780598368,0.7361740707162284
0.177474403,0.3378839590443686,0.7557289127254998,0.4641638225255973,0.1053144807411019
0.212911084,0.3235079171741778,0.7958587088915956,0.6774665042630937,0.8579780755176614
0.204479578,0.3480895915678524,0.7915678524374177,0.6453227931488801,0.857707509881423
0.197734017,0.3229026166711626,0.7801456703533854,0.6768276234151606,0.6735905044510386
0.181966678,0.3306109114668409,0.7585756288794512,0.6530545573342045,0.8350212348905587
0.194570136,0.3490627020038784,0.7653522947640594,0.676147382029735,0.7110536522301228
0.213709677,0.3239247311827957,0.75,0.6263440860215054,0.853494623655914
0.213051471,0.3395220588235294,0.7880514705882353,0.6700367647058824,0.1957720588235294
0.220746888,0.3114107883817427,0.7956431535269709,0.6927385892116182,0.8394190871369295
0.225170228,0.3181498004226344,0.8199107771777413,0.6931204508100494,0.8617046254989434
0.235910878,0.3108781127129751,0.8225425950196592,0.6702490170380079,0.7973787680209699
0.249921704,0.3153773880363295,0.7820231756968369,0.6933917945505794,0.8186658315064202
0.239800544,0.3581142339075249,0.7969174977334542,0.7456935630099728,0.8495013599274706
0.237633366,0.3472356935014549,0.8642095053346266,0.8263821532492726,0.8263821532492726
0.135135135,0.2668918918918919,0.8108108108108109,0.3716216216216216,0.8209459459459459
0.175911252,0.2440570522979397,0.6339144215530903,0.3549920760697306,0.5324881141045958
0.127876602,0.1663142181863416,0.740141808682672,0.3477422564995646,0.7732926980967783
0.129487265,0.1593689417741827,0.7386188916371416,0.3442075005013704,0.7854134634668093
0.123280693,0.1646168401135288,0.7278946219343571,0.4113237755621861,0.7743977876428207
0.120873103,0.1476294789547801,0.732749178532311,0.4091691441089031,0.7799248943827257
0.120266202,0.1473617493265726,0.7387894153066075,0.4183964506417366,0.7854539692600222
0.134980554,0.1572866620910546,0.7149393731411576,0.3975062914664836,0.7469686570578815
0.123339149,0.156757482217152,0.7020534156489062,0.3780700577103744,0.7569453764595356
0.206146927,0.325712143928036,0.780359820089955,0.3403298350824588,0.7698650674662668
0.165769001,0.3052064631956912,0.8025134649910234,0.2704967085577499,0.8162776780371035
0.18555667,0.3415245737211635,0.8059177532597793,0.3791374122367101,0.6138415245737212
0.202060222,0.3161648177496038,0.803486529318542,0.3938193343898574,0.8431061806656102
0.194011976,0.288622754491018,0.8502994011976048,0.2778443113772455,0.8
0.128055879,0.0931315483119906,0.79976717112922,0.6507566938300349,0.0861466821885913
0.190926276,0.3553875236294896,0.8279773156899811,0.5236294896030246,0.833648393194707
0.215277778,0.3625,0.8666666666666667,0.5430555555555555,0.3055555555555556
0.170873786,0.3271844660194175,0.7932038834951456,0.5145631067961165,0.416504854368932
0.145917001,0.360107095046854,0.7389558232931727,0.4725568942436412,0.7724230254350736
0.17278512,0.3367596671561429,0.8482623592755751,0.5653450807635829,0.2163485070974057
0.203856749,0.4380165289256198,0.931129476584022,0.5619834710743802,0.9366391184573004
0.222036728,0.350584307178631,0.8330550918196995,0.5409015025041736,0.3881469115191986
0.20505618,0.3567415730337078,0.7935393258426966,0.4901685393258427,0.7949438202247191
0.19195306,0.4124056999161777,0.8038558256496228,0.6144174350377201,0.2766135792120704
0.184661958,0.4076690211907164,0.8113017154389506,0.6579212916246215,0.8102926337033299
0.179732314,0.4569789674952199,0.8164435946462715,0.6080305927342257,0.8336520076481836
0.187554395,0.3285465622280243,0.7872062663185379,0.4969538729329852,0.2584856396866841
0.186416862,0.326463700234192,0.7831381733021078,0.5227166276346604,0.7953161592505855
0.144716455,0.2596839169507282,0.8177874186550976,0.4868298729470096,0.8351409978308026
0.21685879,0.2206051873198847,0.8007204610951009,0.2069164265129683,0.5553314121037464
0.229017161,0.2084243369734789,0.7904836193447737,0.3446177847113884,0.6595943837753511
0.217687075,0.2462585034013605,0.7841269841269841,0.0725623582766439,0.763265306122449
0.203592814,0.2709580838323353,0.8383233532934131,0.4655688622754491,0.4311377245508982
0.167444963,0.3855903935957305,0.7371581054036024,0.3802535023348899,0.171447631754503
0.180527086,0.289311859443631,0.7654465592972182,0.3633967789165446,0.2912152269399707
0.188993885,0.2579210672595887,0.8350009264406152,0.6165462293866963,0.773763201778766
0.185202595,0.2456519695402839,0.8270188963053493,0.6248002256275266,0.7898843658926389
0.150505651,0.2207019631171921,0.7513384889946461,0.5116002379535991,0.702558001189768
0.151807229,0.2210843373493975,0.7506024096385542,0.5042168674698795,0.8650602409638555
0.148883375,0.2177419354838709,0.7481389578163772,0.4950372208436724,0.8616625310173698
0.159404302,0.24434638720353,0.7661334804191947,0.5510204081632653,0.7363485934914507
0.154862579,0.2420718816067653,0.7880549682875264,0.5470401691331924,0.8493657505285412
0.158201985,0.2621132516053707,0.8184471687098658,0.5960303561004087,0.7635726795096323
0.19766436,0.2625432525951557,0.7811418685121108,0.6271626297577855,0.6418685121107266
0.198366394,0.2555425904317386,0.7322053675612602,0.4889148191365227,0.7578763127187864
0.195201038,0.248378728923476,0.7367055771725033,0.4915693904020752,0.754863813229572
0.191719745,0.2528662420382165,0.7267515923566878,0.4980891719745223,0.7968152866242039
0.132089836,0.1811952797868291,0.7263037685572897,0.5751808146174343,0.7038446897601828
0.128386337,0.2090694935217903,0.6937573616018846,0.5235571260306242,0.7544169611307421
0.152239939,0.2061503416856492,0.7232346241457859,0.5216400911161732,0.4012908124525436
0.159614355,0.2303160149973219,0.7412961971076594,0.497589716122121,0.7648634172469202
0.137440758,0.2867298578199052,0.754739336492891,0.3862559241706161,0.7274881516587678
0.106321839,0.5747126436781609,0.8304597701149425,0.6206896551724138,0.8491379310344828
0.122418879,0.551622418879056,0.8171091445427728,0.5988200589970502,0.7831858407079646
0.12,0.5791304347826087,0.8591304347826086,0.6417391304347826,0.8504347826086956
0.14511041,0.6025236593059937,0.8990536277602523,0.7350157728706624,0.8801261829652997
0.153225806,0.6169354838709677,0.907258064516129,0.7540322580645161,0.9314516129032258
0.194717995,0.2767830498358699,0.6866606982990152,0.4709042076991943,0.5937033721277231
0.190269331,0.3205907906168549,0.7277150304083406,0.4554300608166811,0.7141615986099045
0.200151822,0.2818825910931174,0.6925607287449392,0.4526821862348178,0.6427125506072875
0.228373702,0.1816608996539792,0.5951557093425606,0.3667820069204152,0.7820069204152249
0.207207207,0.1729729729729729,0.5765765765765766,0.3441441441441441,0.790990990990991
0.229020979,0.1748251748251748,0.5594405594405595,0.3199300699300699,0.7884615384615384
0.220910624,0.1703204047217538,0.5733558178752108,0.3558178752107925,0.8026981450252951
0.212730318,0.1608040201005025,0.592964824120603,0.3467336683417085,0.7554438860971524
0.270471464,0.1662531017369727,0.739454094292804,0.4714640198511166,0.7841191066997518
0.245901639,0.1344262295081967,0.7704918032786885,0.4557377049180328,0.7639344262295082
0.291262136,0.1245954692556634,0.7799352750809061,0.4126213592233009,0.7702265372168284
0.265771812,0.1718120805369127,0.8456375838926175,0.5637583892617449,0.7476510067114094
0.262382865,0.1726907630522088,0.8326639892904953,0.5180722891566265,0.8406961178045516
0.254110613,0.1823617339312406,0.8550074738415545,0.4932735426008968,0.8325859491778774
