PMD,CheckStyle,Glance-MD,Glance-EA,Glance-LR
0.062234403,0.0549733397815812,0.1045634609223455,0.1151012525321655,0.1105748589205909
0.052042138,0.029971511464943,0.0692920613892792,0.0853508291645527,0.1231053490082732
0.083035355,0.0667776628786107,0.1225631575791485,0.1358843340723636,0.1275894735543955
0.052283595,0.0363101350545667,0.0650057991608216,0.0742672302028029,0.1204585943433849
0.023103258,0.0129211069314904,0.0252633898492151,0.0248045869899034,0.0789382749128707
0.031162775,0.0281940565574903,0.0450925285915215,0.0324935898699417,0.0057789824320325
0.078274353,0.0552470557912449,0.1218923668189318,0.1489056911010973,0.2299609972629527
0.067961779,0.0552714602310278,0.109980083033847,0.127926927054842,0.2153888070802423
0.053956461,0.0403976294251481,0.0956475955710053,0.1209000336782778,0.1586706324429913
0.040789778,0.0361849459636507,0.0804457525895469,0.1012236283668803,0.196614743871034
0.029983078,0.0291267934910754,0.0554748617391708,0.0717930075259317,0.1205410697366339
0.02427593,0.0172088356253724,0.0368420552105584,0.0439973703718915,0.1223177561643468
0.065846407,0.0524635976430085,0.109285113097586,0.132156762926301,0.099840570788236
0.064628393,0.0396018207026986,0.1049947429045171,0.1302829758785126,0.2147116259096421
0.062162606,0.0387901231235779,0.1027576764503087,0.1208609649170658,0.2135043473718847
0.062556135,0.0345313225465895,0.0960745842174177,0.1067146921135538,0.1854302251786178
0.060479405,0.0321550524538815,0.0781355212630271,0.1003929514707533,0.1834036185345321
0.045831048,0.0344436390623322,0.0656421591048686,0.090440692656449,0.164171044124399
0.030854769,0.0219613402469722,0.0518509170467483,0.0713758305674881,0.1248085464970377
0.021896168,0.0102237767336392,0.0652560701094406,0.024627726097999,0.0582122466194792
0.042541248,0.0130209097055868,0.0403931192418839,0.0245230766157774,0.0649610349308732
0.070408745,0.0246968793578373,0.1358098583525477,0.0527145184604318,0.2196359580912693
0.063766,0.0164893417091693,0.1268690908029876,0.0483711214843093,0.2037952765964424
0.066502079,0.0456588122860548,0.1374944479882962,0.0871630038928942,0.1754885801021639
0.059578076,0.0306096334558902,0.1307502315548747,0.0802270503144678,0.1706068704144117
0.057577985,0.0294587672526139,0.1313428794229687,0.0836941891043253,0.1801973247797949
0.058505633,0.0299038318659908,0.0993958761349001,0.0601758098649203,0.1394797906171179
0.045089464,0.0261616612157703,0.0858638195724076,0.0475681543485113,0.1541403414045387
0.07936818,0.0053555477814581,0.0980506819746917,0.029897907858502,0.1744354020193393
0.0422905,-0.0012505306242123,0.0790783838556081,0.0048494671781913,0.108071382373416
0.050735367,0.0092950936706677,0.0806552789926264,0.0325634487887232,0.117770273502161
0.045530265,0.0025298585665453,0.0629752920950503,0.028329879601115,0.105037561549102
0.030173534,-0.0026906133578817,0.051747543141854,0.0037982261015611,0.1162337671791269
0.014182663,-0.0030496527283338,0.0298692979803451,0.0350152287341555,0.0121941474040928
0.033724163,0.0235006764357314,0.0556848747652327,0.0448767477606418,0.0825025158156132
0.042733865,0.0245345170786143,0.062598110606796,0.048963367804489,0.0379633641488831
0.035456175,0.0229636612624943,0.0590120877235458,0.0504529952141007,0.0630401452272183
0.022935027,0.026217198455621,0.0422089457781033,0.0357167178206317,0.1121370614099645
0.045394861,0.0327446411786747,0.0909307314341529,0.0798671210312035,0.0309569272894946
0.024442407,0.0246580644472982,0.0446744331514011,0.0325733077128123,0.0858369116774686
0.045950028,0.0265604421717668,0.0616568769367808,0.0524319219826256,0.0873869578434107
0.031115189,0.0212251104115523,0.0425164008090373,0.0331367422719073,0.1194735031517736
0.034313845,0.0362856472378816,0.0521940109464036,0.0595471931705313,0.0590344081885926
0.029371391,0.0321905472028231,0.0483849936081776,0.0605113939967423,0.1003534864484079
0.02049459,0.0291928794979347,0.0354936989021375,0.0385764539024567,0.0811179296031772
0.046095889,0.0318654080958583,0.0641765586646094,0.0526845681638608,0.0495235854803712
0.044042103,0.0301719097305136,0.0609521061302652,0.0557873782842776,0.1689356145797463
0.034538276,0.0210104503715702,0.0793823143406998,0.0582609120580361,0.1110230445974635
0.063862931,0.0009908937127999,0.0729454285427195,-0.0102129196460751,0.1027544231933853
0.065382211,-0.0020800700962413,0.0670880263277274,0.0224788274166,0.0918090833841569
0.035018523,0.0039413628872516,0.0374350546558807,-0.0235793614568845,0.0716947838408261
0.013543743,0.005349762415496,0.0217777422818867,0.0139074734779243,0.0349860387950092
0.013218989,0.0173436245509887,0.0219290158703437,0.0116855027763243,0.0180602881537526
0.030866367,0.0166446944580169,0.0498281522514304,0.0210653774531893,0.0825947043510331
0.081193374,0.0422709546055848,0.1052191976981535,0.1116459760568849,0.1418473630945714
0.072189853,0.0351349472954524,0.0962142038167027,0.1066514584690512,0.1381062040550707
0.071432161,0.0405525898509202,0.1029555855439021,0.0892965569101043,0.1639402836641849
0.071846933,0.0400102118024416,0.1019010254971781,0.0858014670966498,0.2105008930497561
0.068843754,0.0376503292953542,0.099015522773407,0.0811665030777502,0.2072986254785423
0.076305789,0.044693835162265,0.1019402969686556,0.0985778976036856,0.1640238524553195
0.071818316,0.0407503955615115,0.1050931408958654,0.0941242114995705,0.1884001719511703
0.065274369,0.0413851154237672,0.0979368071142894,0.0961837206093128,0.1588267538066599
0.097931199,0.045844884113649,0.0988287276238665,0.1165107633437546,0.1678590528221528
0.082710271,0.034944970892547,0.0716249069581307,0.0623219425941703,0.1830664277143805
0.073219522,0.0257753474100992,0.0665183798633084,0.0581921973196009,0.1778192995441165
0.071512947,0.0262715667074055,0.0639787530666273,0.059681654506212,0.1853665453446776
0.042065098,-0.0106772972758143,0.097265237178129,0.1115160388858073,0.1735011374709531
0.032956772,0.000817031120687,0.0712721289343387,0.0753438095421819,0.1819363919997974
0.048569217,0.003136716636795,0.089545379582159,0.0866207836017856,0.1278769308469613
0.046424095,0.0120218431448092,0.0821134246784945,0.0690115697395467,0.1896565203799885
0.022576938,0.0197859133334644,0.0542105022466301,0.0243702158518144,0.1238055027530845
0.024844826,0.0347852489374538,0.0767046366105871,0.0753096219539164,0.1478237955468916
0.031059629,0.0304085759907606,0.0731259267458811,0.0699402249557911,0.1543190439656312
0.026768914,0.0329195695043212,0.0714140325576542,0.0697474230444029,0.1541019948036589
0.026219267,0.0272927648384268,0.057353818765553,0.0635468923829684,0.122273519065975
0.024951309,0.0254083154652738,0.0513138590941504,0.0580097624392564,0.1330953440317301
0.066062976,0.0315148470582327,0.0689811194769368,0.0658198676120067,0.1027876971612661
0.053012163,0.0372778473251975,0.0674136631771271,0.052236429804194,0.127529052112698
0.04373291,0.0194329177551748,0.0461834998225929,0.0398164812572306,0.1023583879254882
0.055728634,0.0003113897975047,0.0435529225477105,0.0311276950456229,0.1457717502841359
0.048418949,-0.0020695091003647,0.0388387456921785,0.0243906729362758,0.1593150335512653
0.0561295,-0.0010384003916751,0.0350185415839858,0.0181790438440051,0.1595605720469923
0.05291197,-0.0021797470104895,0.0384691324131394,0.0281743768688599,0.1641095577154552
0.050308046,-0.0047139953443863,0.0435701917892216,0.0251370696625056,0.1533022140961497
0.05862115,-0.0026698192717147,0.0623698397897037,0.0473606983769208,0.1345086415624145
0.045946953,-0.0079106360487042,0.0567470128002376,0.0381867196883206,0.1213366290675144
0.078781623,4.3005232845070135e-05,0.0776084025652857,0.0401965428997638,0.1577554764758879
0.068819242,0.0120978649127857,0.0912003296132506,0.0757587725746204,0.1506188462079166
0.067350828,0.0119001516190135,0.0876733514959962,0.0642961962957955,0.1786122610050985
0.058695803,0.0133614351087317,0.0856340516772035,0.0544632941280458,0.1615110061103784
0.071700893,0.0119379894839372,0.0698995328390701,0.0256190697634273,0.1340787550176018
0.024978111,0.0269133775973887,0.0333466724191722,-0.0038821393319275,0.0955070439600139
0.037404981,0.0210281307731523,0.0530515014392572,0.0220673258436229,0.1050643688039569
0.020070087,0.0039133216474433,0.0249939130073478,0.011248158377372,0.0574891407023144
0.021607871,-0.0027544976564126,0.0203924352978976,0.0203849081315259,0.1357666451637859
0.081903526,0.036173609119713,0.1566234395482346,0.0733604041079966,0.2067224311180214
0.093612369,0.0587456005402344,0.1559697062337592,0.1175604550091142,0.2559939843135675
0.07851211,0.0299062050989784,0.143772435011431,0.1255513721568022,0.1841075369907393
0.076829112,0.0309065094472347,0.1358267339599893,0.0944295203758859,0.2122414914052731
0.068877529,0.0160565065467329,0.1287415327947235,0.0820361094488299,0.2243832414292699
0.058547051,0.0135543873107769,0.1141891920183972,0.0635007282341348,0.1980844787617958
0.042020219,0.0058740841973663,0.0999027447255755,0.0447285604571661,0.1750807634708796
0.040865783,0.049760335434121,0.0999357759605882,0.1114013749244768,0.1489046824078975
0.038150517,0.0434181732148603,0.0992148490069241,0.1227773543397805,0.2130378923492524
0.037059091,0.0091164032810154,0.0742576543916307,0.1011440826348515,0.1667954996252711
0.026084915,0.0065189420244573,0.0676490279828718,0.096721294804945,0.1951435695852709
0.081440849,0.0457173139644926,0.1263389613644694,0.1143243285443116,0.1679531086285278
0.088586832,0.1117165120030609,0.1696060954759468,0.173886021669042,0.139852238792569
0.086708054,0.051969758253647,0.1292132160612194,0.1113601121528724,0.1975400212241525
0.06436611,0.0454254803359515,0.1107466867348094,0.093362850700012,0.2024857966373265
0.059938036,0.0488755826856884,0.1087163812109048,0.0861551549647279,0.2148975873217251
0.057355143,0.0387595302769427,0.0809710768007316,0.0673759803430867,0.1427192604757015
0.056022875,0.0326929363433398,0.0746362728335572,0.0582482268695261,0.2057354813604381
0.059640379,0.0369073719120285,0.080883144080909,0.0578305689087949,0.1762208825010094
0.044089828,0.0351165813287568,0.0705406196581792,0.048446356798131,0.1873777031286561
0.039826155,0.025551160552409,0.0618940268453895,0.0379325826022567,0.1688978200585589
0.031228405,0.0225865882979878,0.0584320434011789,0.0414087092750445,0.1740558698213538
0.025691555,0.0181548993066999,0.0457280484762294,0.0398228877743487,0.1293106638502317
0.022912377,0.0206467754814398,0.0434676072885198,0.0403459541936911,0.1511555274345155
0.029495116,0.0153140549526977,0.0469701860237245,0.0572854136200948,0.1217490717895061
0.045365949,0.0478935133417368,0.0823786362803474,0.0773331539655721,0.0475917450722516
0.036784133,0.0425789169222985,0.0754647028884041,0.0618997510942174,0.1623365188979011
0.019840731,0.0224611215301967,0.039598002873642,0.0283404804097942,0.0822445452888941
