NLP-NGram,NLP-NGram-C,MIT-TMI-LR,MIT-TMI-MNB,MIT-TMI-SVM,MIT-TMI-DT,MIT-TMI-RF,MIT-LineDP,SAT-PMD,SAT-CheckStyle,BASE-Glance-MD,BASE-Glance-EA,BASE-Glance-LR
0.3141735281685466,0.1683859721441072,0.0681201289741108,0.2851788066052071,0.0500316147265238,0.1872919279393835,0.3306236659808076,0.324639574650928,0.055868985778613,0.1339486269427336,0.4063313293206502,0.2413793103448276,0.38436520773146
0.3217415699889374,0.1730826247883929,0.0051646470346318,0.18844585568956,0.0019925335781758,0.0779224091484389,0.1084161430288423,0.1595174561881716,0.0387667332969895,0.0775749112924051,0.4119794306773657,0.2452601611242352,0.2149449582524364
0.3264959778888935,0.1731818797241714,0.0073859312482784,0.1260417104360127,0.0093211199350112,0.0317613718596953,0.0732757212021046,0.0956366047126163,0.0249170133198873,0.0475440144543888,0.4032825842355654,0.2369217193999747,0.1308505025888109
0.3337001610158561,0.1745004139813354,0.0090535013667624,0.1864871499361345,0.0051674856146686,0.0929232075024235,0.1116002146878081,0.1715047701467449,0.0366092640285584,0.0833683518550108,0.412610412358695,0.2460838197787384,0.2226491476977229
0.3325742332095342,0.1731858157894196,0.0055288249088977,0.1523941456115723,0.0035228274698329,0.0350412401010397,0.0797425088533134,0.1108930182656754,0.0251345724204126,0.0545688852532469,0.4143227395019125,0.2483860558514082,0.1455560785216456
0.3313415742365961,0.1745548625893698,0.0033859904644533,0.1106131713369268,0.0028963496865054,0.0078072807093981,0.0264592747507189,0.0621657060578523,0.0135875315880544,0.0323743843182167,0.4136593179054993,0.247901391326719,0.0826497035183594
0.3032160658739379,0.1590686418854166,0.0079076565603567,0.2256867668553011,0.0037048736220493,0.1091866945781423,0.1311375354024231,0.1795739395334643,0.0320696430579127,0.0772348365197744,0.3853818107837521,0.2358751693159368,0.2047531601179991
0.3125419315081428,0.168401906361662,0.009730594719239,0.2047748495435367,0.0031010679799822,0.1236699946824635,0.1378981319047216,0.1671594913055794,0.0299074152300207,0.0720849215539133,0.3920962523792248,0.2373211543526769,0.1867846795314604
0.3159330941432108,0.1701683530477304,0.0131114022164605,0.1957614370065732,0.0057257917180096,0.05699359006752,0.1229820762894692,0.147035843533898,0.0276105217739459,0.067605546204768,0.3856882417193701,0.237913837135627,0.1661140416004229
0.315106631362252,0.1706175449192209,0.0080171464556258,0.1915129463841822,0.0077114858420213,0.0475173361125125,0.096021624567748,0.1251624972840397,0.0259295949444471,0.0620306912717322,0.3849813841638341,0.2391002529986042,0.1508379888268156
0.3173102499351436,0.1727182868720835,0.0050965621192766,0.1795684341535339,0.0040391568342205,0.0353968061106203,0.0947559922369375,0.1109684453186829,0.0238375930565908,0.05022346717282,0.3844554855362063,0.2415120238802833,0.1317389062751421
0.3247981000741338,0.1772815839713436,0.0070722378581222,0.1661615068196579,0.0016007662684432,0.0521889166617462,0.0765251563043292,0.0758625440374736,0.0180840664711632,0.0381395684491592,0.3858929192334691,0.2429326825299979,0.0992442283847349
0.3220553178983117,0.1755706495118048,0.0053097345132743,0.1104300689024589,0.0017699115044247,0.0025536361558305,0.0089344610260261,0.0333638115142213,0.007608660157398,0.0156353067955458,0.3812983705058289,0.236511772197368,0.0413447408810371
0.3167215311374661,0.1732192667701683,0.0060877015544575,0.212615392544015,0.001687807203458,0.0794074637153661,0.1130122204971945,0.1408062822503237,0.0283996109024614,0.0681242792998821,0.379144629616507,0.2367922644317178,0.1732965709168916
0.3202436629747083,0.1753884084428844,0.0070921985815602,0.2130921797610421,0.0018726415538219,0.0479891844755819,0.1015021910219855,0.1325246784043964,0.0266373066583856,0.0618567695835333,0.3811531331457555,0.2380105457636582,0.1603696349760509
0.3235043344489318,0.1773225030266803,0.0046879409167731,0.2130327791752258,0.0009922049707345,0.0582579065385397,0.1239831416182954,0.1205392497473973,0.0260309677184443,0.0595292639781047,0.3824813620213066,0.2392093916600165,0.1553574517020715
0.323720388439093,0.1768562729222891,0.0103799045048785,0.1985675731783267,0.0047862892994717,0.0810670541831015,0.0908270477244942,0.1042401909902428,0.0242659100869605,0.0521301870689456,0.3820352686088621,0.2398968929485848,0.1389206052637649
0.3247970239226654,0.1776821353897955,0.0037010888750101,0.1816031715860645,0.0012952453363021,0.0488391669155782,0.0812121541260488,0.1010454286257365,0.0228365058245309,0.0473538436473239,0.3819072962771879,0.2409102017541477,0.1279468867950145
0.3273873307712346,0.1791562262488888,0.0071518540302026,0.1679571157321989,0.0025057002666838,0.0338551527993747,0.0554369398766217,0.0767770195326452,0.0184879320855859,0.0381763443632486,0.3834903088752279,0.2423170610526089,0.1019844179282451
0.3337728506323928,0.2206974243432843,0.2397844231655486,0.3945926570740949,0.1811408674279277,0.0663628449997439,0.1780813149674842,0.364970044549132,0.0687055148753136,0.2140662604332019,0.4359798248758257,0.2482846023861949,0.4841773772338573
0.3107522383064178,0.2065935904945192,0.0738180905363568,0.2924608819345661,0.0369676177725713,0.0283323571249267,0.06155133461635,0.1910969793322734,0.0397623629821772,0.1017990126349259,0.4369174127688059,0.2503890887791816,0.2534181240063593
0.3246367398385225,0.2032809972894152,0.0108487699475567,0.2733960765651778,0.0094822236441449,0.2029112259367273,0.1946187014273174,0.2375443323697842,0.0344466130551795,0.0628964993906811,0.4279958714224621,0.2424478220467326,0.2989456693343794
0.3310806669118548,0.2100894936864043,0.0263209513301458,0.2843815128110825,0.0076958440603162,0.178846389604021,0.1991479710677945,0.2721129091577786,0.0426566139512075,0.0846113767316415,0.4306209390707368,0.2423991663601814,0.3412375873482898
0.3292787337925289,0.1976405161708331,0.0158815861531697,0.3574860968630203,0.0026610719877822,0.1401960708693606,0.2313242882596589,0.2936859317994246,0.0480149945621572,0.0802409619968067,0.4161685191327219,0.2391725223105818,0.3817828410992926
0.334427646415822,0.200143083856582,0.0083090320776574,0.2964668455820136,0.0023278363469311,0.2173022519365346,0.2338331584127134,0.3116976500110763,0.0481255651630756,0.0803412223138184,0.4179900712877183,0.2408275621633988,0.3759110701147213
0.3356568307636727,0.1996613927525298,0.0126481849447283,0.2890664569851912,0.0058158274094774,0.1553909744875732,0.2209164355565945,0.2762765953678812,0.0467674696192085,0.0760130767568793,0.4171705043335352,0.2398904839320943,0.3561964063712
0.3391618392531609,0.2013694806380801,0.0139463717722954,0.2918158541334261,0.0073712105809092,0.1273989172349862,0.2060044868238318,0.2731621080490587,0.0459951134284227,0.0734674326201052,0.4226436421154926,0.2433085328913134,0.3503375456177653
0.3428407401507911,0.2031863916321546,0.0070982000637145,0.2418498460231496,0.0034412498672613,0.1697329298077944,0.156180312201338,0.2360126632685568,0.0407673622172666,0.0619225868110863,0.4248068652437082,0.2442955559095253,0.2968700223000955
0.3092929513018847,0.226145082719873,0.0159292173128102,0.2361057071265155,0.0183104290850232,0.0705181081039017,0.1747856131231226,0.1855555382628048,0.0364652234136927,0.1695095948827292,0.4353415404728183,0.2485564876348186,0.240051048200084
0.314925289529331,0.2244464983405453,0.0103768432550518,0.2578386477894943,0.0086403674606842,0.0898416166029492,0.2415801929728745,0.2518450055315156,0.0505398479183296,0.2176826450447422,0.4353582881709588,0.2508367292638183,0.3376675209007268
0.3224711391460317,0.2276004863309698,0.0090645351566732,0.2043492915698619,0.0049776697042289,0.0364748227419917,0.1202946876768065,0.1457187225385513,0.0311661109171672,0.1291967112470055,0.4359884917720986,0.2487932009967377,0.1867860023353517
