NLP-NGram,NLP-NGram-C,MIT-TMI-LR,MIT-TMI-MNB,MIT-TMI-SVM,MIT-TMI-DT,MIT-TMI-RF,MIT-LineDP,SAT-PMD,SAT-CheckStyle,BASE-Glance-MD,BASE-Glance-EA,BASE-Glance-LR
0.6039484978540772,0.3514163090128755,0.0837768240343347,0.5395708154506438,0.0604291845493562,0.311587982832618,0.5692703862660944,0.551931330472103,0.1661802575107296,0.3114163090128755,0.769098712446352,0.5938197424892704,0.7793991416309013
0.612043795620438,0.3682481751824817,0.0135036496350364,0.4846715328467153,0.0087591240875912,0.3076642335766423,0.3616788321167883,0.4102189781021897,0.1824817518248175,0.2616788321167883,0.7824817518248175,0.6474452554744525,0.7299270072992701
0.6066611938548141,0.3242054649935499,0.00639146241351,0.2873226222587076,0.0047496188577459,0.0534771901020288,0.1531605488448457,0.2463938079043039,0.0917086900433915,0.1538641960830303,0.7116219068840155,0.540870177084555,0.3599741996012666
0.6593851132686084,0.3185005393743257,0.0560949298813376,0.5612189859762675,0.0312837108953613,0.4255663430420712,0.4900215749730313,0.6456310679611651,0.2046925566343042,0.3214670981661273,0.7777777777777778,0.6189320388349514,0.7971952535059331
0.6046304541406946,0.2689225289403383,0.2386464826357969,0.5761353517364203,0.2235084594835262,0.3517364203027605,0.5512021371326803,0.647373107747106,0.1727515583259127,0.2537845057880676,0.6669634906500446,0.4737310774710596,0.7275155832591274
0.6490727532097005,0.2510699001426533,0.0014265335235378,0.1307655729909652,0.0,0.019020446980504,0.0180694246314788,0.0599144079885877,0.0194959581550166,0.042796005706134,0.7456015216357584,0.4560152163575844,0.1027104136947218
0.6037828543355441,0.3077867845738148,0.0422500614099729,0.5467943994104643,0.0375829034635224,0.3492999263080324,0.4885777450257922,0.6403831982313928,0.2065831491034143,0.3136821419798575,0.7946450503561778,0.6787030213706706,0.8565463031196267
0.6014917421417155,0.3092701118806606,0.0719232818327117,0.555673947789025,0.0250399573787959,0.2895578050079915,0.5242408098028769,0.6760788492274907,0.2003196590303676,0.3361747469366009,0.7898241875332979,0.6470431539690996,0.8540223761321257
0.6096704484062668,0.3427876823338736,0.0634792004321988,0.5283630470016207,0.0162074554294975,0.2182603997839006,0.4678552133981631,0.5307941653160454,0.1528903295515937,0.2612101566720691,0.7801188546731497,0.6785521339816315,0.673419773095624
0.6084967320261437,0.3179738562091503,0.0656862745098039,0.5392156862745098,0.0647058823529411,0.2366013071895424,0.4931372549019608,0.6088235294117647,0.1784313725490196,0.3199346405228758,0.7598039215686274,0.6549019607843137,0.8326797385620915
0.6244343891402715,0.2857142857142857,0.0465416936005171,0.5404007756948933,0.0336134453781512,0.1971557853910795,0.45830639948287,0.5578539107950873,0.1616031027795733,0.2992889463477698,0.7640594699418228,0.676147382029735,0.7039431157078216
0.6533864541832669,0.2802124833997343,0.0717131474103585,0.5697211155378487,0.0119521912350597,0.3917662682602921,0.5511288180610889,0.6547144754316069,0.2084993359893758,0.3213811420982735,0.751660026560425,0.6308100929614874,0.852589641434263
0.6276226965882138,0.351213282247765,0.0330231709542054,0.3665389527458493,0.0058383506659368,0.0034665207079,0.0333880678708264,0.1556285349388797,0.0459770114942528,0.0815544608648057,0.7848932676518884,0.6675789089582193,0.1935778142674694
0.6336429308565531,0.3599587203302373,0.0233230134158926,0.561609907120743,0.0103199174406604,0.3195046439628483,0.5040247678018576,0.6105263157894737,0.2144478844169246,0.3038183694530443,0.7925696594427245,0.6914344685242518,0.8342621259029928
0.6391030133146461,0.363933660359729,0.0439149731371174,0.5459004905395936,0.0121466946975005,0.1513665031534688,0.4562018220042046,0.5895818733940668,0.2188740948376547,0.3123102078953516,0.8147629058631161,0.6900256949310909,0.8551740247605699
0.656786271450858,0.3554342173686947,0.0195007800312012,0.5621424856994279,0.0065002600104004,0.2449297971918876,0.4950598023920957,0.5145605824232969,0.2119084763390535,0.2763910556422257,0.8166926677067082,0.6671866874674987,0.7914716588663546
0.6501865671641791,0.3578980099502487,0.0544154228855721,0.5310945273631841,0.0289179104477611,0.382773631840796,0.4319029850746269,0.5074626865671642,0.2403606965174129,0.2960199004975124,0.7739427860696517,0.6862562189054726,0.8093905472636815
0.653496821071753,0.3683015440508628,0.084014532243415,0.5808356039963669,0.0422343324250681,0.271117166212534,0.466394187102634,0.6757493188010899,0.2325158946412352,0.3374205267938238,0.793369663941871,0.7425068119891008,0.8442325158946412
0.6620959843290891,0.3986287952987267,0.0313418217433888,0.5171400587659157,0.009794319294809,0.1243878550440744,0.3428011753183154,0.5690499510284035,0.2252693437806072,0.3134182174338883,0.8570029382957884,0.8197845249755142,0.8197845249755142
