NLP-NGram,NLP-NGram-C,MIT-TMI-LR,MIT-TMI-MNB,MIT-TMI-SVM,MIT-TMI-DT,MIT-TMI-RF,MIT-LineDP,SAT-PMD,SAT-CheckStyle,BASE-Glance-MD,BASE-Glance-EA,BASE-Glance-LR
0.3574645424051975,0.4738220340113985,0.6496557781425714,0.3829634354096715,0.6653181493536499,0.5044746632149701,0.3839531277733963,0.391252083727381,0.5909216134720424,0.4960290990220711,0.3304697821143554,0.3341005634940079,0.313369870622266
0.3563899931083523,0.463178131588649,0.6975678185174489,0.3879917973263896,0.7009145612232847,0.4926462804672916,0.4578252796848583,0.4320228423472366,0.5787222761005226,0.5249457180539975,0.3294246800032192,0.3036835478933291,0.2440704370304504
0.3614657936771784,0.4933002214723714,0.7026067456070882,0.5117594930794349,0.7037791572789879,0.6696694014211642,0.6010434207902334,0.5371539131971079,0.6425005685972095,0.5992521305680337,0.3505700838184337,0.3653300531121196,0.4619279593203813
0.3371752500740875,0.4974393979736337,0.6674723766878725,0.3371247805776055,0.6849956027903534,0.4114661278517333,0.369142656646013,0.2783803389047368,0.5629627730523538,0.483403134537891,0.3313835153083169,0.3207569464433947,0.212958221455577
0.3653236225512271,0.5312568095947746,0.5383724297861643,0.3185005617454145,0.5490680844881757,0.4590607570189909,0.3223184678485661,0.2613838046245458,0.5852229194857984,0.5290630052459444,0.3758833921765981,0.4114939923991543,0.2184425889807354
0.3412749414749093,0.5437672730709017,0.7061021289028391,0.6195981612185987,0.7071097470836851,0.6936792620060099,0.6945817979417143,0.6661927256121605,0.693387625029826,0.6772324517667899,0.3433894415121732,0.4227141733229492,0.6371654318870296
0.3527945642456505,0.5022260290157854,0.6772545591952397,0.3580012801229353,0.680536697685826,0.466547060957216,0.373329463124949,0.2842279401060441,0.5614885400845313,0.4883632982778255,0.3087796912251358,0.2818411289859569,0.1767806829477602
0.358114011546662,0.5027260588071782,0.6562854101980913,0.345946802036793,0.6894043448262261,0.5099129239437964,0.35025897692981,0.2577471701603402,0.5658547080386662,0.4721547429181028,0.3145737936286739,0.3007489530018083,0.1676275382772487
0.3550851157273899,0.4800444244395816,0.6622851035963271,0.3610844469459145,0.6956581615431899,0.554240503687168,0.386201155485055,0.3476878302336676,0.5993150818558786,0.5245859998523377,0.3139292419246944,0.2827823584210661,0.2590834994955687
0.355363896564265,0.4971267481480347,0.660683892749271,0.3528451447931667,0.6613752919179404,0.5408490831165126,0.3647807524753392,0.2904175286275312,0.5812260117655054,0.482875087274338,0.3208619814238762,0.296868310581062,0.1592924492262087
0.3476602671965437,0.519632412505552,0.6742064657757316,0.3489099235663896,0.6833444547743908,0.5682480826249426,0.3888512922095146,0.3223407824458799,0.5930757068501331,0.4967486171924777,0.3189623442375398,0.2856646424086685,0.2291340417347048
0.3358829825664107,0.5241768924079762,0.6564169777051414,0.3261514715301562,0.6986562226366577,0.4316665121643892,0.3219793762981077,0.2499772180262713,0.5598215495090343,0.4806132441898224,0.3244888962064014,0.3125039805349096,0.1256567361508339
0.3481267613117498,0.4752626947813784,0.6837661812315892,0.4546799415556656,0.7029795578796577,0.7046578944451111,0.6835270484510175,0.5975267002102161,0.6746175784497568,0.6495331674271639,0.3095636878348964,0.2884801554330449,0.5709755376722159
0.342439797918873,0.468859122797937,0.6906283357324793,0.3445222624746688,0.6998105152495985,0.4844478686514355,0.3596965338557683,0.2928448051559721,0.5558321078331372,0.4946260103053347,0.3055961357337046,0.2750302380735721,0.1695593471350793
0.3411763757017966,0.4665519704381821,0.6760728059433093,0.3546932770489835,0.6985190260771219,0.6010331828595668,0.3911643856320578,0.3049637921400773,0.552660486113177,0.4882332998210204,0.2996585489779182,0.2763449743506,0.152795587184977
0.3335046610407794,0.4727093812369043,0.6933255718453856,0.3443124800472648,0.7025107535938884,0.5355020984286323,0.3676522967192315,0.3536814519216933,0.5575687674837028,0.5133973303516232,0.2999112955243242,0.2898153153796496,0.1838749668325074
0.3370195303565793,0.4709421975666515,0.6686695502616378,0.3600704260187761,0.6866670711539911,0.4401932852877965,0.4068069388330705,0.3559908864994424,0.537420089775149,0.4991520494295178,0.3138891607168019,0.2792719816074246,0.1667796421019208
0.3358255199924517,0.4640117889047656,0.6477048228939284,0.3230158686560214,0.677243217627809,0.5165536998294826,0.3816612225099976,0.240154828084005,0.5429334019825164,0.4697094553137871,0.3070417550832843,0.2493395949114785,0.1425375651276698
0.332687231612547,0.4437027604419448,0.6849634352720901,0.3614991808937211,0.7001833933458638,0.6196139119505734,0.4663601341591452,0.3095259726072575,0.5479732627231606,0.4862365563286046,0.2894071324771176,0.2135359167862339,0.1464213764080641
0.4177560411556411,0.536697692564232,0.5251085187899784,0.4343624887595274,0.5889890929118493,0.6591990134180286,0.5562794228064128,0.3832347864260303,0.6145916449972663,0.5432842717882328,0.3368510645148299,0.4762224215493399,0.3661633252317366
0.4655260360311982,0.5922153806788941,0.6345400439108164,0.4537697676838336,0.6718811335808693,0.685742315392086,0.6187621048713559,0.4765263076976181,0.627605340905814,0.6278665942052013,0.4129216467763,0.4941083322923355,0.3776574641567504
0.3762005284994653,0.5286308204453404,0.6639387770998494,0.3746273069594412,0.6722831474649752,0.4434851343855255,0.3478383938745779,0.3439790755749647,0.619942345765608,0.5969273527228103,0.3552680950747319,0.4925149563117306,0.2687323090214429
0.3716563340703812,0.5250210471791622,0.6052013156757619,0.3595105021535991,0.6796154138574536,0.4343238845918311,0.3512888949121717,0.352179762267279,0.6176305402219522,0.598926966921231,0.3570999148553913,0.4961641081891546,0.2867967702281496
0.3748315524028249,0.5227369139976846,0.659610616249628,0.3865729397781169,0.6708684160032176,0.5105252604431969,0.3734644062506683,0.3641161786936604,0.6223683641204043,0.5949366020332357,0.3521223481192151,0.4508630331442174,0.3149248015569751
0.3766210006077501,0.5277239540871247,0.6345765860657614,0.3748228361084567,0.6718135588723704,0.382895864625826,0.3571926627854692,0.3378277290810386,0.6244407417543826,0.6062924929225234,0.3514684592877687,0.4529992043901756,0.3090040135469402
0.373730208785703,0.5258640104334069,0.6408158836771858,0.3731484960821866,0.6605123111981476,0.3934223767516157,0.335347498695542,0.3313821133005065,0.6244760142172213,0.604757810947286,0.3487809286375088,0.4468975565332493,0.2949008843112575
0.3837585964618585,0.5211887779934223,0.6805354773371062,0.4122859789897887,0.6963896530415606,0.4800650499337283,0.4205826353992318,0.354857735896559,0.6163462016219416,0.6023030866719198,0.3615264692874667,0.4617588133248448,0.3068586516978746
0.3876131333576786,0.5278284628242441,0.6661285919611303,0.3967301242706603,0.6936938166303945,0.4630650241736025,0.3847002748539098,0.3196537055402277,0.6222400233099205,0.5990419093928429,0.3682374568434101,0.4749256271730853,0.2729874663843982
0.4245216841344512,0.5737901296889776,0.6467390578721867,0.3874119792937991,0.6480905239035449,0.5028396896195202,0.3962905132325629,0.3199118971430131,0.5719702446229787,0.5178560828202298,0.3450075134624232,0.4985698372335694,0.2273827207727908
0.4185492784308946,0.5785574227480821,0.6739748501571562,0.4493122835245653,0.6815204420972655,0.5120317469596546,0.4044183573096989,0.3802021328445594,0.5964856570176802,0.5288710920736722,0.3381119032136487,0.5460809356204355,0.2719437716852625
0.3984335103326655,0.5298586059139935,0.6699766491711521,0.386326635921356,0.6923916398204006,0.598984527342023,0.5413491305225843,0.4134018178413864,0.615651077091748,0.5627729280098058,0.3379626225644905,0.4728615820018545,0.3030428886187328
0.4349369082307929,0.5588875546111534,0.6533453889631772,0.4364335461325409,0.6720153644634592,0.5229555649816293,0.4564375967937427,0.330908327128247,0.5664931157791782,0.4957306525822414,0.3410985950626664,0.46481186116596,0.2324442716751692
0.4258778382026885,0.5727018245449814,0.6519048042345149,0.382764113274577,0.6677908441685793,0.5435047824131007,0.4993340724240515,0.3552001547631189,0.586904177477158,0.5282767020659291,0.3293701874368434,0.5421370651308728,0.1769471192078653
0.3625161972749861,0.5016661342610188,0.7055358640416634,0.6266032457871723,0.707107646290338,0.7071071182646598,0.7071115737006187,0.6829250185429172,0.6953273911905419,0.6749985175386969,0.3259864395762288,0.3116529140255157,0.6469661316852049
0.3462669724808409,0.4599278504233918,0.6281275891288014,0.3577710589264247,0.6412313633195307,0.5558112973762046,0.3777443754573388,0.2880781325082742,0.5771392255030106,0.4712857909897346,0.3303093035704466,0.3828577133928476,0.2408367284231873
0.3872225867551713,0.5106837399957971,0.6493562848355021,0.5491888737641736,0.6410511642067458,0.6739822810477412,0.5834947885167505,0.5287698756516453,0.6506460911071588,0.5926067190149954,0.3191438015223068,0.3670054866761823,0.4994089847287397
0.4009397362289678,0.4985402558623679,0.6912441890999478,0.4252409024196172,0.6912442578218853,0.6219500365867935,0.6303412797997242,0.4840037305639195,0.6424524735491336,0.593930845382507,0.3393555256305848,0.3851962488119814,0.4277515413512648
0.397638994937771,0.5178591218849486,0.6723172357898535,0.3236223522181856,0.6798316080460055,0.6430821854280668,0.4180737923859015,0.2739151998281825,0.6064513495458919,0.4554550153523757,0.3604980111432816,0.4138632253294529,0.2026811032524353
0.3571730996146818,0.4724727590960737,0.6855374912955341,0.6183269100138865,0.6733003892811223,0.6826345412601232,0.6502120880476586,0.5964096176697486,0.6760945089217839,0.6511816421613359,0.3209814557254383,0.3531400975492492,0.5622537711584717
0.4480556173002468,0.5771987972418668,0.5682877919159118,0.2907603651620241,0.622733974246626,0.4589124011178728,0.2409899702150665,0.2696702193710927,0.5640811482677897,0.4039620108360733,0.3100130366568442,0.3557737751344221,0.141297409439845
0.3474230805790836,0.4419007048620784,0.6709624718954379,0.5232994909347037,0.6378885264746864,0.7029773299657234,0.6257234691710704,0.5224226058258941,0.6277302194583921,0.5698475909044212,0.3288412427639671,0.3689201520125268,0.4387891230012918
0.3520346558476352,0.4281875459128434,0.6593184071921733,0.3346906034251158,0.6623027896465428,0.4402758071205868,0.3401291956491729,0.2399704152551818,0.5630073448522928,0.458695821588491,0.3406457688754703,0.401354234490068,0.1700286817571733
0.3694056349407928,0.4548703489321479,0.6923223785062349,0.3919526654420988,0.6581054855881087,0.660402738768085,0.6463611915888394,0.5633668583168855,0.6521075872428835,0.61923716125738,0.3379660007332378,0.3257687956497956,0.51495717822135
0.3593332927644344,0.444514439245138,0.6539146252023766,0.3268229046099389,0.6871963855751784,0.5122477122830587,0.3722712729818344,0.2855702823227928,0.5809120388155081,0.4227013350011998,0.3359768167899255,0.3010072836648024,0.1920303948337534
0.3621442154012437,0.4501949054635794,0.6466406927266634,0.325145517916456,0.7017273554205226,0.5661410843579573,0.3775967636876078,0.3037116553756777,0.5808306692503195,0.3898613761582364,0.3356102598442935,0.3312283307192417,0.171786503311948
0.3544896546017426,0.4599044434867275,0.6862927395548215,0.4484958137146333,0.697737703879492,0.663727473903667,0.6449329254642877,0.6089122580949445,0.6599761226587302,0.61894226792305,0.34450946552893,0.4012932968566538,0.5315750780764297
0.3556698455656779,0.4583226119789769,0.6881856353242325,0.3193348693232733,0.6940569229219441,0.5852401976273292,0.4530031694994549,0.3034111484939423,0.5771155591769792,0.4729064849565303,0.3462507576382501,0.3853198130685978,0.1766983851028821
0.3607449154813055,0.4348386692356955,0.6808776251474085,0.4522222244393857,0.6913721325968608,0.6460350298131047,0.5261711941946856,0.3809788462464716,0.6091910724972822,0.535648403611093,0.3425424155050741,0.407847517749997,0.2682236698474436
0.410749397301437,0.5078630592183844,0.678455477570793,0.5401184809674846,0.6920461256270146,0.6346573100386476,0.5584071569685852,0.5126450823949683,0.6115118601769353,0.5960714699220162,0.3556470056208022,0.5843398824307882,0.3462465696849769
0.4365994387213375,0.5208066453789265,0.697222161848728,0.4436630696102094,0.7015676762055819,0.5760789708960053,0.4557545786026908,0.3839612848601867,0.5869641512457127,0.5682725249917066,0.3613618339541939,0.4978016523013122,0.3081127685674134
0.3712512259600026,0.5158949698742372,0.687179207807083,0.4804205957616171,0.6965164302215751,0.558138074281186,0.4615096846115159,0.3461298128381997,0.5612622737921972,0.5331629806076215,0.3657683955937725,0.6670505124397439,0.2568558158780742
0.3847572844256531,0.4817897956569462,0.6954730593490678,0.5081405976089831,0.7028730929140267,0.6891540809362084,0.5955106469820183,0.4928238755102238,0.6468905346383494,0.6185558618466619,0.3357837391007819,0.4157593191471556,0.4044705365027816
0.4302780195415233,0.5584684533072358,0.7015099441260706,0.6156536972862153,0.7029101837802963,0.7033815025502205,0.6857495880211801,0.6222833082896586,0.6861784660745313,0.6573733049395964,0.3688624169873616,0.4750729185200021,0.5882530955353933
0.3973117155104105,0.5131167265247184,0.6985598962683084,0.4647350012333507,0.705356113478984,0.683759692065551,0.6843698366323951,0.5717042128028568,0.6625505983771939,0.6277483079354684,0.3598770850055995,0.484634014094759,0.5083989460107176
0.322543314827984,0.4567688907071195,0.6461479753123307,0.4236618481215877,0.689101401676796,0.5225189684685402,0.4487224196392141,0.3610780373589408,0.5922849500687267,0.5264955197628568,0.3309097817988365,0.3248517605890959,0.2570389208655793
0.3257486414505151,0.4602388801673772,0.6908941140608813,0.4337470249196077,0.6975391534178894,0.5416320915995252,0.4541520137968969,0.359664516371567,0.5866256946125639,0.5306104267325279,0.3332179857799116,0.3208303780052616,0.249377004182907
0.3950507317908621,0.5869748298135308,0.6860926442775045,0.3728800430117795,0.6885062673685951,0.5054955503414058,0.2969335256884567,0.2867049353033253,0.6146413925888543,0.5710985342969034,0.3354767204532359,0.3915953840046443,0.2533818147077596
0.3935243876620694,0.5859796820132536,0.6722562588486037,0.3344551861057891,0.6865827260391643,0.3737170080948098,0.2276980974059069,0.2599268503576362,0.6054723789802151,0.5512963878454092,0.3357790387296965,0.3968139592105869,0.1932903040843602
0.3922136441519998,0.5893972670033325,0.6712530756322778,0.3343982489091547,0.6838840866755632,0.4108891099348924,0.2433399348047837,0.2513296534833668,0.6071965075127164,0.5530772388722819,0.3371020185259594,0.4023316374717259,0.1928547683395161
