ambari,1.322,1.569,1.264,1.185,1.153,0.841,
amq,1.37,1.176,1.357,1.262,1.256,1.29,1.262,1.476,1.433,1.434,1.459,1.309,1.522,
bookkeeper,1.019,1.266,
calcite,1.794,1.88,2.156,2.42,2.467,2.193,2.098,
cassandra,0.673,0.616,0.684,0.817,0.66,
flink,6.188,
groovy,0.867,0.943,1.086,0.799,1.106,0.723,0.912,0.736,0.752,0.842,0.582,0.936,0.993,
hbase,1.414,0.681,1.327,0.236,
hive,1.26,0.543,0.847,
ignite,1.704,1.851,
log4j2,1.73,1.7,1.692,1.587,1.622,1.604,1.703,1.416,1.436,1.418,
mahout,2.7,2.011,2.033,1.688,0.917,
mng,0.35,0.374,0.366,0.445,0.431,
nifi,1.083,0.785,0.964,
nutch,1.724,1.771,1.65,1.861,1.948,2.537,3.195,2.909,2.68,2.465,2.131,1.537,
storm,0.25,0.748,1.136,2.667,
tika,1.335,1.292,1.763,1.435,1.612,1.505,1.554,1.425,1.642,2.701,2.86,
ww,1.599,0.98,1.279,1.275,1.151,1.052,1.072,0.989,0.897,1.0,1.096,1.181,1.099,1.61,
zookeeper,0.997,0.967,0.909,
