3.388,2.823,1.592,2.785,3.078,0.489,
3.13,3.293,2.7,3.693,2.874,3.05,0.718,2.9,2.924,2.55,2.378,2.641,2.592,
5.188,2.432,
5.186,5.183,5.418,5.581,5.648,4.684,5.277,
2.891,4.032,2.659,3.271,3.327,
0.536,
3.535,1.077,1.983,4.514,1.011,3.608,1.271,3.007,1.044,3.519,3.787,1.051,3.43,
4.876,1.998,2.23,2.708,
1.772,0.861,1.345,
3.248,3.36,
3.877,4.825,4.917,3.917,4.628,4.137,2.676,3.082,3.116,3.385,
4.568,5.037,2.304,3.997,4.578,
7.135,5.614,6.232,5.174,5.079,
2.277,2.886,2.446,
2.636,3.026,2.718,2.832,2.795,2.11,2.333,1.8,1.934,2.311,2.435,1.41,
1.432,1.552,1.712,2.049,
4.452,4.528,3.953,4.451,4.363,4.739,5.305,4.513,5.172,4.267,5.051,
2.473,2.24,3.213,3.744,3.815,3.129,3.137,2.574,3.555,3.338,4.12,3.571,3.901,2.216,
1.95,4.55,4.368,
