Glance-MD,PMD,0.8382260493841027,3.598552845555594
Glance-MD,CheckStyle,0.8208576712748064,2.1887692287004676
Glance-EA,PMD,0.5555897601345607,2.3596686680585166
Glance-EA,CheckStyle,0.540924762146358,1.4028782725922846
Glance-LR,PMD,0.751840719575681,3.2830232759837235
Glance-LR,CheckStyle,0.743555454621304,2.0241359533199557
