NGram,NGram-C,TMI-LR,TMI-MNB,TMI-SVM,TMI-DT,TMI-RF,LineDP,Glance-MD,Glance-EA,Glance-LR
0.612524462,0.355096958,0.073118662,0.531044298,0.042163316,0.215797901,0.563422878,0.52819783,0.7811777263832058,0.6034513431773706,0.7457747731720334
0.625759878,0.375,0.015197568,0.503419453,0.008358663,0.164133739,0.450227964,0.494300912,0.7879939209726444,0.651595744680851,0.7720364741641338
0.612940462,0.32654921,0.006196841,0.288153098,0.004495747,0.039185905,0.161846902,0.248116646,0.7233900364520048,0.548359659781288,0.3624544349939246
0.660033167,0.319789939,0.048922056,0.578772803,0.030956329,0.240464345,0.512161415,0.64013267,0.7846876727473743,0.619126589275843,0.8004422332780542
0.604714415,0.270172257,0.246600181,0.586582049,0.227561197,0.356300997,0.498640073,0.681776972,0.6763372620126926,0.4741613780598368,0.7361740707162284
0.653827401,0.249146758,0.001462701,0.131643101,0.0,0.019990249,0.020965383,0.064846416,0.7557289127254998,0.4641638225255973,0.1053144807411019
0.607308161,0.311327649,0.042143727,0.560779537,0.03727162,0.407551766,0.512789281,0.643118149,0.7958587088915956,0.6774665042630937,0.8579780755176614
0.606060606,0.313570487,0.071936759,0.571805007,0.024242424,0.29828722,0.566007905,0.694071146,0.7915678524374177,0.6453227931488801,0.857707509881423
0.611545724,0.34286485,0.059077421,0.527110871,0.016455355,0.227137847,0.492581602,0.507688158,0.7801456703533854,0.6768276234151606,0.6735905044510386
0.610911467,0.317869977,0.066971578,0.526951976,0.064684744,0.321136883,0.524338451,0.609604704,0.7585756288794512,0.6530545573342045,0.8350212348905587
0.628959276,0.287007111,0.047834518,0.541693601,0.033613445,0.193923723,0.458306399,0.557853911,0.7653522947640594,0.676147382029735,0.7110536522301228
0.654569892,0.275537634,0.069892473,0.581989247,0.012096774,0.393817204,0.49327957,0.677419355,0.75,0.6263440860215054,0.853494623655914
0.628860294,0.350919118,0.033272059,0.370220588,0.006066176,0.004963235,0.032904412,0.160477941,0.7880514705882353,0.6700367647058824,0.1957720588235294
0.63526971,0.360580913,0.021161826,0.566390041,0.010580913,0.302282158,0.521784232,0.640456432,0.7956431535269709,0.6927385892116182,0.8394190871369295
0.640291148,0.363935196,0.044846208,0.542850434,0.012209439,0.132425452,0.380370979,0.595679737,0.8199107771777413,0.6931204508100494,0.8617046254989434
0.65740498,0.35491481,0.020445609,0.557273919,0.00655308,0.221231979,0.510353866,0.516120577,0.8225425950196592,0.6702490170380079,0.7973787680209699
0.651111807,0.359536486,0.038834951,0.528969621,0.028813028,0.289383025,0.44221735,0.544942061,0.7820231756968369,0.6933917945505794,0.8186658315064202
0.651405258,0.368087035,0.085675431,0.578875793,0.04306437,0.229374433,0.437443336,0.660018132,0.7969174977334542,0.7456935630099728,0.8495013599274706
0.657613967,0.398642095,0.028128031,0.516973812,0.008729389,0.113482056,0.29970902,0.556741028,0.8642095053346266,0.8263821532492726,0.8263821532492726
0.513513514,0.277027027,0.302364865,0.538851351,0.190878378,0.072635135,0.238175676,0.608108108,0.8108108108108109,0.3716216216216216,0.8209459459459459
0.419968304,0.193343899,0.107765452,0.442155309,0.050713154,0.031695721,0.129952456,0.364500792,0.6339144215530903,0.3549920760697306,0.5324881141045958
0.576439856,0.283555169,0.07015798,0.550255007,0.053551437,0.419392959,0.567918895,0.575506904,0.740141808682672,0.3477422564995646,0.7732926980967783
0.590480647,0.288722508,0.137375493,0.580052143,0.022327696,0.455912828,0.579049402,0.600842302,0.7386188916371416,0.3442075005013704,0.7854134634668093
0.581835383,0.287533658,0.076122553,0.587511826,0.052252383,0.276107998,0.555709191,0.574412343,0.7278946219343571,0.4113237755621861,0.7743977876428207
0.58480676,0.281802535,0.110780785,0.560945079,0.051322172,0.486387107,0.556563918,0.641996558,0.732749178532311,0.4091691441089031,0.7799248943827257
0.590714625,0.283948661,0.100617969,0.560608461,0.067501188,0.448661068,0.580177468,0.622088417,0.7387894153066075,0.4183964506417366,0.7854539692600222
0.576755891,0.291809655,0.03809197,0.485472432,0.035689774,0.311141615,0.451727294,0.586593457,0.7149393731411576,0.3975062914664836,0.7469686570578815
0.573077439,0.283317675,0.058649846,0.492685546,0.019460475,0.373238491,0.41095155,0.611864179,0.7020534156489062,0.3780700577103744,0.7569453764595356
0.485007496,0.220014993,0.085082459,0.507121439,0.083958021,0.311844078,0.416416792,0.583583208,0.780359820089955,0.3403298350824588,0.7698650674662668
0.500299222,0.213644524,0.04727708,0.422501496,0.036505087,0.312986236,0.441651706,0.512866547,0.8025134649910234,0.2704967085577499,0.8162776780371035
0.538114343,0.285857573,0.053159478,0.497492477,0.02106319,0.154964895,0.223671013,0.442326981,0.8059177532597793,0.3791374122367101,0.6138415245737212
0.476228209,0.242472266,0.077654517,0.4318542,0.050713154,0.267828843,0.380348653,0.580824089,0.803486529318542,0.3938193343898574,0.8431061806656102
0.502994012,0.222754491,0.079041916,0.494610778,0.056287425,0.235928144,0.300598802,0.513772455,0.8502994011976048,0.2778443113772455,0.8
0.603026775,0.307334109,0.002328289,0.116414435,0.0,0.0,0.0,0.032596042,0.79976717112922,0.6507566938300349,0.0861466821885913
0.620037807,0.387523629,0.11342155,0.595463138,0.094517958,0.223062382,0.514177694,0.665406427,0.8279773156899811,0.5236294896030246,0.833648393194707
0.555555556,0.306944444,0.083333333,0.244444444,0.095833333,0.047222222,0.179166667,0.261111111,0.8666666666666667,0.5430555555555555,0.3055555555555556
0.533980583,0.327184466,0.022330097,0.445631068,0.022330097,0.123300971,0.114563107,0.330097087,0.7932038834951456,0.5145631067961165,0.416504854368932
0.550200803,0.298527443,0.048192771,0.579651941,0.036144578,0.093708166,0.431057564,0.647925033,0.7389558232931727,0.4725568942436412,0.7724230254350736
0.607440039,0.36123348,0.031815957,0.141458639,0.049437102,0.035731767,0.082232012,0.163485071,0.8482623592755751,0.5653450807635829,0.2163485070974057
0.457300275,0.212121212,0.162534435,0.639118457,0.134986226,0.349862259,0.663911846,0.691460055,0.931129476584022,0.5619834710743802,0.9366391184573004
0.643572621,0.409015025,0.01836394,0.270450751,0.010851419,0.006677796,0.118530885,0.243739566,0.8330550918196995,0.5409015025041736,0.3881469115191986
0.636235955,0.43258427,0.047752809,0.55758427,0.025280899,0.377808989,0.396067416,0.66011236,0.7935393258426966,0.4901685393258427,0.7949438202247191
0.607711651,0.395641241,0.020955574,0.461022632,0.069572506,0.066219614,0.087175189,0.207041073,0.8038558256496228,0.6144174350377201,0.2766135792120704
0.626639758,0.409687185,0.07568113,0.58728557,0.027245207,0.277497477,0.485368315,0.634712412,0.8113017154389506,0.6579212916246215,0.8102926337033299
