NGram,NGram-C,TMI-LR,TMI-MNB,TMI-SVM,TMI-DT,TMI-RF,LineDP,Glance-MD,Glance-EA,Glance-LR
0.004134555,0.005507221,0.005486944,0.002731431,0.005409389,0.005054102,0.005472304,0.004329683,0.0022055259331071,0.0048047903034985,0.0038260419859025
0.000650843,0.000857334,0.00098761,0.000530788,0.000982171,0.000912699,0.000921268,0.00057081,0.0002895282213824,0.0007804666848965,0.0005583397497377
0.000486514,0.000490699,0.000616971,0.000272667,0.000616743,0.00060877,0.000607771,0.000242727,0.000166934774031,0.0003230779694833,9.564260965207828e-05
0.027914614,0.032962596,0.029234768,0.021614306,0.03053382,0.027655452,0.024115204,0.013960839,0.0112299465240641,0.0265760729336888,0.0106459761818837
0.034959227,0.039254957,0.034100817,0.027230223,0.036426247,0.037630752,0.026580636,0.019615399,0.017263240027309,0.0293417612860431,0.0120692393203112
0.027871337,0.032238924,0.027762777,0.02602728,0.028809297,0.031521374,0.023035341,0.020227929,0.0133192234710261,0.0223587642942481,0.0132904608788853
0.025055059,0.029503708,0.025824128,0.022597007,0.026798397,0.024303684,0.020560792,0.014592813,0.0122836027401883,0.0230068994464702,0.008616629263292
0.020736748,0.025649754,0.020993637,0.018342848,0.022439961,0.02419701,0.016182978,0.011871478,0.009902150348626,0.0199566655262857,0.007127119025136
0.017545008,0.021409592,0.0191761,0.015592942,0.018758568,0.019644611,0.013996148,0.009186518,0.0085943842557599,0.0176332798334273,0.0055820495351954
0.014507508,0.018621848,0.016237588,0.0133653,0.015007366,0.017076657,0.011663148,0.007367096,0.0081824213086959,0.0163388689064054,0.005826880318945
0.014544238,0.016795935,0.018190102,0.01110742,0.018280569,0.015441709,0.012087059,0.009365868,0.0074356678475493,0.0101340058950439,0.0073527191472657
0.012833905,0.014636116,0.016205325,0.008093323,0.016204902,0.012674041,0.010884354,0.007341154,0.0062589316401656,0.0078794737586645,0.0040060871714163
0.005817435,0.007478024,0.009085517,0.005243356,0.009044819,0.00799393,0.005688882,0.004134883,0.0033787686265449,0.0037407755874718,0.0019705754905804
0.005374542,0.006540893,0.007671423,0.00380239,0.008137394,0.00727531,0.004431622,0.003939526,0.0032654899642485,0.0033386766900668,0.0019040437364501
0.012114438,0.016736667,0.016563513,0.009354683,0.016712357,0.01573477,0.01464665,0.010640086,0.0044101956135151,0.009120758847136,0.0082417112665218
0.031562416,0.040082037,0.045985863,0.034681602,0.046525622,0.041972579,0.042655847,0.036746701,0.017824874511991,0.025702191770994,0.0330934780114409
0.013074181,0.018486044,0.019126195,0.010644452,0.019479478,0.014475796,0.013522225,0.008603198,0.0050950121361877,0.0106976335004838,0.0050781183878666
0.01037113,0.014814327,0.013827675,0.00775239,0.014380358,0.013308898,0.009595832,0.007304861,0.0044483637076229,0.0088369666598163,0.0035038542396636
0.009839724,0.014206867,0.013757632,0.007447538,0.014352976,0.013417171,0.008999325,0.005155523,0.0041922443479562,0.0088241051664684,0.003428309195697
0.006042999,0.009508697,0.009339619,0.00494973,0.009598121,0.008926514,0.006169196,0.004172202,0.0032708395447131,0.006245280323285,0.0027586742821618
0.005027831,0.008155946,0.008148659,0.003621968,0.00829721,0.006272806,0.004105005,0.002396428,0.0028394536439655,0.0055858393245783,0.0017992619587888
0.0058146,0.00931405,0.009501441,0.005432529,0.009630632,0.00834074,0.006098723,0.0047663,0.003113437804552,0.0065806209749762,0.0036548960851749
0.003766779,0.006428348,0.006407279,0.002729685,0.006536178,0.005605898,0.003814743,0.002261092,0.0018618458872081,0.0044561973782372,0.0012060062508493
0.00305184,0.005120999,0.005130571,0.002205194,0.005191395,0.004190339,0.002876517,0.001706926,0.0015310006243745,0.0037552829400017,0.0011845178511845
0.002396205,0.004081752,0.00405958,0.001785888,0.004126582,0.003339416,0.001773602,0.001250424,0.0010349069007931,0.0027022584568854,0.0005742757289199
0.001388171,0.002326776,0.002268189,0.00121191,0.002302753,0.001847561,0.001773077,0.000676715,0.0005123596260614,0.0012883327802611,0.0004867689773037
0.001303913,0.002130365,0.002024884,0.001004301,0.002123712,0.001741239,0.001159721,0.000664952,0.0004996544057027,0.0011423113411509,0.0003735079136989
0.00226611,0.003246994,0.003468163,0.002673053,0.003473401,0.003288384,0.002989722,0.002249866,0.0012589034288553,0.0016744723166741,0.0019903933057792
