,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50,Glance-MD-50-55,Glance-MD-50-60,Glance-MD-50-65,Glance-MD-50-70,Glance-MD-50-75,Glance-MD-50-80,Glance-MD-50-85,Glance-MD-50-90,Glance-MD-50-95,Glance-MD-50-100
hbase-0.98.5,0.0452298778837066,0.0911730329355732,0.1366671475883936,0.182605439386841,0.2284610558771607,0.274131868737548,0.3199323683557826,0.3662710680190834,0.4125108815295256,0.4589419830077925,0.5049661922833137,0.5512303220608523,0.5944338443531954,0.6273207850587886,0.6359887237364051,0.6370651238265375,0.6371218617830956,0.6371218617830956,0.6371218617830956,0.6371218617830956
hbase-0.98.11,0.0455631156168463,0.0916961723550978,0.1378368895922929,0.1840296982223046,0.2302025895550629,0.2763693524886663,0.322617316711072,0.369052197107702,0.4153369317250371,0.4618928480049762,0.5080197763440728,0.5543489418552809,0.5980168500334764,0.6311714894614516,0.6398523668643586,0.6408895984213244,0.6409340293151974,0.6409340293151974,0.6409340293151974,0.6409340293151974
hive-1.2.0,0.0438635168433791,0.0886685819135475,0.1333209324542487,0.1782545992334419,0.2230171798104502,0.2676465657602542,0.3123103985964042,0.3572739193437638,0.4018688584072219,0.447040208702202,0.4911953758499769,0.5351909390910156,0.5744305355572243,0.5970265447706182,0.6083274199511772,0.6109568656089176,0.6115332768404397,0.6115677237267857,0.6115757613335997,0.6115757613335997
hive-2.0.0,0.0441740728327574,0.0891966284127112,0.1341286534838836,0.1792706322881875,0.224258516609459,0.2691029004434069,0.3140917478551974,0.3592828442759678,0.4042013860798749,0.449615919501042,0.4941107014766104,0.5385130267623593,0.5789214156660156,0.6031691456616625,0.6144594558153331,0.6171561092683979,0.6176694365149992,0.6176983292305678,0.6177050708642003,0.6177050708642003
hive-2.1.0,0.043790361003552,0.0886366738962003,0.1333482805975168,0.1781855528061831,0.2230264412884421,0.2677823473412704,0.312625948028724,0.3577516180564157,0.4026404221637792,0.4480346005057358,0.4925672016642091,0.5370898580703022,0.5775595758472702,0.6021900152877966,0.6139067417284522,0.6168060890814755,0.6172979022900956,0.617331352820829,0.6173376812996164,0.6173376812996164
ignite-1.4.0,0.0417766146306498,0.0853401788616531,0.1289237462598244,0.1728040273043231,0.2165809586517865,0.2602512064410198,0.3042798443086822,0.348856902342871,0.393193922371042,0.4381460397896333,0.4810411648511014,0.5181036997524608,0.5336011535159734,0.5380751952392462,0.539182037155883,0.5394904193163917,0.539627107625374,0.539718788808228,0.5397637959343563,0.5397637959343563
ignite-1.6.0,0.0419658801067313,0.0856542293899429,0.1295029109876176,0.1735339889797275,0.2173532518041062,0.2610827873699322,0.3052609592285221,0.3497730341640214,0.3940085726305384,0.4387971840350201,0.4815941444873631,0.5187574098535239,0.5343243537430976,0.5387489372468147,0.5397991874534815,0.5400801367384582,0.540199282770307,0.540280184396871,0.5403184288021559,0.5403184288021559
log4j2-2.1,0.0380464699481533,0.0779875824105485,0.1176086539077001,0.1573577417909492,0.1973244575305639,0.2368303142802278,0.2770018562375984,0.3177622735710171,0.3579210138897779,0.3991806951289765,0.4387889649875184,0.4762081546437944,0.505856749663957,0.5240606797670102,0.5306919285668565,0.5324329514177815,0.532804198937464,0.5328170005760737,0.5328170005760737,0.5328170005760737
log4j2-2.2,0.0380122546209602,0.0779735289996305,0.1176035974064024,0.1572591431956281,0.1972331562655253,0.2367867925249359,0.2768881925071018,0.31779213003656,0.357969962166087,0.3991414122113094,0.4387460032356275,0.4761595393689252,0.5059808155310124,0.5243882243538299,0.5310378211742526,0.5328084992547866,0.5332033986828193,0.5332161373740462,0.5332161373740462,0.5332161373740462
log4j2-2.3,0.0381602351427382,0.0782253283041717,0.1178993578988533,0.1577247669387291,0.197676325516267,0.2374134298797794,0.2776172875326412,0.3185149676426436,0.35876928511057,0.4000832586948569,0.4396563686594089,0.476971401899812,0.506553468481538,0.5249460710726496,0.5315058470310706,0.5332593256045717,0.5336503891713237,0.5336630041250899,0.5336630041250899,0.5336630041250899
