release_name,build_time,pred_time
ambari-2.1.0,4.791070461273193,2.70871901512146
ambari-2.2.0,9.459519863128662,2.8107707500457764
ambari-2.4.0,15.705282211303711,4.031816720962524
ambari-2.5.0,23.587388277053833,4.531702518463135
ambari-2.6.0,26.568893432617188,4.456829309463501
ambari-2.7.0,24.763972520828247,4.626364231109619
amq-5.1.0,4.005302429199219,1.5838680267333984
amq-5.2.0,4.53247594833374,1.736992359161377
amq-5.4.0,5.997342824935913,2.1651904582977295
amq-5.5.0,8.667901277542114,2.803607225418091
amq-5.6.0,9.791279554367065,2.513486385345459
amq-5.7.0,11.446862697601318,2.8602428436279297
amq-5.8.0,11.92520809173584,2.7112364768981934
amq-5.9.0,11.27313780784607,2.786867618560791
amq-5.10.0,12.426831007003784,2.822707176208496
amq-5.11.0,11.950771570205688,2.753415107727051
amq-5.12.0,13.279844760894775,2.8472044467926025
amq-5.14.0,13.828186511993408,3.039888381958008
amq-5.15.0,15.141574144363403,3.0684685707092285
bookkeeper-4.2.0,0.3652472496032715,0.7335083484649658
bookkeeper-4.4.0,0.40348005294799805,0.5676982402801514
calcite-1.8.0,8.092051029205322,3.1069135665893555
calcite-1.11.0,9.245733499526978,3.117664337158203
calcite-1.13.0,7.911417484283447,2.377683639526367
calcite-1.15.0,6.904636383056641,2.774575710296631
calcite-1.16.0,7.874537467956543,2.7735674381256104
calcite-1.17.0,7.804043531417847,2.5720393657684326
calcite-1.18.0,8.189031600952148,2.8300411701202393
cassandra-0.8.6,1.2756829261779785,1.1322250366210938
cassandra-1.0.9,1.659637689590454,1.2488343715667725
cassandra-1.1.6,2.1581857204437256,1.438854694366455
cassandra-1.1.11,2.3435068130493164,1.4904975891113281
cassandra-1.2.11,3.2077972888946533,1.880511999130249
flink-1.6.0,36.08225131034851,5.60171914100647
groovy-1.5.5,0.9553854465484619,0.9893558025360107
groovy-1.6.0,1.4890153408050537,1.3085875511169434
groovy-1.7.3,1.9281866550445557,1.4839999675750732
groovy-1.7.6,2.1990249156951904,1.5739974975585938
groovy-1.8.1,2.5155622959136963,1.6406290531158447
groovy-1.8.7,2.8067803382873535,1.6301331520080566
groovy-2.1.0,3.1690673828125,1.8414790630340576
groovy-2.1.6,3.939293384552002,2.0479259490966797
groovy-2.4.4,4.676414966583252,2.4101436138153076
groovy-2.4.6,4.804008483886719,2.44669246673584
groovy-2.4.8,4.770458459854126,2.272580862045288
groovy-2.5.0,5.458295822143555,2.8836073875427246
groovy-2.5.5,6.1232099533081055,2.7487618923187256
hbase-0.94.5,2.958665370941162,2.5502936840057373
hbase-0.98.0,7.570574045181274,6.095617771148682
hbase-0.98.5,13.807850122451782,7.345189809799194
hbase-0.98.11,14.198300123214722,6.673755407333374
hive-1.2.0,47.44283866882324,9.066653966903687
hive-2.0.0,81.87123274803162,13.138975858688354
hive-2.1.0,104.52423405647278,14.815133571624756
ignite-1.4.0,35.02172327041626,7.339762926101685
ignite-1.6.0,35.61627554893494,7.1128058433532715
log4j2-2.1,1.078723430633545,0.8248691558837891
log4j2-2.2,1.0579967498779297,0.7793524265289307
log4j2-2.3,1.1319775581359863,0.8068523406982422
log4j2-2.4,1.1578316688537598,0.9290082454681396
log4j2-2.5,1.517190933227539,1.107166051864624
log4j2-2.6,1.8395109176635742,1.2314412593841553
log4j2-2.7,2.3667213916778564,1.372302770614624
log4j2-2.8,2.7612245082855225,1.5746665000915527
log4j2-2.9,2.7643260955810547,1.445004940032959
log4j2-2.10,2.849017381668091,1.655407428741455
mahout-0.4,1.8912334442138672,1.3231620788574219
mahout-0.5,2.299748659133911,1.3290464878082275
mahout-0.6,2.866028308868408,1.4534289836883545
mahout-0.7,2.929617166519165,1.2285585403442383
mahout-0.8,2.4870643615722656,2.1165215969085693
mng-3.1.0,1.7582485675811768,0.9894399642944336
mng-3.2.0,1.1657233238220215,0.811103105545044
mng-3.3.0,1.447744369506836,0.8767685890197754
mng-3.5.0,1.3970470428466797,0.8852672576904297
mng-3.6.0,1.361330270767212,0.8520996570587158
nifi-1.2.0,13.451383113861084,4.7687036991119385
nifi-1.5.0,24.298867225646973,6.24945330619812
nifi-1.8.0,31.74798274040222,7.744441270828247
nutch-1.3,0.6421821117401123,0.47090864181518555
nutch-1.4,0.28777337074279785,0.6838288307189941
nutch-1.5,0.7510828971862793,0.5253908634185791
nutch-1.6,0.3207974433898926,0.5272719860076904
nutch-1.7,0.28244566917419434,0.4947690963745117
nutch-1.8,0.3096320629119873,0.5219824314117432
nutch-1.9,0.3385913372039795,0.5850684642791748
nutch-1.10,0.39507341384887695,0.569023847579956
nutch-1.12,0.6036899089813232,0.7593715190887451
nutch-1.13,0.7559068202972412,0.7354147434234619
nutch-1.14,0.7831370830535889,0.7554106712341309
nutch-1.15,0.8821587562561035,0.9251606464385986
storm-0.9.3,1.1291887760162354,0.8544678688049316
storm-1.0.0,3.7520198822021484,2.3954873085021973
storm-1.0.3,6.590595006942749,2.476728916168213
storm-1.0.5,6.767297983169556,2.5654284954071045
tika-0.8,0.14354372024536133,0.3150341510772705
tika-0.9,0.17549467086791992,0.348280668258667
tika-0.10,0.24926972389221191,0.4540543556213379
tika-1.1,0.3136582374572754,0.600419282913208
tika-1.3,0.44461679458618164,0.5934312343597412
tika-1.5,0.4844982624053955,0.6840829849243164
tika-1.7,0.5724637508392334,0.8202126026153564
tika-1.10,0.8221778869628906,0.8869266510009766
tika-1.13,1.046881914138794,1.041515588760376
tika-1.15,1.4184715747833252,1.2719700336456299
tika-1.17,1.7241544723510742,1.2762701511383057
ww-2.0.5,0.8688209056854248,0.720200777053833
ww-2.0.10,1.0494377613067627,0.7772266864776611
ww-2.1.1,1.0953116416931152,0.8138422966003418
ww-2.1.3,1.3528988361358643,0.9723846912384033
ww-2.1.7,1.6807568073272705,0.9528861045837402
ww-2.2.0,3.328702211380005,2.041412591934204
ww-2.2.2,4.995948791503906,2.0297892093658447
ww-2.3.1,5.205504655838013,2.088996410369873
ww-2.3.4,5.484936952590942,2.0667126178741455
ww-2.3.10,5.5452423095703125,2.0507571697235107
ww-2.3.15,5.395974636077881,2.0609934329986572
ww-2.3.17,5.675021409988403,2.092132091522217
ww-2.3.20,5.773088216781616,2.0372724533081055
ww-2.3.24,5.796445846557617,2.0935213565826416
zookeeper-3.5.1,0.4391443729400635,0.6399104595184326
zookeeper-3.5.2,0.4879896640777588,0.6878664493560791
zookeeper-3.5.3,0.6036500930786133,0.63834547996521
