release_name,build_time,pred_time
ww-2.1.1,0.949509859085083,692.6158895492554
ww-2.1.3,1.0670688152313232,624.6898884773254
ww-2.1.7,1.2262110710144043,585.8511319160461
ww-2.2.0,2.7816693782806396,1361.8410713672638
ww-2.2.2,4.368053197860718,872.3850257396698
ww-2.3.1,3.240342617034912,712.8204228878021
ww-2.3.4,4.022065877914429,814.6784529685974
ww-2.3.10,4.450119495391846,750.9992887973785
ww-2.3.15,4.374456167221069,697.507408618927
ww-2.3.17,4.148986339569092,604.5683677196503
ww-2.3.20,4.151765823364258,447.22762537002563
ww-2.3.24,4.298730850219727,339.9232425689697
zookeeper-3.5.1,0.7592782974243164,439.99416184425354
zookeeper-3.5.2,0.5987000465393066,506.359459400177
zookeeper-3.5.3,0.6087713241577148,555.3463089466095
