release_name,build_time,pred_time
ambari-2.1.0,4.904488563537598,1.8996315002441406
ambari-2.2.0,10.47345781326294,1.7286109924316406
ambari-2.4.0,15.761300086975098,2.7026329040527344
ambari-2.5.0,24.774275064468384,2.7736971378326416
ambari-2.6.0,26.135622024536133,2.7255513668060303
ambari-2.7.0,24.58943796157837,2.7742021083831787
amq-5.1.0,3.947380304336548,0.9728412628173828
amq-5.2.0,4.7219555377960205,1.0298373699188232
amq-5.4.0,5.848468065261841,1.2975826263427734
amq-5.5.0,7.502261400222778,1.3957200050354004
amq-5.6.0,8.80478549003601,1.541412353515625
amq-5.7.0,9.889500617980957,1.6069135665893555
amq-5.8.0,9.958550214767456,1.6726288795471191
amq-5.9.0,10.238022089004517,1.6771526336669922
amq-5.10.0,10.861429929733276,1.6814522743225098
amq-5.11.0,11.369101524353027,1.6938531398773193
amq-5.12.0,12.501476526260376,1.828143835067749
amq-5.14.0,13.675824880599976,1.8784334659576416
amq-5.15.0,14.593466758728027,1.9596648216247559
bookkeeper-4.2.0,0.4089033603668213,0.41092991828918457
bookkeeper-4.4.0,0.4089694023132324,0.313335657119751
calcite-1.8.0,8.071521520614624,1.6125597953796387
calcite-1.11.0,9.359579801559448,1.646627426147461
calcite-1.13.0,8.091407537460327,1.5319199562072754
calcite-1.15.0,6.944896221160889,1.4349939823150635
calcite-1.16.0,7.284958124160767,1.4339051246643066
calcite-1.17.0,7.6715404987335205,1.6182045936584473
calcite-1.18.0,8.006918907165527,1.8482930660247803
cassandra-0.8.6,1.3687820434570312,0.692119836807251
cassandra-1.0.9,1.5648448467254639,0.7127079963684082
cassandra-1.1.6,2.1208081245422363,0.8247833251953125
cassandra-1.1.11,2.4181101322174072,0.8911912441253662
cassandra-1.2.11,3.048586368560791,1.0667433738708496
flink-1.6.0,34.10931968688965,3.497642755508423
groovy-1.5.5,1.0390255451202393,0.5624954700469971
groovy-1.6.0,1.465627908706665,0.774031400680542
groovy-1.7.3,1.9119765758514404,0.9290566444396973
groovy-1.7.6,2.1941494941711426,0.9404685497283936
groovy-1.8.1,2.502636194229126,1.0225698947906494
groovy-1.8.7,2.7673983573913574,1.0477089881896973
