,Glance-LR-5,Glance-LR-10,Glance-LR-15,Glance-LR-20,Glance-LR-25,Glance-LR-30,Glance-LR-35,Glance-LR-40,Glance-LR-45,Glance-LR-50
amq-5.9.0,0.1055486576392443,0.1326347376270907,0.1551630860414641,0.1750254730469783,0.188543085019388,0.204194460988533,0.2134254040502249,0.2156091568933407,0.2169687785060639,0.2147116259096421
amq-5.10.0,0.1088627871592977,0.1363750545527824,0.1582421992300246,0.1771275124123769,0.1916501451664597,0.2059326976794066,0.2136239807482459,0.2147439086156259,0.2147576916100437,0.2135043473718847
amq-5.11.0,0.0947809778572338,0.1244473106255239,0.1414833142751936,0.1600162821360097,0.1717648562644858,0.1847298893562986,0.1907109133340553,0.189634915001766,0.1883249827119892,0.1854302251786178
amq-5.12.0,0.0953799112155708,0.1235952673382565,0.1404455721898521,0.1584611622882085,0.1715481167730529,0.1832338258753779,0.1858164564251063,0.1889052610666956,0.1858231957791301,0.1834036185345321
amq-5.14.0,0.093662848129086,0.1142424875672367,0.1319782260460982,0.1460494977039169,0.1545324852860164,0.162911025580348,0.1644545882299654,0.1678173933235358,0.16774991686822,0.164171044124399
amq-5.15.0,0.0699238604639221,0.0808941032309858,0.0955703115487861,0.1075530317440947,0.1161133285458986,0.1204172032113936,0.1272957981442605,0.1297686233020165,0.128540924646512,0.1248085464970377
bookkeeper-4.2.0,0.0188786236269334,0.0316181975679752,0.0390638452985756,0.0429973783944578,0.0492342828203222,0.0530159861847956,0.0531233587505939,0.0524952986730701,0.0525440905377636,0.0582122466194792
bookkeeper-4.4.0,0.0374170379616866,0.0458094990418745,0.040183673812298,0.0571823701347442,0.077100267205679,0.082228568665015,0.0772228587352873,0.0732857424303613,0.06937820249073,0.0649610349308732
calcite-1.8.0,0.0738912172718263,0.1164467892743233,0.1526064320996918,0.1841595853854802,0.2057876976966976,0.2195097160260435,0.2245435359786643,0.2258259622928158,0.2232029030169895,0.2196359580912693
calcite-1.11.0,0.0716947792206566,0.1079917256807512,0.1421065706806102,0.171354628064526,0.190491127437073,0.2025109729452187,0.2090483040573255,0.2096973468845104,0.2053863297638528,0.2037952765964424
calcite-1.13.0,0.056394633699285,0.0876215191263457,0.1181395222938564,0.1464362463142114,0.1663553367895089,0.1791542107631478,0.1837019178830669,0.1837499639998959,0.1793600744091233,0.1754885801021639
calcite-1.15.0,0.0588165746290361,0.0848264603468302,0.1134875329215414,0.1405231999805297,0.1617040426182713,0.1725711075345306,0.177855235195375,0.1766449067152715,0.172452772774452,0.1706068704144117
calcite-1.16.0,0.0612875073826149,0.0894390888345496,0.1191125881758445,0.1468824649289897,0.1685784648855407,0.1796046588124524,0.1840072949605302,0.1842291681465308,0.1816941819634048,0.1801973247797949
calcite-1.17.0,0.0512278978239717,0.0699774205733224,0.0898537980899319,0.1080061406881707,0.1253568488620603,0.1343933415583076,0.1392657594481206,0.1423461770019168,0.1397864200423609,0.1394797906171179
calcite-1.18.0,0.0513223281231327,0.0713169093961976,0.0923471890038262,0.114710098555982,0.1336239375253508,0.1452905242546379,0.1526221925639958,0.1546931095128753,0.1530145516067324,0.1541403414045387
cassandra-0.8.6,0.0796838154439748,0.1020516801835643,0.1128298889154258,0.1284437474022998,0.1431442091014217,0.1555572417340554,0.1639857481711626,0.168007628284276,0.1714929300318922,0.1744354020193393
cassandra-1.0.9,0.0445869214079831,0.0578113515668959,0.0582395957623303,0.0667313271038871,0.0769888051779371,0.0874825672026792,0.0949192916989409,0.101924824118649,0.1050235493007243,0.108071382373416
cassandra-1.1.6,0.0584160231877975,0.0698608488697117,0.0733404011665201,0.0803771947264595,0.0899299583533608,0.0985355334543726,0.1050988634641274,0.1097184827319529,0.1123359290792981,0.117770273502161
cassandra-1.1.11,0.0479747358648276,0.05695719986375,0.0598618302751487,0.0639959158669174,0.0731857549753349,0.0817581521571876,0.0871439507654948,0.0959978450543942,0.0988728216671362,0.105037561549102
cassandra-1.2.11,0.045633400664,0.0591341665484488,0.0661435768373836,0.0746151207828466,0.0833341478542881,0.0918000800198658,0.0963268616341519,0.1029281191055107,0.1107237284276796,0.1162337671791269
flink-1.6.0,0.0067656037357881,0.0100613173294392,0.0102443695538575,0.0134225174571871,0.0157351282307913,0.0158216252160652,0.0153937828736154,0.013673168572357,0.0132855242241368,0.0121941474040928
groovy-1.5.5,0.0549184461667545,0.0664005481299177,0.0728702592658127,0.0703663083877946,0.0794055761748478,0.0784178933909773,0.080592269879408,0.0852889413285234,0.0836410823186141,0.0825025158156132
groovy-1.6.0,0.035536066528924,0.0319901805570071,0.0359406279899878,0.037072933850607,0.0401661031989657,0.0368459140666397,0.0360115926653125,0.0371096076559911,0.0367310533763934,0.0379633641488831
groovy-1.7.3,0.0282934406888609,0.0329144445885673,0.0383847348475714,0.0450173453025487,0.0476044626741578,0.0525701292032573,0.0535383709189357,0.0552011534936823,0.059094100361584,0.0630401452272183
groovy-1.7.6,0.0454567056994963,0.0671505462487903,0.0767095083376838,0.0894144760627766,0.0988919664872844,0.1054571523754311,0.1104812296548901,0.1115423449404635,0.1135638524415944,0.1121370614099645
groovy-1.8.1,0.0180489388147999,0.0299322872657155,0.0299278766534888,0.0294873992648261,0.0293843633604407,0.0306605311707312,0.0302678848753138,0.0295474281528741,0.0300778359983065,0.0309569272894946
groovy-1.8.7,0.1071081137481649,0.0913135566868866,0.0860258109697423,0.0790569606116927,0.0795067930629013,0.0792954979830633,0.0892043568105652,0.0916553542273524,0.0894283709681051,0.0858369116774686
groovy-2.1.0,0.0699183044022849,0.068179194410801,0.0702922727595422,0.0747447337168426,0.0728377710635184,0.0735101908572986,0.0894026410132859,0.0916851048235075,0.0893986998203471,0.0873869578434107
groovy-2.1.6,0.0768647730353318,0.0805610948562201,0.0818913268276722,0.0793371908675032,0.089949456961211,0.1021983184061684,0.1058231034564016,0.1118270628083644,0.1135450982849689,0.1194735031517736
groovy-2.4.4,0.0335079736487864,0.039095563305178,0.0425946233338118,0.0479245869623284,0.0518854849753041,0.0520328924970708,0.053646246250832,0.0576738007764595,0.0598008360408781,0.0590344081885926
groovy-2.4.6,0.0567893059217254,0.0676737911920802,0.0735044074349677,0.0768746202236398,0.0839097127829957,0.0889468488584436,0.0896783947666578,0.0951826283885614,0.0979370257363312,0.1003534864484079
groovy-2.4.8,0.0451639738073411,0.0491611047237932,0.0552960334359662,0.0615877048171147,0.0666254980064379,0.0715897351872839,0.0731842790677998,0.0793879309326783,0.082454284296021,0.0811179296031772
groovy-2.5.0,0.0287582977029124,0.0375072666545917,0.0391793706429137,0.0415725865379036,0.044099495086213,0.0463325352363238,0.0501380781254872,0.0498868778285857,0.0506042939879845,0.0495235854803712
groovy-2.5.5,0.0701269209359912,0.0933948028792622,0.1129830557055868,0.1244250865378743,0.1371964172980262,0.1506877539633519,0.1590374690415146,0.1658407709855188,0.1673737964559643,0.1689356145797463
hbase-0.94.5,0.0473605530948723,0.0532121176466615,0.0880039846759215,0.0923108770365161,0.0969365463263549,0.106538636312472,0.1180457099374678,0.1139291043987444,0.1122861938913244,0.1110230445974635
hbase-0.98.0,0.0419816021134478,0.0507784953930558,0.0777162005180883,0.0830914627556542,0.0926601230306059,0.1036355313826027,0.1102574862819159,0.106355468158643,0.103330338876087,0.1027544231933853
hbase-0.98.5,0.0378744986218356,0.0450710544394346,0.0683176083627325,0.0742006341571651,0.0800717263266324,0.0897878614313156,0.0953412116639583,0.0934491051387101,0.0915776253146618,0.0918090833841569
hbase-0.98.11,0.0385553529980971,0.0511568147112796,0.0581135272507787,0.0671731017795267,0.0724806391503354,0.075712793333711,0.0758637567264131,0.0744326790176574,0.0731975604040723,0.0716947838408261
hive-1.2.0,0.0158651930400389,0.0191922085649777,0.0222508453937773,0.0247782391856198,0.0287952204206148,0.0301156266944596,0.034121916777897,0.0351272046684742,0.0344457954346191,0.0349860387950092
hive-2.0.0,0.0136737467219529,0.0153315349054164,0.0152630863652814,0.0166001825797218,0.0189445949722663,0.0190098251866993,0.0191929231822323,0.0200463594244871,0.0194265495498066,0.0180602881537526
hive-2.1.0,0.0393320274876189,0.0436677506337507,0.0526492104366854,0.0626625115652729,0.0684173224647463,0.072023750954315,0.0771434831124705,0.0793192608192124,0.0818638191001786,0.0825947043510331
ignite-1.4.0,0.0830953753193935,0.0975292035540484,0.1093008477984061,0.1195914315146006,0.1303323699903608,0.1383806449148326,0.1433993878701319,0.143125211891949,0.1419627276665514,0.1418473630945714
ignite-1.6.0,0.0819487031821773,0.0973559960329685,0.1049129583636992,0.1146902714292922,0.1263440944660582,0.1344163144205805,0.1370808370951559,0.1366515072849642,0.1370970503434083,0.1381062040550707
log4j2-2.1,0.0555850204032343,0.0802880957100275,0.1055336547880612,0.1285299556843305,0.1401249540803457,0.1484170610118683,0.1506376231466587,0.1568719773065195,0.1601999620786221,0.1639402836641849
log4j2-2.2,0.0683304218447132,0.0956046445426425,0.129744704527866,0.1604262818862056,0.1786679957795145,0.1924740855846874,0.2011437802362795,0.2032107731519224,0.2051071401677748,0.2105008930497561
log4j2-2.3,0.0644893287695107,0.0910330854744728,0.1270456930506122,0.1568377881828862,0.1758627147748253,0.1889230856181364,0.1972691466855236,0.2005133874032195,0.2029973863460177,0.2072986254785423
log4j2-2.4,0.0615788278719384,0.0818418257442527,0.1112313383242316,0.1291389578014637,0.1422292887920099,0.1540004288969507,0.1580026389480522,0.1621366372548693,0.1634827109023685,0.1640238524553195
log4j2-2.5,0.0748566016599103,0.1113091292863735,0.1365704940992274,0.1561268957780151,0.1697764082207791,0.1769663877935727,0.1813291326912162,0.1876209684699663,0.1869861963908449,0.1884001719511703
log4j2-2.6,0.0762193898590287,0.1100634297226016,0.1342837668267219,0.1520911534840344,0.1615240268751285,0.166605705843659,0.1650345153301442,0.1639684043641432,0.1582704767164033,0.1588267538066599
log4j2-2.7,0.0747362023714683,0.1062732485491987,0.1335078892728197,0.1540328314342377,0.1660430378348185,0.1762973666465256,0.1748827004874677,0.1722881302756469,0.1677408474128432,0.1678590528221528
log4j2-2.8,0.0696878488728977,0.0951154003480932,0.1248132191227527,0.1520733430780299,0.1608972467028507,0.1765428502945914,0.1831579931360551,0.1838263155254228,0.1838536467724437,0.1830664277143805
log4j2-2.9,0.0687276072589923,0.097010182518025,0.1274284830493969,0.1542876877678681,0.1586546465859656,0.1690355788532261,0.1758619254659073,0.1782725333282458,0.1797156632158821,0.1778192995441165
log4j2-2.10,0.0751297672384458,0.1050903513568762,0.136128378941975,0.1582993520571988,0.1660164725561803,0.1768356384925112,0.1843755990017996,0.1861189310454206,0.1872492316383098,0.1853665453446776
mahout-0.4,0.0561298441547963,0.0864061008488318,0.1137266691422959,0.1311627241751389,0.1455538757724791,0.1556796538317464,0.1637662804851385,0.1688599611777606,0.169544872952929,0.1735011374709531
mahout-0.5,0.072005417539488,0.0944674752371602,0.1176849758651443,0.1358790133874327,0.1528223659999391,0.1604629449825326,0.1708692394440137,0.176056387183209,0.1790454397142038,0.1819363919997974
mahout-0.6,0.0479621613127999,0.0639034007019937,0.0810129865155146,0.0953621594049775,0.1085192249593142,0.114777737034246,0.1220040270579731,0.1254068691598794,0.1273291718547541,0.1278769308469613
mahout-0.7,0.0690189780402636,0.0898449089994258,0.1102438175060104,0.1303870916681823,0.1449684326487056,0.1585274130720773,0.1692379335652624,0.1779276021260844,0.1849834629406855,0.1896565203799885
mahout-0.8,0.0484655923829197,0.0644022208463723,0.0798047942419563,0.0907091239004495,0.1024425384765393,0.1128043464861979,0.115466129722183,0.119531429225375,0.1212183624733296,0.1238055027530845
mng-3.1.0,0.051410646058846,0.0738501042906972,0.0829947768321266,0.1036669324036276,0.1330080298788212,0.1392048882978546,0.1446488723652205,0.14864252217656,0.148474248999023,0.1478237955468916
mng-3.2.0,0.0522877978843661,0.0759949224285768,0.087671686924291,0.111863606270143,0.1371191185107985,0.1426557836192621,0.1480904823914903,0.154503402041392,0.1551339419459668,0.1543190439656312
mng-3.3.0,0.0475216296241943,0.0709715205648285,0.0790232254444893,0.1179686842216544,0.1401104525431163,0.1472692708724589,0.1501033064636094,0.155086405932519,0.1556549202475528,0.1541019948036589
mng-3.5.0,0.0523170322752624,0.0661779021021039,0.0684531261966146,0.0875181383831294,0.1103741742248491,0.1155626591301601,0.1166763473008285,0.1250773835503249,0.1214122103347735,0.122273519065975
mng-3.6.0,0.0541177033188546,0.0722035409734973,0.0709980008837027,0.0928594594736554,0.1133008470974337,0.1223949994304115,0.1248974884537835,0.135611886288011,0.1323106331635858,0.1330953440317301
nifi-1.2.0,0.0486192293091278,0.0662500915360318,0.0769598380584134,0.0873587439858703,0.0970390863013187,0.1003016978823602,0.1022308485434725,0.1025461031869133,0.1017991214591562,0.1027876971612661
nifi-1.5.0,0.0606323860685532,0.0825432378588127,0.0990236149751861,0.1098882980447616,0.1190497995914926,0.1227015420718577,0.125529157728717,0.125983199660225,0.1266493360897978,0.127529052112698
nifi-1.8.0,0.0544998196064448,0.0707269215952163,0.0826999408045524,0.0890089670684925,0.094028499617654,0.0975656719219493,0.0998791576084248,0.1004764288588181,0.1015914124260882,0.1023583879254882
nutch-1.3,0.0615725824746955,0.1007216625332811,0.1149062052868172,0.1263680951183277,0.1315566182988063,0.1440088906767168,0.1448421514512116,0.1515180789693841,0.1514343258914964,0.1457717502841359
nutch-1.4,0.0623086851166654,0.1059437462434487,0.1242996937937591,0.1314448512958505,0.139329383449557,0.1513965389767068,0.1517571600136964,0.1610102009749245,0.161720965196191,0.1593150335512653
nutch-1.5,0.0657564527483803,0.1086145880466534,0.1171402906828923,0.1315091239875924,0.1432180736801276,0.1507246534093594,0.1528433479667352,0.1625090330614247,0.1632958367692594,0.1595605720469923
nutch-1.6,0.0630383892483146,0.1082118657235132,0.125008914487669,0.1323182068555388,0.1478608173479232,0.1593660378997763,0.1624590947631911,0.1698562816410258,0.169330889377872,0.1641095577154552
nutch-1.7,0.0594193203086826,0.0974113047864211,0.1130115992184082,0.1206697302131147,0.1374970847110005,0.1480872242906889,0.1531255445731957,0.1584795931406117,0.1579848843431517,0.1533022140961497
nutch-1.8,0.0515290684280478,0.0962226815521516,0.1092038516536253,0.1147779042081836,0.1356686760271045,0.1399898105463984,0.1442061292931806,0.143859205403761,0.1402625088394762,0.1345086415624145
nutch-1.9,0.0551759929366356,0.0920731742132155,0.0996043307698011,0.1077057611659314,0.1187474699625037,0.1217411931180853,0.1277129873288402,0.1306738585362288,0.1284604729015914,0.1213366290675144
nutch-1.10,0.074916512507459,0.1094543363091577,0.1343955812427024,0.1410842320989876,0.1563095285687736,0.164006777036884,0.1648112622442773,0.1602035482538649,0.1575571536615522,0.1577554764758879
nutch-1.12,0.0711698906561449,0.1040510702143557,0.1194198816370017,0.1268035094747849,0.1434423089337835,0.1528686039496869,0.1555431012810131,0.1525575407153117,0.1499980415542249,0.1506188462079166
nutch-1.13,0.0794865728434645,0.1121910644515187,0.1451718939776151,0.1522557305806855,0.1683251109997849,0.1805454070718361,0.186308462291474,0.1852163472533482,0.1824820486654089,0.1786122610050985
nutch-1.14,0.0782948566661784,0.1068235700378959,0.1358416664081775,0.1416269130597181,0.1537441806944419,0.1623039740554491,0.1633554038160949,0.162713870756664,0.1628183576765925,0.1615110061103784
nutch-1.15,0.0776293228743193,0.0904886465390193,0.1114453827116355,0.1288128644341243,0.1396737578681172,0.1429197800300101,0.1430134842077724,0.1383707078114944,0.1383173653302181,0.1340787550176018
storm-0.9.3,0.0398325379032727,0.0659255910250879,0.0792288138805488,0.0835453292421123,0.086092251574301,0.0948237623134509,0.0974674785124236,0.0985955781196708,0.0953065243963647,0.0955070439600139
storm-1.0.0,0.0501000439126568,0.0634281650013829,0.0726674874171054,0.0853730119293443,0.0969844280989492,0.1012541572038718,0.1058812688155394,0.1046450156698342,0.1048998137613766,0.1050643688039569
storm-1.0.3,0.0263639328167258,0.0436165257522837,0.0561573551087346,0.0635492881472871,0.0677168411708945,0.0672920331315061,0.065155166686207,0.0609264064802728,0.0600081414731048,0.0574891407023144
storm-1.0.5,0.0780681450943966,0.0869076913395015,0.0949100300191703,0.1119199140275279,0.1299224111777851,0.1299935051857395,0.1294546240038551,0.1258357798799278,0.1326798001233827,0.1357666451637859
tika-0.8,0.0532457446879393,0.0813188620849917,0.1136604830363137,0.14651091561151,0.1740774904445878,0.1917092537934059,0.2055022954364633,0.211348292076956,0.2109490935711832,0.2067224311180214
tika-0.9,0.0658959464813278,0.1006851636287631,0.1494577052704492,0.1865374276710034,0.2189586734211607,0.2394865310079979,0.2519018653905146,0.2592093751911838,0.2606420991159449,0.2559939843135675
tika-0.10,0.0495005486136032,0.0745407782027799,0.1040650655091009,0.121271501860944,0.1426243843578859,0.1571943800470544,0.1695608544521463,0.1784289857435686,0.1823203424190704,0.1841075369907393
tika-1.1,0.0517038984642373,0.0850783134158814,0.1212788079528197,0.1457239949371925,0.167033770963851,0.180394979746285,0.1958716014724116,0.2045696582890208,0.208607089817394,0.2122414914052731
tika-1.3,0.0536604020068442,0.0979769895971966,0.1290610184215584,0.1615583318379537,0.1822799811561025,0.1957352975436468,0.2100340830740771,0.2200414692026792,0.2242429218985422,0.2243832414292699
tika-1.5,0.0554781559486153,0.0909693374024784,0.1113225149634222,0.1396682065140988,0.1560047664784833,0.1690388539734407,0.1849116946349551,0.1937512751077251,0.1974344916137046,0.1980844787617958
tika-1.7,0.0526655189174855,0.0803676657924773,0.1062549471987952,0.1217500906429812,0.1389481932082447,0.1481083087856769,0.1583095279387313,0.1655641384311338,0.1705703705813041,0.1750807634708796
tika-1.10,0.0382408335468972,0.0655702857926461,0.0857869763765807,0.102577766673797,0.1062892757237146,0.111909346000867,0.1189480948123315,0.1389289980073287,0.1427505994569256,0.1489046824078975
tika-1.13,0.0575914392437155,0.0925060951049101,0.121905700118159,0.1460984864275768,0.1558855610649651,0.1628576968647347,0.1734351704952337,0.1982551045100088,0.2038281776175499,0.2130378923492524
tika-1.15,0.0436231514282881,0.0741643900863304,0.0934802517092657,0.1128678266916961,0.1289863917161542,0.1397979622498218,0.1493543389065144,0.1623211002805894,0.1658765539512896,0.1667954996252711
tika-1.17,0.0568121570284826,0.0807656464418163,0.109428422347865,0.1362221872417291,0.147810409608869,0.1622006905137837,0.1730197541151837,0.1947242109317243,0.1964220363676341,0.1951435695852709
ww-2.0.5,0.0803500256465884,0.1109601403020104,0.1367703590046153,0.1524174752509978,0.1655820192584861,0.1730613026345916,0.1712819247010727,0.1684847729458447,0.1686637114220799,0.1679531086285278
ww-2.0.10,0.0546313453360982,0.0803204591836307,0.1079611279615776,0.1262992343687478,0.1426187443538631,0.1460940598231496,0.1467515132208526,0.1452734152324526,0.1432198703476907,0.139852238792569
ww-2.1.1,0.0979119377122674,0.1282812730651887,0.1555821616390158,0.1693917851471954,0.1865676555184428,0.1935417622458059,0.1975068849046476,0.1991742304800677,0.1995413608441651,0.1975400212241525
ww-2.1.3,0.0977472448478454,0.1272097209134788,0.1549781617292187,0.1684802728636886,0.1827306797525928,0.191483279792345,0.1985434355562494,0.2009665572681188,0.202680211113494,0.2024857966373265
ww-2.1.7,0.0986238196785845,0.1294055464589557,0.156281116131032,0.1678939955672265,0.1871572564883085,0.1943212624738645,0.2035370227464838,0.208651461601954,0.2124692611935845,0.2148975873217251
ww-2.2.0,0.0592404408087549,0.0814314658723515,0.0965937313113777,0.109849906975129,0.1192787555405628,0.1243471825860592,0.1316575873016718,0.1345175972560363,0.1404545376269518,0.1427192604757015
ww-2.2.2,0.0930490275817881,0.1203906550476541,0.1444177420680948,0.1631916998043238,0.1759203478646192,0.1817572059937873,0.193464489997911,0.1994216664892826,0.2031361051658648,0.2057354813604381
ww-2.3.1,0.0802268893525495,0.1053360459071019,0.1239550792415308,0.1414407539768338,0.1527546789553559,0.1606849533236282,0.1676058918368758,0.1709815088018571,0.1747375484103751,0.1762208825010094
ww-2.3.4,0.0892999149733257,0.1179000611359297,0.1399648528226288,0.1605145073419291,0.1737164308714519,0.1815346998128447,0.1833862077497381,0.184713887760477,0.1866898106242903,0.1873777031286561
ww-2.3.10,0.0826044479027015,0.114110480727408,0.1329587366360642,0.1511905444652475,0.1632717289816145,0.1647291352893025,0.1697909939864456,0.171080688420235,0.1686771798548981,0.1688978200585589
ww-2.3.15,0.0820921956621134,0.1130689605182041,0.131585967441296,0.1500360588101065,0.1619064258169552,0.1659239414696195,0.1732085013880777,0.175313327201892,0.1737795087002361,0.1740558698213538
ww-2.3.17,0.0711059081747109,0.0898583770126967,0.0997301614764558,0.1087224813223693,0.1220089881270267,0.1260278354017656,0.1264350960342845,0.1282604060146729,0.1282744072125748,0.1293106638502317
ww-2.3.20,0.0895176974238608,0.1128508121562453,0.1269916511500363,0.1350281762138979,0.1481558998499259,0.1507910033969398,0.1520318397301028,0.1524534346541479,0.1522800066063463,0.1511555274345155
ww-2.3.24,0.0717290306339784,0.0939650532518212,0.1043715280366793,0.1126072905463049,0.1207524606143982,0.1225379950074023,0.1248590127725485,0.1241484459222797,0.1225840241735426,0.1217490717895061
zookeeper-3.5.1,0.0318680046568211,0.050818893519735,0.0573743186822204,0.0631003085726572,0.066124569224966,0.0638900553574648,0.0612915971005153,0.0575891157696353,0.0530194756680023,0.0475917450722516
zookeeper-3.5.2,0.0627448235250526,0.1020161517787781,0.1307206574825829,0.153168196785535,0.1596266492165207,0.1577066330496128,0.1615679426834069,0.1621215318956897,0.1614078185478082,0.1623365188979011
zookeeper-3.5.3,0.0574789002757727,0.0699936228218292,0.0741424005083716,0.084358366182733,0.0893992205733287,0.0849944693988826,0.0858399634231598,0.0878178436080704,0.0841390810350968,0.0822445452888941
