,Glance-LR-5,Glance-LR-10,Glance-LR-15,Glance-LR-20,Glance-LR-25,Glance-LR-30,Glance-LR-35,Glance-LR-40,Glance-LR-45,Glance-LR-50,Glance-LR-55,Glance-LR-60,Glance-LR-65,Glance-LR-70,Glance-LR-75,Glance-LR-80,Glance-LR-85,Glance-LR-90,Glance-LR-95,Glance-LR-100
calcite-1.15.0,0.0588165746290361,0.0848264603468302,0.1134875329215414,0.1405231999805297,0.1617040426182713,0.1725711075345306,0.177855235195375,0.1766449067152715,0.172452772774452,0.1706068704144117,0.1706486383097696,0.1735250807777147,0.1730293445813774,0.1798270059901549,0.1858366369867265,0.1873958012471542,0.1875929533680022,0.1876329908085081,0.1876074576109789,0.1876074576109789
calcite-1.16.0,0.0612875073826149,0.0894390888345496,0.1191125881758445,0.1468824649289897,0.1685784648855407,0.1796046588124524,0.1840072949605302,0.1842291681465308,0.1816941819634048,0.1801973247797949,0.1817544027583544,0.1826845815134906,0.1825938495942275,0.1885985895136725,0.1930387738989221,0.1948987046117838,0.1954734444261255,0.1955162293550706,0.1954906450647948,0.1954906450647948
calcite-1.17.0,0.0512278978239717,0.0699774205733224,0.0898537980899319,0.1080061406881707,0.1253568488620603,0.1343933415583076,0.1392657594481206,0.1423461770019168,0.1397864200423609,0.1394797906171179,0.1410213899908625,0.144425831889689,0.1456516713274394,0.1530306335086048,0.1574817305575566,0.1587922407220047,0.1590146132128302,0.1590412217417632,0.159057341796212,0.159057341796212
calcite-1.18.0,0.0513223281231327,0.0713169093961976,0.0923471890038262,0.114710098555982,0.1336239375253508,0.1452905242546379,0.1526221925639958,0.1546931095128753,0.1530145516067324,0.1541403414045387,0.1576722335269238,0.1597758195308525,0.163598601048711,0.1683228956116247,0.1734551204744847,0.1748539527633454,0.1749127519092688,0.1748995288988123,0.1748681956870939,0.1748670353284835
cassandra-0.8.6,0.0796838154439748,0.1020516801835643,0.1128298889154258,0.1284437474022998,0.1431442091014217,0.1555572417340554,0.1639857481711626,0.168007628284276,0.1714929300318922,0.1744354020193393,0.1745759548335626,0.1777414319601949,0.1842704580541986,0.1844920705730572,0.1841833002602755,0.1841833002602755,0.1841833002602755,0.1841833002602755,0.1841833002602755,0.1841833002602755
cassandra-1.0.9,0.0445869214079831,0.0578113515668959,0.0582395957623303,0.0667313271038871,0.0769888051779371,0.0874825672026792,0.0949192916989409,0.101924824118649,0.1050235493007243,0.108071382373416,0.1108170916750581,0.1136887029828763,0.1124778881917093,0.1119659653598639,0.1118539915955697,0.1118539915955697,0.1118539915955697,0.1118539915955697,0.1118539915955697,0.1118539915955697
cassandra-1.1.6,0.0584160231877975,0.0698608488697117,0.0733404011665201,0.0803771947264595,0.0899299583533608,0.0985355334543726,0.1050988634641274,0.1097184827319529,0.1123359290792981,0.117770273502161,0.1192852549427099,0.1229374082633188,0.1247768975984876,0.1247893367877823,0.1246636993060503,0.1246636993060503,0.1246636993060503,0.1246636993060503,0.1246636993060503,0.1246636993060503
cassandra-1.1.11,0.0479747358648276,0.05695719986375,0.0598618302751487,0.0639959158669174,0.0731857549753349,0.0817581521571876,0.0871439507654948,0.0959978450543942,0.0988728216671362,0.105037561549102,0.1100907732824043,0.1127253523667322,0.1137365316710893,0.114618121540476,0.1146049445034879,0.1146049445034879,0.1146049445034879,0.1146049445034879,0.1146049445034879,0.1146049445034879
cassandra-1.2.11,0.045633400664,0.0591341665484488,0.0661435768373836,0.0746151207828466,0.0833341478542881,0.0918000800198658,0.0963268616341519,0.1029281191055107,0.1107237284276796,0.1162337671791269,0.116817873861173,0.1177082240645449,0.117082217039664,0.1168395127677928,0.1168395127677928,0.1168395127677928,0.1168395127677928,0.1168395127677928,0.1168395127677928,0.1168395127677928
flink-1.6.0,0.0067656037357881,0.0100613173294392,0.0102443695538575,0.0134225174571871,0.0157351282307913,0.0158216252160652,0.0153937828736154,0.013673168572357,0.0132855242241368,0.0121941474040928,0.0112620310606395,0.0113557402662261,0.0115669033699888,0.0113471318580242,0.0112557474364616,0.0112446416260504,0.0112446416260504,0.0112446416260504,0.0112446416260504,0.0112446416260504
groovy-1.5.5,0.0549184461667545,0.0664005481299177,0.0728702592658127,0.0703663083877946,0.0794055761748478,0.0784178933909773,0.080592269879408,0.0852889413285234,0.0836410823186141,0.0825025158156132,0.0859662377694826,0.0838260350069494,0.0826686510294296,0.0849075293715194,0.0846938346567492,0.0846600619254885,0.0846600619254885,0.0846600619254885,0.0846600619254885,0.0846600619254885
groovy-1.6.0,0.035536066528924,0.0319901805570071,0.0359406279899878,0.037072933850607,0.0401661031989657,0.0368459140666397,0.0360115926653125,0.0371096076559911,0.0367310533763934,0.0379633641488831,0.036438400021242,0.034177817317404,0.0352806599543647,0.0356351133129785,0.0359102219036403,0.0358043996128173,0.0357199269389814,0.0356394467196569,0.0355591150770717,0.0354941930797567
groovy-1.7.3,0.0282934406888609,0.0329144445885673,0.0383847348475714,0.0450173453025487,0.0476044626741578,0.0525701292032573,0.0535383709189357,0.0552011534936823,0.059094100361584,0.0630401452272183,0.061347373692173,0.0606328178341042,0.0605428784686743,0.0604874180529477,0.0606676388459021,0.0606450220715987,0.0606450220715987,0.0606450220715987,0.0606450220715987,0.0606450220715987
groovy-1.7.6,0.0454567056994963,0.0671505462487903,0.0767095083376838,0.0894144760627766,0.0988919664872844,0.1054571523754311,0.1104812296548901,0.1115423449404635,0.1135638524415944,0.1121370614099645,0.1158104736055878,0.119999878788158,0.1201892448306393,0.1213139013738366,0.122964120351121,0.1229351217308343,0.1229351217308343,0.1229351217308343,0.1229351217308343,0.1229351217308343
groovy-1.8.1,0.0180489388147999,0.0299322872657155,0.0299278766534888,0.0294873992648261,0.0293843633604407,0.0306605311707312,0.0302678848753138,0.0295474281528741,0.0300778359983065,0.0309569272894946,0.0291282245789355,0.0270387910561901,0.0255740872671361,0.0247124799574142,0.0252719657276282,0.0253107418456258,0.0253107418456258,0.0253107418456258,0.0253107418456258,0.0253107418456258
groovy-1.8.7,0.1071081137481649,0.0913135566868866,0.0860258109697423,0.0790569606116927,0.0795067930629013,0.0792954979830633,0.0892043568105652,0.0916553542273524,0.0894283709681051,0.0858369116774686,0.0829038312428548,0.079590891312149,0.0778518052081233,0.0768932534663706,0.076201899428654,0.0761603295253335,0.0761603295253335,0.0761603295253335,0.0761603295253335,0.0761603295253335
groovy-2.1.0,0.0699183044022849,0.068179194410801,0.0702922727595422,0.0747447337168426,0.0728377710635184,0.0735101908572986,0.0894026410132859,0.0916851048235075,0.0893986998203471,0.0873869578434107,0.0851668761510277,0.0830788694722164,0.081756365916402,0.0790690727209136,0.0789978339012646,0.0789786553285653,0.0789786553285653,0.0789786553285653,0.0789786553285653,0.0789786553285653
groovy-2.1.6,0.0768647730353318,0.0805610948562201,0.0818913268276722,0.0793371908675032,0.089949456961211,0.1021983184061684,0.1058231034564016,0.1118270628083644,0.1135450982849689,0.1194735031517736,0.1297103676044911,0.1299089911257412,0.1286169581283328,0.1269148655477137,0.1260430333255746,0.1268287448326992,0.1268287448326992,0.1268287448326992,0.1268287448326992,0.1268287448326992
groovy-2.4.4,0.0335079736487864,0.039095563305178,0.0425946233338118,0.0479245869623284,0.0518854849753041,0.0520328924970708,0.053646246250832,0.0576738007764595,0.0598008360408781,0.0590344081885926,0.060111624494706,0.0583452348139586,0.0573857429564991,0.057969186320721,0.0575842510012725,0.0572560752920114,0.0572498315467231,0.0572498315467231,0.0572498315467231,0.0572498315467231
groovy-2.4.6,0.0567893059217254,0.0676737911920802,0.0735044074349677,0.0768746202236398,0.0839097127829957,0.0889468488584436,0.0896783947666578,0.0951826283885614,0.0979370257363312,0.1003534864484079,0.1009815475618298,0.0975681328371715,0.0952231653668304,0.0969041650877283,0.1009946572877919,0.1014698871267726,0.1014514728156674,0.1014384782379833,0.1014341474032106,0.1014341474032106
groovy-2.4.8,0.0451639738073411,0.0491611047237932,0.0552960334359662,0.0615877048171147,0.0666254980064379,0.0715897351872839,0.0731842790677998,0.0793879309326783,0.082454284296021,0.0811179296031772,0.0842819149566962,0.0819987292857428,0.0798071397923684,0.0798571141650575,0.0808604262648654,0.0806924065846748,0.0806787403165579,0.080668721346848,0.0806650787059014,0.0806650787059014
groovy-2.5.0,0.0287582977029124,0.0375072666545917,0.0391793706429137,0.0415725865379036,0.044099495086213,0.0463325352363238,0.0501380781254872,0.0498868778285857,0.0506042939879845,0.0495235854803712,0.0474513710378458,0.0451429298205852,0.0428918565525349,0.0431918240937894,0.0426762305735259,0.0420581740055983,0.0416545407808199,0.0412541754286521,0.0410408713780443,0.0410408713780443
groovy-2.5.5,0.0701269209359912,0.0933948028792622,0.1129830557055868,0.1244250865378743,0.1371964172980262,0.1506877539633519,0.1590374690415146,0.1658407709855188,0.1673737964559643,0.1689356145797463,0.1709359167673813,0.1705467042149408,0.1714053101990528,0.1734853730257696,0.1777036573837684,0.1775772386929626,0.1775587909043087,0.1775587909043087,0.1775587909043087,0.1775587909043087
hbase-0.94.5,0.0473605530948723,0.0532121176466615,0.0880039846759215,0.0923108770365161,0.0969365463263549,0.106538636312472,0.1180457099374678,0.1139291043987444,0.1122861938913244,0.1110230445974635,0.109049856557029,0.1096327858078514,0.110181381038449,0.1101169322136365,0.1100311728408552,0.1101316949993271,0.1101316949993271,0.1101316949993271,0.1101316949993271,0.1101316949993271
hbase-0.98.0,0.0419816021134478,0.0507784953930558,0.0777162005180883,0.0830914627556542,0.0926601230306059,0.1036355313826027,0.1102574862819159,0.106355468158643,0.103330338876087,0.1027544231933853,0.1011344092443623,0.1004161866890798,0.1006552080626277,0.1003712707967063,0.100714201904022,0.1005676626651223,0.1005626767357958,0.1005620535152475,0.1005620535152475,0.1005620535152475
hbase-0.98.5,0.0378744986218356,0.0450710544394346,0.0683176083627325,0.0742006341571651,0.0800717263266324,0.0897878614313156,0.0953412116639583,0.0934491051387101,0.0915776253146618,0.0918090833841569,0.0916473184538234,0.0915065046354512,0.091984286981675,0.0936088974482122,0.0952389472937086,0.0952597131908849,0.0952575543362725,0.0952575543362725,0.0952575543362725,0.0952575543362725
hbase-0.98.11,0.0385553529980971,0.0511568147112796,0.0581135272507787,0.0671731017795267,0.0724806391503354,0.075712793333711,0.0758637567264131,0.0744326790176574,0.0731975604040723,0.0716947838408261,0.0701620028495203,0.0695362968173588,0.0692168982215625,0.0704398876699579,0.0724746865079436,0.0729983572800333,0.0731090022940561,0.0731090022940561,0.0731090022940561,0.0731090022940561
hive-1.2.0,0.0158651930400389,0.0191922085649777,0.0222508453937773,0.0247782391856198,0.0287952204206148,0.0301156266944596,0.034121916777897,0.0351272046684742,0.0344457954346191,0.0349860387950092,0.0345969762917931,0.0332008833288297,0.0325558421616125,0.0322819417489031,0.0321838837811445,0.032366338321913,0.0323295414555778,0.0323295414555778,0.0323295414555778,0.0323295414555778
hive-2.0.0,0.0136737467219529,0.0153315349054164,0.0152630863652814,0.0166001825797218,0.0189445949722663,0.0190098251866993,0.0191929231822323,0.0200463594244871,0.0194265495498066,0.0180602881537526,0.0171960913397928,0.0160421589950247,0.0155328732936743,0.0156640163942877,0.0153499106853241,0.0154486446478358,0.015404932644773,0.015404932644773,0.015404932644773,0.015404932644773
hive-2.1.0,0.0393320274876189,0.0436677506337507,0.0526492104366854,0.0626625115652729,0.0684173224647463,0.072023750954315,0.0771434831124705,0.0793192608192124,0.0818638191001786,0.0825947043510331,0.0815554529924505,0.0804282942442509,0.0815832583650511,0.0831167014760302,0.0835563603754744,0.083166515228019,0.0829959248526325,0.0829959248526325,0.0829959248526325,0.0829959248526325
ignite-1.4.0,0.0830953753193935,0.0975292035540484,0.1093008477984061,0.1195914315146006,0.1303323699903608,0.1383806449148326,0.1433993878701319,0.143125211891949,0.1419627276665514,0.1418473630945714,0.1431664641359356,0.1457042579726649,0.1465955939131636,0.1465853711314584,0.1465265878547086,0.1465168944294227,0.1465162886165195,0.1465162886165195,0.1465162886165195,0.1465162886165195
ignite-1.6.0,0.0819487031821773,0.0973559960329685,0.1049129583636992,0.1146902714292922,0.1263440944660582,0.1344163144205805,0.1370808370951559,0.1366515072849642,0.1370970503434083,0.1381062040550707,0.1406789491412708,0.1439637367729958,0.1446015476808381,0.1443861764740446,0.1442985006063995,0.1442867818164082,0.1442867818164082,0.1442867818164082,0.1442867818164082,0.1442867818164082
log4j2-2.1,0.0555850204032343,0.0802880957100275,0.1055336547880612,0.1285299556843305,0.1401249540803457,0.1484170610118683,0.1506376231466587,0.1568719773065195,0.1601999620786221,0.1639402836641849,0.1582977277507027,0.1588159819888164,0.1612529017573067,0.164091281005143,0.1637039358619973,0.1632965922457684,0.1631746484958177,0.1631746484958177,0.1631746484958177,0.1631746484958177
log4j2-2.2,0.0683304218447132,0.0956046445426425,0.129744704527866,0.1604262818862056,0.1786679957795145,0.1924740855846874,0.2011437802362795,0.2032107731519224,0.2051071401677748,0.2105008930497561,0.2048797913080656,0.2051805146576323,0.2067215457923406,0.2092425817928253,0.2086826654274916,0.2082416397223392,0.2080585950750202,0.2080526949305429,0.2080526949305429,0.2080526949305429
log4j2-2.3,0.0644893287695107,0.0910330854744728,0.1270456930506122,0.1568377881828862,0.1758627147748253,0.1889230856181364,0.1972691466855236,0.2005133874032195,0.2029973863460177,0.2072986254785423,0.2012953625704513,0.2027871458425194,0.2038393155525252,0.2059251376547902,0.2055990911421877,0.2051694389458049,0.2049889954997291,0.2049831792250974,0.2049831792250974,0.2049831792250974
log4j2-2.4,0.0615788278719384,0.0818418257442527,0.1112313383242316,0.1291389578014637,0.1422292887920099,0.1540004288969507,0.1580026389480522,0.1621366372548693,0.1634827109023685,0.1640238524553195,0.1591668355202566,0.1564468545452533,0.1556024430512552,0.1544387423786058,0.1534256515622164,0.1530319235320874,0.1528854094654518,0.1528808337613011,0.1528808337613011,0.1528808337613011
log4j2-2.5,0.0748566016599103,0.1113091292863735,0.1365704940992274,0.1561268957780151,0.1697764082207791,0.1769663877935727,0.1813291326912162,0.1876209684699663,0.1869861963908449,0.1884001719511703,0.1900705798267377,0.1888666646581592,0.1892725216561889,0.1879621463067578,0.187146051118792,0.1867429517606964,0.186593982789309,0.1865898474886391,0.1865898474886391,0.1865898474886391
log4j2-2.6,0.0762193898590287,0.1100634297226016,0.1342837668267219,0.1520911534840344,0.1615240268751285,0.166605705843659,0.1650345153301442,0.1639684043641432,0.1582704767164033,0.1588267538066599,0.1552554965504965,0.1516977632162282,0.1498980434351558,0.1479621252573726,0.1471879676197452,0.1466035530208005,0.146326136760735,0.1461843434100715,0.1460966673382473,0.1460966673382473
log4j2-2.7,0.0747362023714683,0.1062732485491987,0.1335078892728197,0.1540328314342377,0.1660430378348185,0.1762973666465256,0.1748827004874677,0.1722881302756469,0.1677408474128432,0.1678590528221528,0.1657175206322236,0.1628630951232108,0.1599390504616945,0.1584133643943252,0.1578176663067721,0.1574160183026968,0.1571179202331148,0.1569437146723402,0.1568333933663037,0.1568333933663037
log4j2-2.8,0.0696878488728977,0.0951154003480932,0.1248132191227527,0.1520733430780299,0.1608972467028507,0.1765428502945914,0.1831579931360551,0.1838263155254228,0.1838536467724437,0.1830664277143805,0.1837371670615484,0.1859312652496005,0.1868511236528628,0.1924378407001154,0.1965752520568005,0.1979075848204289,0.1979075848204289,0.1979075848204289,0.1979075848204289,0.1979075848204289
log4j2-2.9,0.0687276072589923,0.097010182518025,0.1274284830493969,0.1542876877678681,0.1586546465859656,0.1690355788532261,0.1758619254659073,0.1782725333282458,0.1797156632158821,0.1778192995441165,0.1778395518150039,0.1801212590519729,0.1812129467107004,0.1855975204788733,0.1894520212387141,0.1908701497177477,0.1908701497177477,0.1908701497177477,0.1908701497177477,0.1908701497177477
log4j2-2.10,0.0751297672384458,0.1050903513568762,0.136128378941975,0.1582993520571988,0.1660164725561803,0.1768356384925112,0.1843755990017996,0.1861189310454206,0.1872492316383098,0.1853665453446776,0.1848575583943476,0.1861689323252615,0.1875532026074116,0.1917328541743771,0.1956550290952969,0.1970296529832628,0.1970296529832628,0.1970296529832628,0.1970296529832628,0.1970296529832628
mahout-0.4,0.0561298441547963,0.0864061008488318,0.1137266691422959,0.1311627241751389,0.1455538757724791,0.1556796538317464,0.1637662804851385,0.1688599611777606,0.169544872952929,0.1735011374709531,0.1733971552112766,0.1731261836317802,0.1716590459599505,0.1685661915712389,0.1661414225989317,0.1652022080695463,0.1651107960723536,0.1651107960723536,0.1651107960723536,0.1651107960723536
mahout-0.5,0.072005417539488,0.0944674752371602,0.1176849758651443,0.1358790133874327,0.1528223659999391,0.1604629449825326,0.1708692394440137,0.176056387183209,0.1790454397142038,0.1819363919997974,0.1791920029622744,0.1736705532635265,0.1711733762305916,0.1706297343148429,0.1697044289894788,0.1697001346159542,0.1698497507744356,0.1698455891394321,0.1698455891394321,0.1698455891394321
mahout-0.6,0.0479621613127999,0.0639034007019937,0.0810129865155146,0.0953621594049775,0.1085192249593142,0.114777737034246,0.1220040270579731,0.1254068691598794,0.1273291718547541,0.1278769308469613,0.1253181058725987,0.1224318275634064,0.1194328497723698,0.1193591309965162,0.1194789709938982,0.1195519179435811,0.1200360493785231,0.1200360493785231,0.1200360493785231,0.1200360493785231
mahout-0.7,0.0690189780402636,0.0898449089994258,0.1102438175060104,0.1303870916681823,0.1449684326487056,0.1585274130720773,0.1692379335652624,0.1779276021260844,0.1849834629406855,0.1896565203799885,0.1935609664595544,0.1956838404199227,0.1961312448911889,0.1993592962568691,0.2040291344801933,0.2034535654492059,0.2034614996354896,0.2034614996354896,0.2034614996354896,0.2034614996354896
mahout-0.8,0.0484655923829197,0.0644022208463723,0.0798047942419563,0.0907091239004495,0.1024425384765393,0.1128043464861979,0.115466129722183,0.119531429225375,0.1212183624733296,0.1238055027530845,0.1252105919018857,0.1241595223663416,0.1241764770771235,0.1266224952150651,0.1308684147535488,0.1319301470429746,0.1321006062738483,0.1321006062738483,0.1321006062738483,0.1321006062738483
