,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50
log4j2-2.7,0.0388127853881278,0.0793264074040023,0.1196638166161012,0.1605681713707824,0.2016793846342435,0.2422389752076246,0.2834114798810946,0.325227544359658,0.3665149704268947,0.4087524133492691
log4j2-2.8,0.0394049495126364,0.0805754975777738,0.1215198739275083,0.1627341971633689,0.2043279052121636,0.2452941691472596,0.2865449716920563,0.3285691355862954,0.3699731512286231,0.4125080254479659
log4j2-2.9,0.0398286015889771,0.081386465914773,0.12268737152064,0.1643216289793877,0.2062961831212845,0.2477151508417134,0.2892730151675093,0.331546197010945,0.3732290682815712,0.4161064503583532
log4j2-2.10,0.0399725452086632,0.0817187786695299,0.1231524080706213,0.165034556340086,0.2071205768224477,0.248690121032137,0.2903887843099945,0.3328010003329912,0.3746287826790168,0.4176865940428539
mahout-0.4,0.0376852470776203,0.0768541011135203,0.1158191629848215,0.1551836574987365,0.1945481520126514,0.233798522914391,0.2731141073088022,0.3131307367494335,0.3530332425778894,0.3936286417659814
mahout-0.5,0.0373164598036829,0.0766447635272166,0.115721586760769,0.155277034152673,0.1944430923987994,0.2336415997404072,0.2728887807252372,0.3127200454287336,0.3521213596171006,0.3925853816824856
mahout-0.6,0.0375911974761994,0.0771409984680922,0.1163900139200749,0.1559048398491875,0.1952587804895109,0.2344658258661574,0.2738127714939248,0.3138242433145167,0.3533250792185172,0.3940920123951622
mahout-0.7,0.0380824474744485,0.0779783448286327,0.1176617878036011,0.1576866753165949,0.1976887998603871,0.2371901390817418,0.2770405104975226,0.3172247387949284,0.3570978731799109,0.3981167436813791
mahout-0.8,0.0383305055075274,0.0784048369287118,0.1183579758153564,0.1586410277126929,0.1988298187498317,0.2385877029974953,0.2787158977673642,0.3191134092806549,0.3591204115159839,0.4001238857019741
mng-3.1.0,0.0384839393839492,0.0788470202969263,0.1191002098924164,0.1592984538291629,0.1990900998912076,0.2391564742469697,0.2793876855789624,0.3198496686776778,0.3598720865064451,0.3973779931647601
mng-3.2.0,0.038505394263661,0.0789075519691255,0.1192329620208753,0.1594816244189106,0.1995000438558021,0.2396390667485308,0.2800521884045259,0.3204762740110516,0.3605714411016577,0.398276466976581
mng-3.3.0,0.0386629572048113,0.0791465510187382,0.1195687750593241,0.1597659765976597,0.1999222649537681,0.2401501513787742,0.2804905490549055,0.3211071107110711,0.3611611161116111,0.3997831601341952
