,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50,Glance-MD-50-55,Glance-MD-50-60,Glance-MD-50-65,Glance-MD-50-70,Glance-MD-50-75,Glance-MD-50-80,Glance-MD-50-85,Glance-MD-50-90,Glance-MD-50-95,Glance-MD-50-100
cassandra-1.1.6,0.0109325278440731,0.0103018218781765,0.0097631110502533,0.0091614727608494,0.0083537222082485,0.0076570173171362,0.006837841784711,0.006038359181426,0.0053851303457509,0.0041126024165524,0.002919708029197,0.0019153773911324,0.0012606734855672,0.0011409237548194,0.0011423169338637,0.0011427820832786,0.0011432476116637,0.0011437135194825,0.0011440594384903,0.0011440594384903
cassandra-1.1.11,0.0068220266261308,0.0064524006915122,0.0062199470527851,0.0059567442158376,0.0054974806347296,0.0049818660077318,0.0045362048499236,0.0038324590253051,0.0033734518092201,0.0026031006287327,0.0018626838548469,0.0012826620735148,0.0009259735583106,0.000830500116789,0.0008315035923553,0.000831838623307,0.0008321739243501,0.0008325094958114,0.0008327586431238,0.0008327586431238
cassandra-1.2.11,0.0036592643004739,0.0034387717638055,0.0032714546561168,0.0030864551003813,0.0028261408955296,0.0025851893667248,0.0023336904380104,0.0019905648683529,0.0015571326849192,0.0010563499307034,0.000832494739731,0.0005704282145596,0.0004754374541357,0.0004589452603471,0.0004594868367464,0.0004596452374485,0.0004597989424624,0.0004599527503083,0.0004600874166091,0.0004600874166091
flink-1.6.0,0.0012837871378222,0.0011855883951818,0.0010873613427134,0.0009740234236923,0.0008466875929291,0.0007247843603288,0.0006305358864667,0.0005714802070028,0.0005043480521506,0.0004786966093251,0.0004448850166309,0.0003051522549145,0.0001907857305901,0.000182005278153,0.000165738063333,0.0001661464280285,0.0001663257578438,0.0001663581372136,0.0001663710924917,0.0001663710924917
groovy-1.5.5,0.0042501981833984,0.0038226758731111,0.0034774386720596,0.0033073391958409,0.0028252874905142,0.0026322944215131,0.0023236884944599,0.001862223466816,0.0016772995477281,0.0014665119577128,0.0009736759745453,0.0008073146461896,0.0006387863060185,0.0003494347379239,0.0003320328712542,0.0003329587547342,0.0003334792304966,0.0003338549817423,0.0003340222542326,0.0003340222542326
groovy-1.6.0,0.004361384463763,0.0039755610857288,0.0035673839184597,0.0031337284556168,0.002633542159145,0.0023496955859969,0.0021020929974027,0.0018645456113122,0.0016489281966721,0.001191318268121,0.0009775563768814,0.0006801146065464,0.0004004374008532,0.0002545419835184,0.0002090334614333,0.0002096943301879,0.0002100942191767,0.0002104206794969,0.000210645710119,0.0002107618229276
groovy-1.7.3,0.0061596161417979,0.0058524920288639,0.0053894501879699,0.0048549693858618,0.0041871398488385,0.0036637316489384,0.0034615419930034,0.0032223941703069,0.0028518704915282,0.0024045245701771,0.0019750316980395,0.0014924387505778,0.0009041719056835,0.0006614631565021,0.0005658551113096,0.0005674775622358,0.0005685133376221,0.0005693395661033,0.0005699031164702,0.0005701596447005
groovy-1.7.6,0.0044285236286338,0.0041178573392729,0.0039054040396748,0.003602973593396,0.0032825567023547,0.0029908320800727,0.0027088769898958,0.0025238659461125,0.002279266921752,0.0021654636313159,0.0017992083483267,0.0013518959040153,0.0010713192531374,0.0007963051441312,0.0006307945076868,0.0006325389820535,0.000633648192629,0.0006345552210613,0.0006351738603799,0.0006354554590057
groovy-1.8.1,0.0103471709262815,0.0094464012677739,0.0086815257651569,0.0078929189436894,0.0070173918693552,0.0060810707573836,0.00511168628851,0.0044557881986502,0.0037861956602236,0.0030885722825545,0.0025910635186857,0.001886023633506,0.0010592164290698,0.0006643306543005,0.0004634411164958,0.0004519113190493,0.0004526874991678,0.0004532668541947,0.0004536720751494,0.0004538476940532
groovy-1.8.7,0.0013659724870374,0.0012523182796724,0.0011521314431698,0.0011140849341437,0.0009954335356685,0.0008915414087827,0.0005715046229243,0.0003758079871724,0.0002860923363015,0.0002406993761072,0.0001871510412875,0.0001690388451266,9.664520337774986e-05,3.791612952149845e-05,3.8566855644259326e-05,3.871817043738627e-05,3.878173638761053e-05,3.88299249288118e-05,3.886362753099375e-05,3.8878233373075526e-05
groovy-2.1.0,0.0052500294513847,0.0049326921012516,0.0046334135631626,0.0043746920798485,0.0040744432116641,0.0039094131234153,0.0030261348005502,0.0026872210220472,0.0022653069450602,0.0017372119485437,0.0014081730363027,0.001130645588445,0.0007772644669717,0.0005170987313844,0.0003282378317546,0.0003295358252518,0.0003298425002061,0.0003300563453332,0.0003301497464921,0.0003301497464921
groovy-2.1.6,0.0030514230681501,0.002889712834787,0.0027836817119363,0.002755225529015,0.0025187197955246,0.0022007186824592,0.0020247154925644,0.0017658103355784,0.0015959653994701,0.0012639290136194,0.0007063328314652,0.0004740388106668,0.0003145336225596,0.0002049997152781,0.0001394732560031,8.170316074513282e-05,8.177856700585301e-05,8.183114727268477e-05,8.185411258448514e-05,8.185411258448514e-05
groovy-2.4.4,0.0043782161234991,0.0040395961302556,0.0038123997357742,0.0035128689257676,0.0031790163934426,0.002888214972062,0.0026500306907786,0.0022673737513698,0.001922350528815,0.0017004948876147,0.0014065692283514,0.0012985015974986,0.0010980898772723,0.0006619422163382,0.0003888257462463,0.0003507506062974,0.0003510461174299,0.0003512469265893,0.0003513456538542,0.0003513456538542
groovy-2.4.6,0.0036290976782313,0.0033465016083787,0.0031335885931737,0.0029436501261564,0.0026536006435503,0.0024058936097253,0.0022509682689877,0.0019066494399217,0.0016457532847892,0.0013533562511308,0.0011112676276783,0.0010637120999378,0.000983799488792,0.0006984662844503,0.0003279079472962,0.0002796755763314,0.0002799160251924,0.0002800756204175,0.0002801540847466,0.0002801540847466
groovy-2.4.8,0.00190580718166,0.0018009744876807,0.0016899562296655,0.0015578474098321,0.0014158997209844,0.0012677484787018,0.0011655830844022,0.0009376933992635,0.0007633178884216,0.0006926356952691,0.0004681940196017,0.0004158321735293,0.0003760122524968,0.0002709555052352,0.0001685738651012,0.0001694459118681,0.0001695862096484,0.0001696809997205,0.0001697284345047,0.0001697284345047
groovy-2.5.0,0.0076247430386843,0.0071179814235179,0.006629084026006,0.0061895350046811,0.0056769278663907,0.0051353920161384,0.004474757316589,0.0039737577879048,0.0035273368606701,0.0031102913115379,0.0027815454101058,0.0023310198024254,0.0019065854271968,0.0011427196728213,0.0005382701233609,0.0004804826180963,0.0004821471620282,0.0004836456131551,0.0004844439659812,0.0004844439659812
groovy-2.5.5,0.0071288028977298,0.0066986692497881,0.0062161496799606,0.005821843799974,0.0053416364582667,0.0047588188070066,0.0042368523888854,0.0037001454804973,0.0033364324298878,0.0029380969000856,0.0024731729434879,0.0021243810122226,0.0016116231231474,0.0010550694801852,0.0004757499669618,0.0004352963124183,0.0004368018969682,0.0004381572358537,0.000438879335053,0.000438879335053
hbase-0.94.5,0.0107113133115126,0.0102719601344522,0.0087471248258407,0.0081171726486952,0.0074494240278455,0.0064431603750525,0.0051385211898855,0.0048162782391284,0.0043293422522187,0.0038235695753106,0.0033640464875813,0.0025984938071824,0.0018571051308918,0.0014249668717892,0.0012357583530711,0.001211187997033,0.0012114154779456,0.0012114154779456,0.0012114154779456,0.0012114154779456
hbase-0.98.0,0.0106403001801011,0.0101523211138878,0.0090949249324478,0.0084499641265574,0.0075937107618994,0.0065771325525885,0.0056530888613933,0.0052558088454478,0.0048055081338092,0.0042399381943933,0.0037318061874888,0.0030017247888429,0.0021308768148309,0.0013694963643663,0.0008721819618157,0.0008653766906896,0.0008609241196135,0.0008609241196135,0.0008609241196135,0.0008609241196135
hbase-0.98.5,0.0097266941850005,0.0093178677580217,0.0083862594936591,0.0078002168476025,0.0071200138520046,0.0061482186812625,0.0052852092388018,0.0048899070892198,0.0045350165908541,0.0040076871198963,0.0034396559038723,0.002809666694283,0.0020701951727356,0.0012728726084765,0.0006453249544934,0.0006026274557068,0.000602721622973,0.000602721622973,0.000602721622973,0.000602721622973
hbase-0.98.11,0.0030789714571024,0.0028257662788526,0.0025983739779758,0.0022910945174838,0.0020219916419048,0.001779543701324,0.0016213347785342,0.0015226198760083,0.0014313526413297,0.0013534339120495,0.0012689605409255,0.001150368633053,0.0010089895255464,0.0008093670749473,0.0005994668571355,0.0005415362573448,0.0005330785928431,0.0005330785928431,0.0005330785928431,0.0005330785928431
hive-1.2.0,0.0006912434100861,0.0006484520882045,0.0005984789102387,0.0005544228137306,0.0004844853893682,0.0004341094018379,0.0003638603243697,0.000303612633143,0.0002590917203882,0.0002242133847086,0.0002008077435075,0.0001753623331587,0.0001483735560555,0.0001168114463821,8.20782205441786e-05,7.378004692410985e-05,7.388951448677821e-05,7.389606666016381e-05,7.389759566782735e-05,7.389759566782735e-05
hive-2.0.0,0.0013724805573639,0.0012947034379339,0.0011964911812934,0.0011287634238453,0.0009959393456814,0.0008702303543193,0.0007983006998108,0.0007194882170661,0.0007026703087064,0.000688966567635,0.0006734762599618,0.0006361084345892,0.0006171626063462,0.0004730323068936,0.0004194924141788,0.0003973103597418,0.0003424666158003,0.0003424924890893,0.0003424985267526,0.0003424985267526
hive-2.1.0,0.005679152780585,0.005380248282721,0.0049988115367089,0.0045402578288237,0.0041425548729191,0.0037970433000697,0.0033975441208854,0.0031012842965557,0.002835691378985,0.0026170612134211,0.0024455570307098,0.0021514847973433,0.0016579708658624,0.0011644931730736,0.0008843346434587,0.0008439156744371,0.0008426409358271,0.0008427145322226,0.0008427284573112,0.0008427284573112
ignite-1.4.0,0.0158483136449238,0.0145985008207054,0.0133972990169146,0.0121235286037636,0.0106955361240101,0.009302460564443,0.0079838374234951,0.0070917659259711,0.0062134522880027,0.0052561681029394,0.003992654539405,0.002566968906554,0.0020045870087067,0.0018981551516723,0.0019027056691241,0.0019039773979457,0.001904541627064,0.0019049202608331,0.0019051061906913,0.0019051061906913
ignite-1.6.0,0.0138122132550005,0.0127235879533304,0.011879875507587,0.010858562296776,0.0096305796030503,0.008391318508868,0.0074184599865501,0.0066202991044843,0.0057462526275651,0.0047995784718037,0.0035765075756933,0.0021897921527364,0.0016429889153434,0.0015601816178764,0.0015637366284561,0.0015646903669358,0.0015650951833397,0.0015653701781007,0.0015655002092658,0.0015655002092658
log4j2-2.1,0.0201721215282305,0.0191878200239677,0.017825845338349,0.0162310003138591,0.0148477516261823,0.0133723913079456,0.0121908559834889,0.0110781221005752,0.0100073031600971,0.0088276910730502,0.0086608475419474,0.0078323916680811,0.0067418043332818,0.0058826675223273,0.0058035472148397,0.0057979693497019,0.0058025498528931,0.0058027079303675,0.0058027079303675,0.0058027079303675
log4j2-2.2,0.019794397860907,0.0188423478378744,0.0175306715835756,0.0158579036624914,0.0144814212435881,0.0130792165648113,0.011820207506441,0.010969934254266,0.0100176782557454,0.0087007691984363,0.0085064248261583,0.0076737451737451,0.0067105499065133,0.0058314472107575,0.0057257062604656,0.0057203274955267,0.0057251390584723,0.0057252944049492,0.0057252944049492,0.0057252944049492
log4j2-2.3,0.0191169659856944,0.0181930560034397,0.0168993490516962,0.0153374233128834,0.0139532720422939,0.0126580211021461,0.0114625051788427,0.0105498369903659,0.0096056425843659,0.0084650348192318,0.0083052398919425,0.00739765381853,0.006527315673177,0.0057293729372937,0.0055961656893458,0.0055903459026527,0.0055950075317409,0.0055951580363147,0.0055951580363147,0.0055951580363147
log4j2-2.4,0.0183615976482902,0.0173222117521143,0.0159143765144227,0.0146923548650858,0.013369882156918,0.0119261766830498,0.0108269190451945,0.0096646002225401,0.0086468010220484,0.0076832472592189,0.0072062622613289,0.0065360841964584,0.0056699889258028,0.0052670316021896,0.0051045381441857,0.0051007276726175,0.005104549605451,0.0051046691331428,0.0051046691331428,0.0051046691331428
log4j2-2.5,0.0171316986753633,0.0156701898301519,0.0143750275172808,0.0130405655146922,0.0117698502350326,0.0106397961666005,0.009624495763056,0.0083347703627062,0.0075711226674824,0.0065676335227738,0.0055448324267415,0.0048187328238527,0.0039870023722664,0.0035782985500651,0.0034811055655748,0.0034727337781238,0.0034753670198201,0.0034754402224281,0.0034754402224281,0.0034754402224281
log4j2-2.6,0.0128752062512289,0.0115207579210796,0.0101829753381066,0.0089530529812388,0.0078916067642343,0.0068412438625204,0.0061202337236425,0.0054475853945818,0.005073288092156,0.004360200204691,0.0038524047432733,0.0034340325585162,0.0030014489753674,0.0026737008326155,0.0025519039025901,0.0025629290617848,0.0025672999339837,0.0025693730729701,0.0025705996841834,0.0025705996841834
log4j2-2.7,0.0162471575315612,0.0148869542406505,0.0134962267228723,0.0121357472590882,0.0111131146140778,0.0097219580083502,0.008869438056989,0.0081421669651001,0.0074901871346433,0.0065140709081078,0.00572281662105,0.0048801535462945,0.0041418709830992,0.0032724027369186,0.0027190788700716,0.002578188190887,0.0025821913184365,0.0025841102553708,0.0025852455138386,0.0025852455138386
log4j2-2.8,0.0117393621413076,0.0109795242467763,0.0101363849360001,0.0090923220391669,0.0085816621515972,0.0076553371514087,0.0069763191031317,0.0065418038538349,0.0060886479518432,0.0056678562167368,0.0051218088211878,0.0044512509303257,0.0038999770589584,0.0030618591225859,0.002576192096437,0.002439738460037,0.0024419626868101,0.0024435937118188,0.0024446291497579,0.0024446291497579
log4j2-2.9,0.0100245601724224,0.0093468443166243,0.0085624367235141,0.0076857738964069,0.0072876674252558,0.0066028997734838,0.0060218145086879,0.0055481511328766,0.0050601373623344,0.0048057574394545,0.0043674794677532,0.0038091832945997,0.0032816316920269,0.0026118485742379,0.0021881154074583,0.0020526802362932,0.0020526802362932,0.0020526802362932,0.0020526802362932,0.0020526802362932
log4j2-2.10,0.0099864044739092,0.0093474388017683,0.00857505090476,0.00781691619426,0.0073762123532414,0.0067114093959731,0.0061106775047115,0.0056715178399619,0.0052319799368703,0.0049815948070648,0.0046107709608896,0.0041306137876108,0.0036417763775886,0.0030041363485402,0.0025817159190447,0.0024518118735543,0.0024518118735543,0.0024518118735543,0.0024518118735543,0.0024518118735543
mahout-0.4,0.0201203569205229,0.0189630528002772,0.017544813093847,0.0162600854295206,0.0149048383398303,0.0136835367325309,0.0125138427464008,0.0114504264579935,0.0107197168000398,0.0095732640969309,0.0087711804072333,0.007965995443634,0.007427843803056,0.007244890984895,0.0071503496503496,0.0071461259548702,0.0071520425599379,0.0071540589593134,0.0071541850220264,0.0071541850220264
mahout-0.5,0.0128930294460156,0.0122790423214766,0.0115704427779943,0.0108293989683572,0.0099699903291093,0.0093539287549417,0.0085614733698357,0.0079972834996018,0.0074690859379854,0.0068969176083611,0.0067854714415231,0.0067942423735769,0.0067206701189915,0.0065175958069566,0.0064324936808158,0.0063592446201141,0.0063326766113143,0.0063344594594594,0.0063345709208002,0.0063345709208002
mahout-0.6,0.0172780777692065,0.0165998300511337,0.015747111211538,0.014641037366083,0.0134038830954994,0.0122743682310469,0.0111915420516239,0.0103310162531906,0.0093654229442146,0.0083458310913691,0.0077618079870718,0.0071033004038357,0.0065369605950888,0.005708185686539,0.0050026609898882,0.004919540229885,0.0048498987046473,0.0048510899600859,0.0048511644329817,0.0048511644329817
mahout-0.7,0.0133090501541047,0.0127232251669618,0.0120135938827527,0.011187615238672,0.0103792303084755,0.0094685400122174,0.0086255332431588,0.0077956159308428,0.0069151429910923,0.0060521006929216,0.0051792614856161,0.0043903988908465,0.0036842675583213,0.0027229296766724,0.0018579893542231,0.0017873402353893,0.0017724510465901,0.0017724510465901,0.0017724510465901,0.0017724510465901
