,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50,Glance-MD-50-55,Glance-MD-50-60,Glance-MD-50-65,Glance-MD-50-70,Glance-MD-50-75,Glance-MD-50-80,Glance-MD-50-85,Glance-MD-50-90,Glance-MD-50-95,Glance-MD-50-100
calcite-1.13.0,0.6496746649954722,0.5903486692901994,0.528419646307642,0.465457634610915,0.4127984809218604,0.3727184929594989,0.3495755553924482,0.3400669495961903,0.3426918882215162,0.3516588699127318,0.3625124074059596,0.3782947116445372,0.3963842016635056,0.4110432798383989,0.4205213826643036,0.4232825892813518,0.4237886724935467,0.4238910938965914,0.4239371234274685,0.4239371234274685
calcite-1.15.0,0.6471507920794058,0.5894411086283343,0.5273240084799208,0.4636660933822647,0.4086570124207669,0.3705875737869279,0.3471032776995593,0.3397116096610775,0.3430047097216158,0.3508732228406875,0.3624736039218788,0.3778655777583718,0.3975357811071529,0.4122403380440376,0.4217840622659902,0.4252629086575617,0.4257790160540178,0.4258880736958973,0.425936533989863,0.425936533989863
calcite-1.16.0,0.6471100661768148,0.5885262984894392,0.5261280251014976,0.4620955795600907,0.4070039984651371,0.36917711184733,0.3471482678811584,0.3382465884680855,0.340139187452404,0.34812039389331,0.3590017860665949,0.3761922304145082,0.3958171334624245,0.4110117469037617,0.4209790182632682,0.4244553389783588,0.4248439443905665,0.4249429165477199,0.4249901970846395,0.4249901970846395
calcite-1.17.0,0.6468386912299204,0.5921594844607436,0.535974693136801,0.480023203085932,0.4271029470827377,0.3899430567220551,0.365739858231438,0.3521494104075652,0.3545264897711318,0.3605173497608925,0.3699274012485942,0.3839718118718763,0.4018599665974142,0.415389772431433,0.4251666843659539,0.4288278873392548,0.4292910946154069,0.4293983776046661,0.4294375283425295,0.4294375283425295
calcite-1.18.0,0.651003903717556,0.5996548680627217,0.5471756163339676,0.4887738291200119,0.4363230658222992,0.3978300971033126,0.3717019480363421,0.3609282874080795,0.3626428997490968,0.3669269265958789,0.373924311941467,0.3888905934725011,0.4046003250861604,0.4190316079275544,0.4279040474333508,0.4312976744116744,0.4317975211493784,0.4319111558996675,0.431973975305203,0.4319763019526978
cassandra-0.8.6,0.6277709653742749,0.5571818597728644,0.5096395449815313,0.4590837720685289,0.4125280275335071,0.3754180871768549,0.350383543384544,0.3410555777098034,0.3380916580746336,0.3448008273646612,0.3607338516465695,0.3772185429044261,0.3891447282269327,0.3926248130658042,0.3931168756405604,0.3931168756405604,0.3931168756405604,0.3931168756405604,0.3931168756405604,0.3931168756405604
cassandra-1.0.9,0.6316480423585075,0.569021135998394,0.5284940614891306,0.4805386075747636,0.4330569969787071,0.3883151678013116,0.3556963948974746,0.3341433499881518,0.3313324147679499,0.3380563790332245,0.3525608884101047,0.3694815140566005,0.3845524020660654,0.388531796090214,0.3889091002755887,0.3889091002755887,0.3889091002755887,0.3889091002755887,0.3889091002755887,0.3889091002755887
cassandra-1.1.6,0.6244882839391689,0.5639325840028838,0.5139177662941451,0.4667540271982274,0.4178599778395279,0.383373211044314,0.3548985091898773,0.3391997417384563,0.3383148555039587,0.3374759080987919,0.3497811455100357,0.3675317711699702,0.3816458092026082,0.3842225958167025,0.3846170760541553,0.3847485700492979,0.3848800643352722,0.3850115589117799,0.3851091195915951,0.3851091195915951
cassandra-1.1.11,0.6243532589680076,0.5658775926011406,0.5242499386345615,0.4849980844206687,0.4378241602044809,0.3963567412736694,0.3698667173298173,0.342901044466451,0.3399512344104911,0.3398655970801252,0.352194451657434,0.3702857103470489,0.3847133797031279,0.3871224547387262,0.3875092810326436,0.3876382238722889,0.3877671670821542,0.3878961106618702,0.3879917787178594,0.3879917787178594
cassandra-1.2.11,0.6290872265108098,0.5665056900244017,0.5181680662143602,0.4729850602005316,0.424836915162985,0.3888249502751705,0.362133930791159,0.3395271340522525,0.3265633690355216,0.3286947450862139,0.3498799023733597,0.3700143964975904,0.3851705426485093,0.3879333532118956,0.3883100880571823,0.388420108609018,0.3885267954811579,0.3886334826252394,0.3887268340992115,0.3887268340992115
flink-1.6.0,0.6180075424269992,0.5487146887761923,0.4858837902647062,0.4241336169972468,0.3668660298168604,0.3239264106238285,0.3024538824733239,0.3005199243822588,0.3047063770357583,0.3218090300450644,0.3402355964553276,0.3535269968241246,0.3683396280489439,0.3769778999582405,0.3789891040049052,0.3797963420135517,0.3801495866931958,0.3802132869193572,0.3802387670410898,0.3802387670410898
groovy-1.5.5,0.5955544411426784,0.5141346027060214,0.4516188478445904,0.4177104211952445,0.3573843195013369,0.3382057041150753,0.3184513311102025,0.3016988523614466,0.3120713473508511,0.3277782981619986,0.3419351794906955,0.3657321479685373,0.3840964134424143,0.3916617432349685,0.3945784338730874,0.3954481295967181,0.3959349020427743,0.3962853792886875,0.3964411472443175,0.3964411472443175
groovy-1.6.0,0.5831200355241098,0.5102840774741655,0.4424365788636066,0.3811322405214313,0.3252241078925539,0.3032914786143705,0.2949425471473499,0.2968671824391603,0.3075705078678378,0.3184187519142776,0.3412162720809505,0.3642922969552413,0.3830156872913873,0.392796616452394,0.3960124262711677,0.3969932105180292,0.3975836838776336,0.3980640696517386,0.3983943352178624,0.3985644721345442
groovy-1.7.3,0.634345025816816,0.5777723456670231,0.512039564544127,0.4479416943094205,0.3836348253644061,0.3436199275787344,0.3354534801603135,0.332624334454686,0.331992322238218,0.3383602690992642,0.3527270071031524,0.371402509879808,0.3879183261726135,0.3990514975900287,0.4026527528133215,0.4035242862728603,0.4040780772667481,0.4045183887671802,0.4048179833039209,0.4049541629445837
groovy-1.7.6,0.6396477500529715,0.5702333782604116,0.520173676379683,0.4649891202900554,0.4162274876480464,0.3803335267301202,0.3556772686661505,0.3485817645712707,0.3457915799320952,0.3574159316947358,0.3644712076336925,0.3772884484414625,0.3934694287555933,0.4024623185343825,0.4050986009248414,0.4059334525381738,0.406461904866192,0.4068926652751657,0.4071857626226093,0.407318989393871
groovy-1.8.1,0.6067323401611033,0.5314664464341615,0.4709591020956277,0.4169713226768772,0.3684052071527929,0.3292411669871619,0.3031323961644168,0.299883568632692,0.3060358355049329,0.3204193418451457,0.3417725981464866,0.3642783671396805,0.3836223525970832,0.3968356685437709,0.4016104735117149,0.402753774984398,0.4032759282462103,0.40366450779185,0.4039357041216488,0.4040530876556595
groovy-1.8.7,0.468438723623808,0.4134937880511928,0.3698094672038892,0.3510604281827408,0.3177504344004854,0.2986730182736039,0.2570200924501334,0.2600691113995914,0.2822406234259769,0.3099425263718003,0.3375702489567819,0.3656422219411638,0.3877759052571775,0.4016010385208453,0.4067561124035114,0.4079300037910732,0.4084204125698603,0.4087911153488335,0.4090498350373822,0.4091618181965193
groovy-2.1.0,0.6057213208724497,0.5457850256986665,0.4936617402801023,0.4517946185668831,0.4129975533129231,0.3931609267959107,0.3315897919951983,0.3231004687629165,0.3214756470613822,0.3281789992234248,0.3475250104707273,0.3708712653282186,0.3909691424146174,0.4045750389742886,0.4099759598653893,0.4111470621199574,0.4114224113522943,0.4116141103608274,0.4116977608824679,0.4116977608824679
groovy-2.1.6,0.5986045444407868,0.5436596443928929,0.5039492090076564,0.4816239367053262,0.4314064708995486,0.3802140448826201,0.3593261185425362,0.3402648435866225,0.3402409882486135,0.3400326288259105,0.3451872082584746,0.3687993469856634,0.3907611778852966,0.4051900357815253,0.4110326525986905,0.41214787929181,0.4124198921770483,0.4126092682665048,0.4126919051132772,0.4126919051132772
groovy-2.4.4,0.605890603289628,0.5362689369130877,0.4875084773465569,0.43644895257484,0.3903117210992461,0.358631976548131,0.3415674614044704,0.3248514472697086,0.3230905439083109,0.3362671265401084,0.3526940176292156,0.3769668685312011,0.397599300899197,0.4095922679505708,0.4152413980061455,0.4166080253198471,0.4168527847776497,0.4170188717558327,0.417100458401723,0.417100458401723
groovy-2.4.6,0.6072316456689512,0.5371459396511457,0.4845988630129514,0.4417868384091258,0.3934327439673983,0.3606342151213488,0.3473494698251684,0.3274111259184061,0.3265071533031944,0.334404344837612,0.3515799183921332,0.3771165734539423,0.399133004046968,0.4113638245975413,0.4157933031741108,0.4171052649590752,0.4173545720368751,0.4175198106374268,0.4176009805312751,0.4176009805312751
groovy-2.4.8,0.6064476823713018,0.5495997806316377,0.496613265593013,0.4444876523176755,0.3984964431467653,0.3614219208631549,0.3443819529990339,0.3187294070831933,0.3164931001513645,0.3336690618207497,0.3470550637874746,0.3731094532463243,0.3964399236632162,0.4107089288224081,0.4167548136181319,0.4182503440511991,0.4184895151649189,0.4186508838608767,0.4187315682793855,0.4187315682793855
groovy-2.5.0,0.6284289191447592,0.562377573097842,0.5040583458264509,0.4560972947494721,0.4111328720024515,0.3741265463276012,0.3425840164925618,0.3311021292761771,0.331882843422866,0.3421880839511694,0.3598200768124841,0.3798410788073764,0.3999046114554598,0.4126054144554829,0.4186210123419755,0.4209053692261623,0.4218942771480541,0.4227786901190654,0.4232476595427429,0.4232476595427429
groovy-2.5.5,0.6342894274880626,0.5712482757039766,0.5100480682105649,0.4626390093515889,0.4167645424455241,0.3743021226413326,0.3473781366262345,0.332094730838041,0.3343617577971887,0.3438708616752801,0.3584895940163346,0.3798986772308743,0.3992748058644724,0.4131486635282239,0.4191567393709896,0.4214587656706368,0.4224441245639551,0.423325363359646,0.4237926495812675,0.4237926495812675
hbase-0.94.5,0.6296424057904325,0.5779480374675888,0.4743275176635557,0.4277048193837496,0.3878320721697214,0.3449786891168583,0.3084707364067898,0.3152620410980745,0.3251132641471507,0.3415737695119579,0.3633774503147521,0.3870748011034357,0.4110207930486033,0.4278537633526839,0.435938417691683,0.4366767368490488,0.4367276452805569,0.4367276452805569,0.4367276452805569,0.4367276452805569
hbase-0.98.0,0.6286443113361091,0.5735805251432086,0.4940789894226142,0.4450668499925544,0.3954596063787805,0.3519426209269589,0.3270792519607715,0.3299914300159765,0.3391902644111994,0.3535983386636528,0.3744976701062349,0.398305990250628,0.4234411041607246,0.4443721080369103,0.449658220965299,0.4503406313123629,0.4503727884078791,0.4503727884078791,0.4503727884078791,0.4503727884078791
hbase-0.98.5,0.6389620302048451,0.5852425458765744,0.5061609879349507,0.4559463300033183,0.4096930002839298,0.3618638659561306,0.3341245082574479,0.3346396458366286,0.3438790685998078,0.356738600049105,0.3755184882765606,0.3991629209434261,0.4242094347451084,0.4447587861855597,0.4499963122379279,0.4507191648244717,0.4507592627145753,0.4507592627145753,0.4507592627145753,0.4507592627145753
hbase-0.98.11,0.6178353609927213,0.5426357223025994,0.4801187343308597,0.4132202302085954,0.3647874806715632,0.3333141373611331,0.3241239351663995,0.329632141480926,0.3420853424584055,0.3605177956913218,0.3823098738900295,0.4064386150727127,0.4313164286501421,0.4506652108328186,0.4546977503558029,0.455003746917883,0.4549780827008978,0.4549780827008978,0.4549780827008978,0.4549780827008978
hive-1.2.0,0.6105091965865764,0.548743330002737,0.4876603513539259,0.4387372307380173,0.3813366645969657,0.3489888532142167,0.3194059711450701,0.3101695759319761,0.3180733367665359,0.3361430397069043,0.359877806730639,0.3858279137323246,0.4103349525925758,0.4243865345572435,0.4311723640124379,0.4328215183333571,0.4332283407819241,0.4332526529257924,0.4332583257600967,0.4332583257600967
hive-2.0.0,0.6441824584179829,0.5817565725910557,0.516818415401177,0.4716206429122375,0.410643489864178,0.3652825327282986,0.3483815826417453,0.3399956184216495,0.3518458512440611,0.3682664365807664,0.3872439289223524,0.4070601340945189,0.4287150853160963,0.4363115711076963,0.4416566341143429,0.4427141191596115,0.4414447580457474,0.4414649713972872,0.4414696878488529,0.4414696878488529
hive-2.1.0,0.6261880230867297,0.5680150469132674,0.5074358359774305,0.4473437512688712,0.4023155697734624,0.3714769231976537,0.3476757830913521,0.3410904325812439,0.344822212838135,0.3575963644920398,0.3763045597424477,0.3966061953898221,0.4162233472563744,0.4291120471508382,0.4358580351757904,0.4377197556300224,0.4380575249425015,0.4380810937037474,0.4380855526596004,0.4380855526596004
ignite-1.4.0,0.6071381513337472,0.5359328047449912,0.4737082775717731,0.4172442367816066,0.3663938075924617,0.3292139104643466,0.3077550265422336,0.3070109627492494,0.3154857428145888,0.3310563746998343,0.3498346308163901,0.3695824671731726,0.3791049033526902,0.382039685185413,0.3828191450103782,0.3830363161082524,0.3831325760526721,0.3831971407604751,0.3832288361950673,0.3832288361950673
ignite-1.6.0,0.6071210506511233,0.5359735255509057,0.4817608239021665,0.4279923167219568,0.376724250385046,0.337548925799548,0.3188382317471742,0.3154732890698669,0.3204275945981144,0.3335156900000978,0.3507677000491031,0.3699091320898033,0.3794084560263153,0.38234307809288,0.3830830224128596,0.3832809644672794,0.3833649087045254,0.3834219079541628,0.3834488530754358,0.3834488530754358
log4j2-2.1,0.6512960221580399,0.5952508470970127,0.5327594477758827,0.4701778049358968,0.4212878193598981,0.3788988393701734,0.3525985703823749,0.3369728207277802,0.3309635509357846,0.3325490748890444,0.3496048352274423,0.3631080282144514,0.3742881699921593,0.3819474606906728,0.3859018856864706,0.3870015153237329,0.3872568994709287,0.3872657059908383,0.3872657059908383,0.3872657059908383
log4j2-2.2,0.6501569555529589,0.5946569956157908,0.5330232033831303,0.4674992218619353,0.4183758510106431,0.3773933976113087,0.3492689785261071,0.3384044143329033,0.3335656610267594,0.3328010103801774,0.3495356087332914,0.362922540524254,0.374784813547563,0.3823531945265629,0.3862066979174925,0.3873250900759512,0.3875967094116377,0.3876054715059162,0.3876054715059162,0.3876054715059162
log4j2-2.3,0.6523949092881174,0.5965047484142044,0.53380964194359,0.4696329378549664,0.418801235969845,0.3791465349582656,0.3512419097832631,0.3384741038428303,0.3333527882749694,0.3342907405670372,0.3511069355428631,0.363487108732982,0.3755090623930325,0.3832033920190159,0.3868515629608711,0.3879528527833443,0.3882216258040843,0.3882302960827784,0.3882302960827784,0.3882302960827784
log4j2-2.4,0.6437131177857917,0.5833884471688116,0.5165790303415653,0.4623451741469448,0.4127942791619403,0.3693318979248203,0.3443115760888644,0.3279395543686477,0.3237918749530448,0.3292363602318831,0.3446828648837652,0.3613679099097321,0.37436457785849,0.3840240999014613,0.3873856062245257,0.3885265694991207,0.3887674310768496,0.3887749581220177,0.3887749581220177,0.3887749581220177
log4j2-2.5,0.636666333346592,0.5595880635706626,0.4951617964044209,0.4365309089263372,0.3883989661694795,0.3535007100657512,0.3310608926840834,0.3134436671632621,0.3151405770249085,0.3216341175503924,0.333905548192238,0.3520700151612726,0.3667678381555917,0.3771162896377958,0.3811707818156724,0.3822925229879235,0.382540012894326,0.3825468876749668,0.3825468876749668,0.3825468876749668
log4j2-2.6,0.6222592411550095,0.535019776522601,0.456986109473855,0.3927749161427313,0.3456370719983843,0.3103189121144044,0.2966727218163031,0.2939852351990242,0.3046202561567132,0.3162271715672513,0.3345048062028095,0.3558162287090696,0.3737838129975554,0.3848293874250418,0.3892479255959156,0.3906220434937351,0.3911635688835173,0.3914197802782717,0.3915711796777828,0.3915711796777828
log4j2-2.7,0.634298710629051,0.5582343988521669,0.4881727748191656,0.4270337278710049,0.3854896601512334,0.3428302703503541,0.3251027559459092,0.3190332402272133,0.3218518129197338,0.3278547064914746,0.3417614132614192,0.3590694491372526,0.3757180164749256,0.3851814498618953,0.3883916007283829,0.3892654996479815,0.3897602951003788,0.3899969396532501,0.3901367760569814,0.3901367760569814
log4j2-2.8,0.6458259754914637,0.5799596842029918,0.5158779533797149,0.4493947488360409,0.4153822178591621,0.3721100156959714,0.3483978546211138,0.3412928298097502,0.3406872138800895,0.3477620136113053,0.3577006748236143,0.3711473065862845,0.385726924110558,0.3926668578743844,0.3950060791994081,0.3955682178921532,0.3958535648125851,0.3960624827900215,0.3961949687901867,0.3961949687901867
log4j2-2.9,0.6426080295425477,0.5751750164329524,0.5077600609667224,0.4428955144195234,0.4114616462182854,0.373753094193556,0.350245175165535,0.340000195385373,0.337568222511454,0.3481871128587999,0.3593746409713635,0.3736185167659441,0.3882082008362268,0.3960593697307809,0.3987968977725587,0.3989009610669851,0.3989009610669851,0.3989009610669851,0.3989009610669851,0.3989009610669851
log4j2-2.10,0.6424228305305568,0.5771427346669841,0.5101191024741812,0.4513220949211493,0.4170468393467792,0.3796240111121041,0.3546399021720638,0.3449512737082668,0.3430622686167754,0.3529353928998376,0.3644137527409645,0.3785722096407403,0.3925692344463364,0.3999219836107796,0.4023957552332849,0.4026651886805495,0.4026651886805495,0.4026651886805495,0.4026651886805495,0.4026651886805495
mahout-0.4,0.6530094197351224,0.5917116112538094,0.5277730307247146,0.4739637456219674,0.4252720649837479,0.3879810140577857,0.3602908629177141,0.3435715106277396,0.340443343687816,0.3390082113492775,0.3478976294941466,0.3614347723970907,0.3770856066794253,0.3893157549297398,0.3953925185917576,0.3972904703534544,0.3975509399654442,0.3976396136559013,0.3976451558152096,0.3976451558152096
mahout-0.5,0.6460135019189859,0.5917427076950706,0.5376346965808165,0.48726763671621,0.4385455979403994,0.4065424996567546,0.3756658288301817,0.3602701602328541,0.3530347677001446,0.3520708987432941,0.3643712005496209,0.3808660637727372,0.395660127343429,0.4049513788678339,0.4100455191512382,0.4112719454479721,0.411367993835761,0.4114534633086688,0.4114588052409857,0.4114588052409857
mahout-0.6,0.64993304004473,0.6003294139314965,0.5487513972066619,0.4938003237556106,0.4417253233116144,0.400977374375278,0.3701144166967552,0.3532858698301815,0.3427386956174063,0.3405198874554855,0.3503454585942804,0.3638836335792106,0.3793478923011806,0.3893710751833897,0.3934861881930904,0.395456798361373,0.3955964393072671,0.3956737382101304,0.3956785694157221,0.3956785694157221
mahout-0.7,0.6482042524224632,0.5956636970558317,0.5419620237547467,0.4885898964751939,0.4426726410234063,0.4007528123455316,0.3700757881561357,0.3493078001007105,0.3371827172038779,0.3357265250396697,0.3421222734852337,0.3563479407487359,0.3728518703025128,0.3841868106647548,0.389445307702408,0.391545615798747,0.3918539049596434,0.3918539049596434,0.3918539049596434,0.3918539049596434
mahout-0.8,0.6406560278706359,0.5815713101951872,0.5236563627265729,0.4726221061467128,0.4189037892242276,0.3744432762531337,0.3519177531979146,0.3346653844075634,0.3302396182445593,0.3318523142703646,0.3407457075935379,0.3578634560075892,0.3748939299752671,0.3865602477600665,0.3909782108688374,0.3925300668205347,0.3927824469595559,0.3928771434356574,0.3929434311188596,0.3929529007979636
