,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50
amq-5.11.0,0.1302752293577981,0.2435124508519004,0.3415465268676277,0.4411533420707733,0.5310615989515072,0.618086500655308,0.6885976408912189,0.7399737876802097,0.7863695937090432,0.8225425950196592
amq-5.12.0,0.1255872220482305,0.233009708737864,0.3275916066395239,0.4237394300031318,0.5114312558722205,0.5956780457250235,0.6529909176323208,0.7121829000939556,0.7478860006263702,0.7820231756968369
amq-5.14.0,0.1441523118766999,0.2502266545784224,0.3513145965548504,0.4451495920217588,0.5249320036264733,0.6056210335448776,0.6609247506799637,0.7225747960108794,0.7669990933816863,0.7969174977334542
amq-5.15.0,0.1464597478176527,0.2463627546071775,0.3588748787584869,0.4684772065955383,0.5664403491755577,0.6479146459747818,0.7322987390882638,0.7982541222114452,0.8399612027158099,0.8642095053346266
bookkeeper-4.2.0,0.0929054054054054,0.1976351351351351,0.2956081081081081,0.3817567567567567,0.4763513513513513,0.5591216216216216,0.6199324324324325,0.6739864864864865,0.7263513513513513,0.8108108108108109
bookkeeper-4.4.0,0.1156893819334389,0.2060221870047543,0.2503961965134706,0.3454833597464342,0.4643423137876387,0.5340729001584786,0.5625990491283677,0.589540412044374,0.6133122028526149,0.6339144215530903
calcite-1.8.0,0.0850230128125388,0.1794377410125637,0.2762781440477671,0.3754820251275034,0.4657295683542729,0.544781689264834,0.607538251026247,0.6603433262843638,0.7023883567607911,0.740141808682672
calcite-1.11.0,0.0875058493214787,0.1784210174476903,0.2754194799117588,0.3744902734139982,0.4626646166187579,0.539407714419413,0.6059228558058694,0.6582659268667692,0.696838023932081,0.7386188916371416
calcite-1.13.0,0.0820900953351284,0.1690561094534604,0.2626446401280838,0.3619823884724547,0.4525871479513864,0.532712320791791,0.5966814642311331,0.6491521723309803,0.6895422458336365,0.7278946219343571
calcite-1.15.0,0.0856673447034892,0.1703958691910499,0.2643561258019089,0.3648881239242685,0.4593177906430918,0.5370051635111877,0.6022531685182287,0.651697699890471,0.6912846189954623,0.732749178532311
calcite-1.16.0,0.0857233401996514,0.1716843606401521,0.2660434162573284,0.3671367453652353,0.4617334812232609,0.5391380129931865,0.6020440500713041,0.6541752495642529,0.696878466170179,0.7387894153066075
calcite-1.17.0,0.0861358956760466,0.1666666666666666,0.252345001143903,0.3419126058110272,0.4330816746739876,0.5086936627773965,0.5736673530084648,0.6322351864561885,0.6716998398535804,0.7149393731411576
calcite-1.18.0,0.0802576835324117,0.1560864313514964,0.2364783250570393,0.3294859750369078,0.4198094215541538,0.4971144812776809,0.564756408535767,0.6175010065762985,0.6568245873037176,0.7020534156489062
cassandra-0.8.6,0.1131934032983508,0.2166416791604198,0.2908545727136432,0.3740629685157421,0.4580209895052474,0.5367316341829086,0.6079460269865068,0.6652923538230885,0.724887556221889,0.780359820089955
cassandra-1.0.9,0.1077199281867145,0.1998803111909036,0.2639138240574506,0.3429084380610412,0.4272890484739677,0.5164572112507481,0.5990424895272292,0.6798324356672651,0.7420706163973668,0.8025134649910234
cassandra-1.1.6,0.1178535606820461,0.2071213640922768,0.2848545636910732,0.3630892678034102,0.4503510531594784,0.5245737211634904,0.600802407221665,0.6700100300902708,0.7256770310932799,0.8059177532597793
cassandra-1.1.11,0.118066561014263,0.2044374009508716,0.2702060221870047,0.3367670364500792,0.4207606973058637,0.5047543581616482,0.5760697305863708,0.6648177496038035,0.7250396196513471,0.803486529318542
