,Glance-MD-50-5,Glance-MD-50-10,Glance-MD-50-15,Glance-MD-50-20,Glance-MD-50-25,Glance-MD-50-30,Glance-MD-50-35,Glance-MD-50-40,Glance-MD-50-45,Glance-MD-50-50
calcite-1.17.0,0.0861358956760466,0.1666666666666666,0.252345001143903,0.3419126058110272,0.4045984900480439,0.3961336078700526,0.381949210706932,0.3955616563715396,0.3635323724548158,0.3890414092884923
calcite-1.18.0,0.0802576835324117,0.1560864313514964,0.2364783250570393,0.3294859750369078,0.3968594819487317,0.3972621124681251,0.3749832237283586,0.3574016910481814,0.3465306670245605,0.3935042276204536
cassandra-0.8.6,0.1131934032983508,0.2166416791604198,0.2908545727136432,0.3740629685157421,0.3894302848575712,0.3984257871064467,0.297976011994003,0.3062218890554722,0.2582458770614693,0.3590704647676161
cassandra-1.0.9,0.1077199281867145,0.1998803111909036,0.2639138240574506,0.3429084380610412,0.3764213046080191,0.2393776181926989,0.3614602034709754,0.2770795930580491,0.2124476361460203,0.402752842609216
cassandra-1.1.6,0.1178535606820461,0.2071213640922768,0.2848545636910732,0.3630892678034102,0.4147442326980943,0.3440320962888666,0.3665997993981946,0.347542627883651,0.2186559679037111,0.5651955867602808
cassandra-1.1.11,0.118066561014263,0.2044374009508716,0.2702060221870047,0.3367670364500792,0.3771790808240887,0.332012678288431,0.3161648177496038,0.152931854199683,0.3335974643423138,0.4120443740095087
cassandra-1.2.11,0.111377245508982,0.2035928143712574,0.2790419161676646,0.3544910179640718,0.3916167664670659,0.3209580838323353,0.2431137724550898,0.2011976047904191,0.325748502994012,0.2215568862275449
flink-1.6.0,0.1268917345750873,0.2281722933643772,0.3236321303841676,0.4225844004656577,0.5227008149010477,0.570430733410943,0.6135040745052387,0.5983701979045402,0.5878928987194412,0.3585564610011641
groovy-1.5.5,0.1587901701323251,0.277882797731569,0.3742911153119093,0.4347826086956521,0.5330812854442344,0.4083175803402646,0.5935727788279773,0.4045368620037807,0.3761814744801512,0.5595463137996219
groovy-1.6.0,0.1763888888888889,0.2833333333333333,0.3875,0.4888888888888889,0.5375,0.5916666666666667,0.4597222222222222,0.4541666666666666,0.4277777777777777,0.2819444444444444
groovy-1.7.3,0.103883495145631,0.187378640776699,0.287378640776699,0.3902912621359223,0.4796116504854369,0.4912621359223301,0.4980582524271845,0.2679611650485436,0.5815533980582525,0.2757281553398058
groovy-1.7.6,0.0963855421686747,0.1981258366800535,0.2757697456492637,0.3654618473895582,0.4497991967871486,0.4591700133868808,0.4846050870147255,0.4096385542168674,0.2878179384203481,0.0803212851405622
