NLP-NGram,NLP-NGram-C,SAT-PMD,SAT-CheckStyle,BASE-Glance-LR
0.508984166518413,0.335171677637431,0.1638498487813556,0.2828678171143924,0.4291051414339085
0.5953647416413373,0.3639817629179331,0.1983282674772036,0.2693768996960486,0.7222644376899696
0.303827460510328,0.203280680437424,0.0926488456865127,0.1537059538274605,0.3624544349939246
0.6340519624101714,0.3101160862354892,0.2100608070757324,0.3173023770038695,0.6959646213377557
0.5793291024478694,0.2647325475974614,0.1767905711695376,0.2556663644605621,0.7361740707162284
0.0843490980009751,0.0511945392491467,0.0199902486591906,0.0433934666016577,0.1053144807411019
0.5992691839220463,0.3093788063337393,0.2077953714981729,0.3188794153471376,0.8034104750304507
0.597364953886693,0.3090909090909091,0.2028985507246377,0.3430830039525692,0.8013175230566535
0.4925816023738872,0.2667925546263825,0.1537631507957917,0.2605880766118155,0.6735905044510386
0.5991506043776543,0.3162365240117609,0.1790264619405423,0.3214635739954263,0.8350212348905587
0.5319974143503555,0.2398190045248869,0.1616031027795733,0.3051066580478345,0.7110536522301228
0.6424731182795699,0.2688172043010752,0.2123655913978494,0.3198924731182795,0.853494623655914
0.1558823529411764,0.0943014705882352,0.046875,0.0821691176470588,0.1957720588235294
0.620746887966805,0.3547717842323651,0.2157676348547718,0.3060165975103734,0.8394190871369295
0.635830007043907,0.3622916177506456,0.2223526649448227,0.3160366283165062,0.8617046254989434
0.5900393184796855,0.3326343381389253,0.2149410222804718,0.2799475753604194,0.7973787680209699
0.60632633886627,0.3460695270905105,0.2433448167867209,0.2984653930472909,0.8186658315064202
0.6287398005439709,0.3612873980054397,0.2339075249320036,0.3404351767905711,0.8495013599274706
0.6052376333656644,0.3676042677012609,0.2250242483026188,0.3161978661493695,0.8263821532492726
0.2162162162162162,0.2618243243243243,0.1351351351351351,0.2381756756756756,0.3513513513513513
0.2519809825673534,0.1426307448494453,0.1156893819334389,0.0919175911251981,0.4152139461172742
0.504540365717129,0.2791391964174649,0.125388729941535,0.1624580171663142,0.4657917651449185
0.506918911691958,0.2884551106357377,0.129153018249883,0.1586335985025737,0.4781068253225483
0.4167818936030856,0.2869514591368896,0.1226984935594207,0.162360817989957,0.4027363365111709
0.4115161946487247,0.2809419496166484,0.120012517602879,0.1471600688468158,0.4167579408543264
0.424813817144668,0.2838694343210268,0.1200285216289019,0.1471240690857233,0.4427190619553161
0.4305650880805308,0.289293067947838,0.1318920155570807,0.151109585907115,0.4559597346145047
0.4827539927526506,0.2833176754798013,0.1230707287612401,0.1551469601395785,0.4913434438330425
0.4340329835082459,0.2001499250374812,0.1859070464767616,0.2811094452773613,0.6690404797601199
0.4105326152004787,0.2022740873728306,0.1579892280071813,0.2669060442848593,0.3249551166965889
0.3751253761283851,0.1700100300902708,0.129889669007021,0.2226680040120361,0.6138415245737212
0.4754358161648177,0.242472266244057,0.2020602218700475,0.3153724247226624,0.4397781299524564
0.4586826347305389,0.2059880239520958,0.1724550898203593,0.2562874251497006,0.8
0.069848661233993,0.0384167636786961,0.0174621653084982,0.0442374854481955,0.0861466821885913
0.6162570888468809,0.387523629489603,0.1833648393194707,0.3459357277882797,0.6351606805293005
0.2069444444444444,0.1402777777777777,0.0805555555555555,0.1625,0.3055555555555556
0.2660194174757281,0.1718446601941747,0.0932038834951456,0.1650485436893204,0.416504854368932
0.5502008032128514,0.2985274431057563,0.1459170013386881,0.360107095046854,0.7724230254350736
0.1512481644640235,0.0856583455702398,0.0445423396965247,0.0807635829662261,0.2163485070974057
0.4573002754820937,0.2121212121212121,0.2038567493112947,0.4380165289256198,0.9366391184573004
0.2787979966611018,0.2053422370617696,0.1110183639398998,0.19449081803005,0.3881469115191986
0.6362359550561798,0.4325842696629213,0.2050561797752809,0.3567415730337078,0.7949438202247191
0.2263202011735121,0.1810561609388097,0.0796311818943839,0.1257334450963956,0.2766135792120704
0.62058526740666,0.4056508577194753,0.1826437941473259,0.4036326942482341,0.8102926337033299
0.6252390057361377,0.4034416826003824,0.1797323135755258,0.4569789674952199,0.8336520076481836
0.2045256744995648,0.1618798955613577,0.067449956483899,0.1261966927763272,0.2584856396866841
0.6463700234192038,0.394847775175644,0.1864168618266979,0.326463700234192,0.7953161592505855
0.5243259993802293,0.4375581035017044,0.1431670281995661,0.2516268980477223,0.5379609544468547
0.3876080691642651,0.2648414985590778,0.1389048991354466,0.1602305475504322,0.5553314121037464
0.4675507020280811,0.2951638065522621,0.1730109204368174,0.1956318252730109,0.3647425897035881
0.5950113378684807,0.3020408163265306,0.2049886621315192,0.2276643990929705,0.5006802721088436
0.3068862275449102,0.2335329341317365,0.0853293413173652,0.1272455089820359,0.4311377245508982
0.1247498332221481,0.0820547031354236,0.0300200133422281,0.0720480320213475,0.171447631754503
0.2109809663250366,0.131918008784773,0.0642752562225475,0.1149341142020497,0.2912152269399707
0.5843060959792478,0.3397257735779136,0.1721326662960904,0.2329998147118769,0.5895868074856402
0.5973488765629407,0.3512268496756604,0.1793738836138008,0.2310801917833976,0.6126727460750212
0.4259369422962522,0.1528851873884592,0.1386079714455681,0.1921475312314098,0.6109458655562165
0.5120481927710844,0.1837349397590361,0.1518072289156626,0.2210843373493975,0.7024096385542169
0.5124069478908189,0.1786600496277915,0.1482630272952853,0.21712158808933,0.6861042183622829
0.4407060121345835,0.1456150027578599,0.1224489795918367,0.1996690568119139,0.6188637617209046
0.5190274841437632,0.1997885835095137,0.1527484143763213,0.2373150105708245,0.6754756871035941
0.4582603619381202,0.1838879159369527,0.1243432574430823,0.2212492702860478,0.6853473438412142
0.4026816608996539,0.1816608996539792,0.1275951557093425,0.1924740484429065,0.6418685121107266
0.484247374562427,0.2135355892648774,0.1896149358226371,0.2281213535589265,0.7578763127187864
0.4844357976653696,0.222438391699092,0.1874189364461738,0.2341115434500648,0.754863813229572
0.5178343949044586,0.2337579617834395,0.189171974522293,0.2439490445859872,0.7968152866242039
0.4971450323563,0.2786448420251237,0.1157213551579748,0.1469356680624286,0.5580510087552341
