NLP-NGram,NLP-NGram-C,SAT-PMD,SAT-CheckStyle,BASE-Glance-LR
0.0998688591014376,0.0776409648782209,0.0667455669648743,0.0653085158125231,0.1105748589205909
0.1050471480588871,0.078345447231696,0.0741376963470805,0.0647902301410341,0.1231053490082732
0.1185684690520781,0.0983666237101203,0.0784217384616571,0.0916173137666383,0.1275894735543955
0.1084044972729843,0.0604480979292823,0.0792372957391863,0.073256737745721,0.1204585943433849
0.0694349845708392,0.0349902199024131,0.0453544315494662,0.0419108859233155,0.0789382749128707
0.0061580724306168,0.0033039685047493,0.0038188602258107,0.0044086794832021,0.0057789824320325
0.1835577320463174,0.1159108768453149,0.1369005474464359,0.1283462885484495,0.2299609972629527
0.1654219792591572,0.0996730138648291,0.1227365935670227,0.1233449913911152,0.2153888070802423
0.1261484933468472,0.0817195196642865,0.0880620202703861,0.0892181476027894,0.1586706324429913
0.1522514040105108,0.094224469144898,0.0978797102725398,0.1101784711556849,0.196614743871034
0.0975854194859825,0.0486810986110359,0.0632757058669963,0.0818606209463283,0.1205410697366339
0.0988623106758781,0.0460253748378502,0.0703505892721562,0.0711776208822467,0.1223177561643468
0.0822318910432963,0.0630020587258537,0.0572510825424732,0.0688250180862903,0.099840570788236
0.1676584030683922,0.1151060917178058,0.1345097149398972,0.1161008898485567,0.2147116259096421
0.165171626094617,0.1125450946718766,0.1328446633370049,0.117743866908934,0.2135043473718847
0.1427229933451593,0.0950422808377882,0.1216356327001586,0.0973511705075819,0.1854302251786178
0.1403533959132847,0.095525353398604,0.1303578286926702,0.1031212940026332,0.1834036185345321
0.1244021515402216,0.0846990813992154,0.1060947494888839,0.1046313962923533,0.164171044124399
0.0944332941949875,0.0678465798901686,0.0794283186144501,0.0756465854909317,0.1248085464970377
0.0342963728774469,0.0123152750776609,0.0226160350443156,0.0110093824847401,0.0582122466194792
0.0206496853545762,0.0053030247357588,0.0391314883097586,-0.0034140535429755,0.0649610349308732
0.1818353110613166,0.0926153775582741,0.1017650494571543,0.0858169226799067,0.2196359580912693
0.1715748557963839,0.083340182034434,0.0923495387480644,0.0678013471950226,0.2037952765964424
0.1445145070886741,0.0634934954029898,0.0737351678005621,0.0645109215615869,0.1754885801021639
0.1385914422683101,0.0563494461442322,0.0671362631347807,0.0497818697951803,0.1706068704144117
0.1469138473326746,0.0614220018425433,0.0683397116200953,0.0534407565203587,0.1801973247797949
0.115220739240513,0.0545097165533878,0.0674004729063079,0.0494172163709688,0.1394797906171179
0.1257648108478205,0.057724260798919,0.0627210024717096,0.0587173228038911,0.1541403414045387
0.1046005845987436,0.043230931658353,0.1087838494167929,0.0428227429795831,0.1744354020193393
0.0638540782408447,0.0100812734280157,0.0519132939632542,0.016761983859874,0.108071382373416
0.0774902955142543,0.0315226694602217,0.0604093623212378,0.0300984202070517,0.117770273502161
0.060865911323507,0.0227001593464396,0.0666001699237185,0.0294332583342014,0.105037561549102
0.0706422588820397,0.0328875492060411,0.0563830417398361,0.0307465917166322,0.1162337671791269
0.0131871879269209,0.0087824948718902,0.0080075904039067,0.0080131190206326,0.0121941474040928
0.0744774044463755,0.049534838633689,0.0449804675641078,0.0500002596717609,0.0825025158156132
0.0261997110271818,0.0186861867375045,0.0281739995500715,0.0285450454572924,0.0379633641488831
